match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12499339,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,30.0,21.0,17.0,8.0,0.0,17.0,21.0,4.0,9.0,7.0,1.0,1.0,1.0,90.0,36.0,6.0,9.0,0.00101328,0,-1.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499339,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,56.0,54.0,1.0,,0.0,30.0,30.0,24.0,27.0,1.0,,,,63.0,60.0,6.3,3.0,0.0808591,0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499339,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,60.0,58.0,4.0,3.0,0.0,40.0,41.0,18.0,19.0,1.0,,,,90.0,71.0,6.6,2.0,0.00726302,3,,,1.0,1.0,,,,4.0,5.0,1.0,2.0,4.0,1.0,1.0,0.1673,,,,,,,,,,,,,,,,,,,,
12499339,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,34.0,30.0,3.0,1.0,0.0,17.0,17.0,13.0,17.0,3.0,,,,90.0,43.0,6.0,6.0,0.00689576,0,,,,2.0,1.0,,,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12499339,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,29.0,21.0,2.0,,0.0,9.0,10.0,13.0,21.0,2.0,,,,90.0,44.0,7.7,10.0,0.0198177,2,,2.0,1.0,6.0,4.0,,,2.0,6.0,,,1.0,1.0,1.0,0.1614,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8728,,,,,,,,
12499339,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,47.0,39.0,4.0,1.0,0.0,22.0,22.0,17.0,29.0,4.0,,,,90.0,63.0,6.8,15.0,0.0175774,2,,4.0,,2.0,,,,2.0,8.0,,1.0,1.0,,1.0,0.135,,,1.0,5.0,,1.0,,1.0,,,,0.1362,1.0,1.0,,,,,,
12499339,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,7,7,False,38.0,36.0,1.0,1.0,0.0,18.0,18.0,19.0,24.0,2.0,,,,63.0,46.0,8.4,6.0,0.217735,2,,4.0,,,,,,,1.0,,,,,1.0,1.5768,,,1.0,,1.0,,,2.0,2.0,1.0,,1.6585,,1.0,,,,,,
12499339,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,24.0,23.0,3.0,3.0,0.0,9.0,9.0,14.0,16.0,2.0,,,,90.0,34.0,7.2,3.0,0.0587843,1,,1.0,,3.0,1.0,,,,2.0,,,3.0,2.0,1.0,0.1246,2.0,,1.0,1.0,,,,1.0,1.0,,,0.6315,,1.0,,,,,,
12499339,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,16.0,11.0,,,0.0,5.0,7.0,9.0,18.0,5.0,,,,77.0,30.0,7.2,11.0,0.174625,2,,9.0,1.0,1.0,,,,,,,,1.0,1.0,,0.0519,,,,,3.0,,,2.0,,,,0.1045,,3.0,1.0,,,,,
12499339,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,21.0,15.0,,,1.0,4.0,5.0,11.0,16.0,,,,,87.0,38.0,8.2,8.0,0.333244,2,,,2.0,4.0,1.0,,,4.0,11.0,1.0,,2.0,,,0.3039,,1.0,1.0,5.0,,2.0,2.0,1.0,,,1.0,0.1431,1.0,3.0,,,,,,
12499339,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,12.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,8.0,2.0,,,,90.0,22.0,6.7,7.0,0.352561,3,,,1.0,4.0,1.0,,,,1.0,2.0,1.0,,,,0.4108,,,1.0,1.0,,,,,,,,,2.0,2.0,,True,1.0,,,
12499339,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,10.0,8.0,,,0.0,7.0,8.0,1.0,2.0,,,,,27.0,12.0,6.4,2.0,0.0592044,0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
12499339,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,27.0,6.0,6.3,1.0,0.00043387,1,,,,1.0,,,,,,,1.0,,,,0.0741,1.0,,1.0,,,,,,,,,,,,,,,,,
12499339,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,3.0,1.0,1.0,,0.0,,1.0,1.0,2.0,2.0,,,,13.0,7.0,6.8,3.0,0.0003432,0,,,,,,,,,3.0,,,,,2.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,
12499339,home,Inter,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,99,99,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,3.0,2.0,,1.0,0.0307198,0,,,3.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
