match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
11012075,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171,193,M,1047318,EUR,1001808000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,36.0,32.0,4.0,,32.0,34.0,,2.0,,1.0,,7.0,,3.0,,,,90.0,47.0,6.9,4.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11012075,away,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12025,M,870360,EUR,833068800,D,23,23,False,58.0,48.0,5.0,4.0,26.0,28.0,22.0,31.0,3.0,9.0,,2.0,,,,,,90.0,79.0,7.1,12.0,2,1.0,2.0,,4.0,3.0,1.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,daniel.chitiva,,,,
11012075,away,KRC Genk,Mujaid Sadick,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,70.0,66.0,5.0,3.0,45.0,47.0,21.0,23.0,,6.0,1.0,5.0,,,,,,90.0,80.0,6.7,4.0,0,,4.0,,,5.0,1.0,,3.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,D,4,4,False,94.0,84.0,6.0,3.0,47.0,52.0,37.0,42.0,1.0,2.0,1.0,6.0,,,,,,90.0,104.0,6.6,12.0,1,,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,
11012075,away,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,772,M,856129,EUR,905126400,D,5,5,False,57.0,45.0,6.0,2.0,21.0,25.0,24.0,35.0,,5.0,,5.0,,,,,,90.0,90.0,6.6,21.0,1,3.0,6.0,1.0,1.0,2.0,1.0,,,2.0,,,2.0,1.0,2.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,
11012075,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,27.0,22.0,3.0,1.0,5.0,7.0,17.0,20.0,1.0,3.0,1.0,5.0,,,,,,90.0,36.0,7.2,8.0,1,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,True,,,,2.0,,1.0,,,,,,1.0,1.0,
11012075,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,45.0,39.0,2.0,,18.0,20.0,21.0,25.0,,5.0,1.0,7.0,,,,,,90.0,56.0,6.6,9.0,0,,4.0,1.0,,3.0,,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2698,M,901285,EUR,886291200,M,28,28,False,31.0,22.0,1.0,1.0,9.0,10.0,13.0,23.0,,7.0,,5.0,,,,,,90.0,44.0,7.3,14.0,1,2.0,4.0,1.0,,2.0,1.0,,,2.0,,,,,5.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,
11012075,away,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,34,34,False,30.0,26.0,5.0,4.0,11.0,12.0,15.0,19.0,,2.0,,3.0,,,,,,79.0,44.0,6.7,9.0,4,1.0,5.0,2.0,,1.0,1.0,,,1.0,Bilal,El Khannouss,2.0,1.0,,,1.0,,,1.0,,,1.0,2.0,,,,bilalekns_34,,,,
11012075,away,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1089,M,826183,EUR,927849600,M,11,11,False,30.0,22.0,1.0,1.0,6.0,8.0,21.0,34.0,,4.0,,6.0,,,,,,90.0,57.0,7.3,20.0,1,12.0,10.0,1.0,2.0,1.0,3.0,,,2.0,,,4.0,1.0,2.0,1.0,1.0,,5.0,,,3.0,1.0,,,,,,,,1.0,
11012075,away,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16279,M,825088,EUR,725068800,F,7,7,False,15.0,13.0,1.0,,2.0,2.0,11.0,13.0,1.0,4.0,1.0,5.0,,,,,,79.0,28.0,6.6,6.0,3,,5.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,2.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,samagoal77,,,,1.0
11012075,away,KRC Genk,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,M,19,19,True,11.0,5.0,1.0,1.0,2.0,2.0,3.0,9.0,,,,,,,,,,11.0,12.0,6.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Yira Collins Sor,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,M,14,14,True,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,11.0,4.0,6.5,3.0,0,,1.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Matisse Didden,matisse-didden,M. Didden,D,40,198,170,M,996992,EUR,1002499200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3022,M,881844,EUR,887760000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012075,away,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,811,M,989877,EUR,973036800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
