match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14566826,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7142,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,28.0,21.0,7.0,0.0,21.0,24.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,36.0,7.2,7.0,6.116e-05,20.592,4.83574,0.0,43.005400923714,10.0,20.265,4.62,0.4001,0,0.0722,0.03,-0.03,0.18,0.36,3.44,1.28,0.09,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566826,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10892,M,pedroporro29,913654,EUR,937180800,D,23,23,False,55.0,44.0,8.0,0.0,15.0,20.0,35.0,,3.0,4.0,10.0,,,,90.0,90.0,7.3,22.0,0.088029,33.012,10.47218,12.0,185.70456676846,13.0,82.845,28.665,,1,,0.3,0.49,-0.05,,3.05,4.84,1.57,0.73,0.28,5.0,29.0,7.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,1.0,0.0864,86.182527592491,4.0,2.0,0.02,,,,,,,,,,,,,,,,
14566826,home,Tottenham Hotspur,Kevin Danso,danso-kevin,K. Danso,D,4,190,3446,M,,794953,EUR,906163200,D,4,4,False,59.0,48.0,8.0,0.0,30.0,35.0,24.0,3.0,4.0,5.0,5.0,,,,90.0,73.0,7.0,13.0,0.0193158,30.42,9.5033,5.0,115.08282513921,18.0,37.8,12.075,,0,,0.13,0.09,0.18,,3.18,4.52,1.29,0.41,0.1,3.0,18.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,
14566826,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37724,M,cutiromero2,829932,EUR,893635200,D,17,17,False,56.0,52.0,5.0,0.0,33.0,33.0,23.0,4.0,6.0,7.0,5.0,,,,90.0,71.0,8.5,4.0,0.158048,32.256,9.11999,4.0,78.458670978348,11.0,60.27,10.605,,3,,0.38,0.1,0.22,,3.29,4.32,1.13,0.29,0.1,2.0,19.0,,,2.0,3.0,,,,1.0,,1.0,,,1.0,0.1526,,,1.0,0.49,,1.0,,,True,1.0,1.0,1.0,0.5235,,,,,,,
14566826,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5926,M,udogiethree,983572,EUR,1038441600,D,13,13,False,65.0,59.0,3.0,0.0,26.0,30.0,35.0,,6.0,1.0,8.0,,,,90.0,82.0,7.6,8.0,0.0669768,32.616,9.77443,18.0,156.78020977501,16.0,116.865,22.785,,0,,0.31,0.26,0.2,,3.21,4.28,1.25,0.66,0.37,3.0,33.0,,,1.0,3.0,,,,,1.0,4.0,3.0,1.0,2.0,,48.098053464012,3.0,1.0,,,2.0,,,,,,,,,,,,,,
14566826,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9216,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,False,28.0,25.0,,0.0,8.0,9.0,19.0,1.0,4.0,1.0,5.0,,,,62.0,40.0,6.7,5.0,0.0166679,31.104,7.27243,8.0,47.682929915918,5.0,22.89,14.49,,1,,0.1,-0.3,-0.06,,1.9,3.58,1.17,0.47,0.16,,17.0,,,,4.0,,1.0,1.0,,2.0,1.0,,,2.0,0.0094,,,1.0,-0.13,,2.0,,,,1.0,,,,,,,,,,
14566826,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5628,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,False,42.0,39.0,2.0,0.0,19.0,20.0,22.0,1.0,5.0,1.0,5.0,,,,90.0,57.0,6.9,8.0,0.124042,29.304,11.37798,4.0,67.870638186302,14.0,-6.825,6.09,,0,,0.1,0.04,0.17,,2.73,5.93,2.16,0.49,0.07,1.0,20.0,1.0,1.0,,4.0,,2.0,2.0,,1.0,3.0,3.0,1.0,,,,,,,,1.0,Archie Gray,,,,,,,1.0,,,,,,
14566826,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4525,M,,1142679,EUR,1101600000,M,28,28,False,29.0,28.0,,2.0,8.0,8.0,21.0,,7.0,,7.0,,,,90.0,54.0,8.7,9.0,1.06196,32.868,10.48302,15.0,125.46491305636,11.0,86.835,23.73,,1,,0.96,0.38,0.13,,3.06,4.76,1.6,0.74,0.32,,20.0,1.0,,,5.0,,,7.0,,1.0,2.0,,3.0,1.0,0.055,97.014356541507,6.0,4.0,0.01,,2.0,,,,,1.0,,0.0827,4.0,1.0,,,,,
14566826,home,Tottenham Hotspur,Xavi Simons,xavi-simons,X. Simons,M,7,179,50727,M,XaviSimons,997183,EUR,1050883200,M,7,7,False,45.0,37.0,5.0,0.0,12.0,14.0,31.0,,6.0,,7.0,,,,90.0,69.0,7.4,14.0,0.335142,32.364,10.98944,16.0,274.61384720182,25.0,44.52,20.79,,5,,0.43,0.42,-0.01,,3.02,5.14,1.77,0.75,0.32,4.0,25.0,1.0,,1.0,5.0,1.0,2.0,2.0,1.0,,3.0,2.0,2.0,2.0,0.3386,50.41582156384,3.0,1.0,-0.64,,,,,,3.0,1.0,,0.3873,1.0,1.0,,,,,
14566826,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4530,M,,945798,EUR,965779200,M,24,24,False,31.0,26.0,1.0,0.0,10.0,12.0,19.0,,7.0,,3.0,,,,90.0,60.0,6.9,17.0,0.260877,33.516,9.52811,18.0,169.5831798002,14.0,117.495,22.995,,1,,0.36,0.09,-0.03,,3.44,3.9,1.15,0.59,0.45,,16.0,2.0,,,7.0,1.0,2.0,7.0,,,3.0,2.0,4.0,1.0,0.0226,66.59700063848,3.0,2.0,-0.12,,1.0,,,,1.0,,,,3.0,,,,,,
