match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dribbleValueNormalized,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_keyPass,captain,stat_errorLeadToAGoal,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_lastName,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_hitWoodwork,stat_penaltyConceded
14771801,home,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Ziyad Aljari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,home,Al-Fateh,Faisal Darisi,faisal-darisi,F. Darisi,D,5,178.0,7,M,925919,EUR,855619200.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,home,Al-Fateh,Mohammed Al-Sahihi,mohammed-al-sahihi,M. Al-Sahihi,M,25,,2,M,2234796,EUR,,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Mohammed Al-Sahihi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,home,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000.0,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Ali Al Masoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200.0,G,1,1,False,22.0,7.0,20.0,5.0,0.0,3.0,5.0,4.0,17.0,2.0,12.0,,,3.0,5.0,,90.0,42.0,7.3,18.0,0.0007901,0.3746,0,0.6615,0.16,0.19,0.35,,,,,,1.0,,,,,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,1.0,1.0,,,
14771801,away,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400.0,D,5,5,False,35.0,32.0,3.0,2.0,0.0,14.0,15.0,18.0,20.0,5.0,7.0,,4.0,,,,90.0,52.0,6.6,8.0,0.0433521,,0,,-0.07,-0.18,,Mohammed Mahzari,,,3.0,1.0,1.0,1.0,3.0,2.0,,0.3,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800.0,D,3,3,False,24.0,22.0,3.0,2.0,0.0,15.0,16.0,7.0,8.0,5.0,,,2.0,,,,90.0,42.0,7.5,2.0,0.00763531,,2,,0.12,0.14,,,,,3.0,1.0,10.0,,,,1.0,0.09,1.0,3.0,3.0,,,,,,,,,0.0323,,-0.08,,1.0,,,,,1.0,,,,,1.0,,
14771801,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600.0,D,23,23,False,19.0,17.0,1.0,,0.0,15.0,16.0,2.0,3.0,2.0,1.0,,1.0,,,,67.0,25.0,6.9,3.0,0.00053788,,0,,0.04,0.27,,,,,2.0,,4.0,,1.0,1.0,,0.03,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800.0,D,32,32,False,11.0,10.0,,,0.0,5.0,6.0,5.0,5.0,4.0,1.0,,1.0,,,,58.0,25.0,6.6,1.0,0.00188567,,1,,0.03,-0.06,,,,,5.0,1.0,6.0,2.0,1.0,,2.0,0.02,2.0,2.0,,,,,,,,1.0,,0.014,,-0.28,,,,,,,1.0,,,,,,,
14771801,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000.0,M,18,18,False,42.0,41.0,2.0,2.0,0.0,19.0,19.0,22.0,23.0,5.0,6.0,,3.0,,,,90.0,60.0,7.4,3.0,0.0233411,,0,,0.28,0.28,,,,,3.0,2.0,4.0,1.0,2.0,1.0,,0.18,1.0,1.0,1.0,1.0,True,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Cristopher Zambrano,zambrano-cristopher,C. Zambrano,F,19,184.0,161,M,1116357,EUR,1088985600.0,M,19,19,False,25.0,23.0,1.0,1.0,0.0,6.0,7.0,17.0,18.0,,4.0,,,,,,67.0,35.0,8.1,6.0,0.652784,,2,,0.58,-0.03,,,3.0,2.0,3.0,1.0,,,,2.0,1.0,0.02,,,,4.0,,,1.0,,,,1.0,0.2052,0.7302,0.49,,,1.0,,,1.0,1.0,,,,,,1.0,
14771801,away,Al-Taawoun,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,506,M,787540,EUR,840499200.0,M,11,11,False,42.0,35.0,5.0,4.0,2.0,7.0,8.0,28.0,34.0,8.0,5.0,,1.0,,,,80.0,65.0,8.6,16.0,0.721865,,3,,0.5,-0.04,,,5.0,1.0,8.0,2.0,1.0,,1.0,2.0,1.0,0.47,2.0,1.0,1.0,6.0,,,1.0,5.0,3.0,3.0,2.0,0.2527,0.9806,0.27,,,,,,2.0,1.0,,,,,,,
14771801,away,Al-Taawoun,Victor Hugo,vitao,V. Hugo,M,6,182.0,230,M,1395634,EUR,1084147200.0,M,6,6,False,35.0,32.0,2.0,1.0,0.0,12.0,14.0,20.0,21.0,3.0,7.0,,,,,,80.0,51.0,6.8,8.0,0.194301,,2,,-0.17,0.39,,,1.0,,5.0,,3.0,,,2.0,3.0,0.38,1.0,1.0,2.0,1.0,,,,2.0,,2.0,2.0,0.1234,0.0799,-0.1,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000.0,M,27,27,False,43.0,38.0,1.0,1.0,2.0,12.0,14.0,26.0,29.0,11.0,7.0,,6.0,,,,90.0,71.0,7.4,14.0,0.644798,,3,,0.44,-0.31,,,2.0,1.0,10.0,3.0,,,5.0,3.0,2.0,0.29,,,,3.0,,,1.0,8.0,4.0,1.0,2.0,0.3013,0.6793,-0.56,,,,,,2.0,1.0,1.0,,,,,,
14771801,away,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600.0,F,10,10,False,31.0,26.0,6.0,4.0,0.0,9.0,10.0,17.0,21.0,7.0,3.0,,,,,,90.0,52.0,9.9,12.0,0.0677552,,8,,-0.25,0.15,,,,,11.0,,,,,1.0,2.0,0.37,3.0,3.0,,3.0,,,4.0,5.0,3.0,1.0,4.0,1.6025,1.8914,1.0,,3.0,3.0,,1.0,,1.0,1.0,,,,,,
14771801,away,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200.0,D,55,55,True,5.0,4.0,1.0,,0.0,4.0,4.0,,1.0,,1.0,,,,,,32.0,12.0,6.3,1.0,0.00014487,,0,,0.03,-0.19,,Mohammed Al Dossari,,,,,6.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800.0,M,29,29,True,10.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,7.0,,1.0,,,,,,23.0,16.0,6.0,5.0,0.00521211,,0,,-0.07,-0.3,,Ahmed Bahusayn,1.0,,3.0,1.0,1.0,,,1.0,2.0,0.03,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
14771801,away,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,F,7,7,True,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,1.0,,,,,,23.0,12.0,7.6,2.0,0.0345875,,1,,0.03,0.13,,,,,2.0,,,1.0,,,,0.06,,,,1.0,,,1.0,1.0,,1.0,1.0,0.225,0.6645,0.51,,,1.0,,,,,,,,,,,
14771801,away,Al-Taawoun,Ebrahim Alshuyl,ebrahim-alshuyl,E. Alshuyl,D,26,169.0,15,M,949069,EUR,785376000.0,D,26,26,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,,,1.0,,,,10.0,11.0,6.6,1.0,0.00239739,,0,,0.15,-0.09,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000.0,M,77,77,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,,,,,10.0,6.0,6.5,,0.00183971,,0,,0.0,-0.06,,Abduleallah Hawsawi,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600.0,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Mohammed Al Aqal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771801,away,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
