match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_sofascoreId,captain,stat_aerialWon,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches
13472781,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,7.0,6.0,1.0,0.0,6.0,7.0,7.0,2.0,1.0,90.0,15.0,7.0,1.0,5.85e-06,18.218764937329,3.0,1.1903416599926,0.0,0,0.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472781,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,58.0,53.0,4.0,0.0,26.0,27.0,4.0,,,90.0,77.0,8.1,10.0,0.0147897,237.82985556147,27.0,102.49813987872,3.0,1,,3.0,27.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0714,0.8185,19.575287730243,57.808388370392,,,,,,,,,,,,,,,,,,,
13472781,home,Fluminense,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,False,54.0,49.0,9.0,0.0,29.0,30.0,3.0,,,90.0,67.0,7.6,5.0,0.012497,117.90391525938,19.0,53.261687690194,1.0,1,,6.0,20.0,24.0,,,1.0,5.0,1.0,,7.0,2.0,,,,0.0283,0.0255,13.317623718464,16.519638040829,ThiagoSilva,True,4.0,1.0,1.0,,,,,,,,,,,,,,
13472781,home,Fluminense,Juan Freytes,,,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,69.0,65.0,11.0,0.0,41.0,42.0,5.0,,,90.0,81.0,7.9,4.0,0.0104158,208.90233902609,27.0,95.551269054349,0.0,0,,10.0,24.0,27.0,,,1.0,6.0,,,3.0,1.0,1.0,,,,,,,,,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
13472781,home,Fluminense,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,65.0,53.0,5.0,0.0,30.0,36.0,6.0,,,90.0,85.0,7.4,16.0,0.0531757,163.42206674647,21.0,54.756732219543,1.0,1,,4.0,23.0,29.0,2.0,1.0,2.0,4.0,,,4.0,1.0,2.0,1.0,1.0,0.0088,,25.093030264476,26.897469788067,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,
13472781,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,38.0,37.0,3.0,0.0,24.0,24.0,7.0,,,90.0,53.0,6.8,5.0,0.00488036,189.2890331035,21.0,73.842798692956,1.0,1,,3.0,13.0,14.0,1.0,1.0,6.0,4.0,,,,1.0,2.0,,2.0,0.0459,,46.06172354996,48.903700483706,,,,2.0,3.0,,,,,1.0,1.0,,1.0,,,,,,
13472781,home,Fluminense,Hércules,,,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,32.0,26.0,3.0,0.0,9.0,10.0,1.0,,,89.0,39.0,7.0,7.0,0.00989511,108.62605050043,12.0,58.108978169684,3.0,2,,2.0,17.0,22.0,,,2.0,2.0,1.0,,,1.0,2.0,1.0,1.0,0.0458,0.2582,19.197733410019,59.202195636539,,,,,1.0,,,,,,,,1.0,1.0,,,,,
13472781,home,Fluminense,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,17,17,False,23.0,20.0,1.0,0.0,5.0,6.0,,,,89.0,44.0,7.3,9.0,0.00749526,111.35044900905,13.0,40.974807717049,3.0,4,,1.0,15.0,17.0,2.0,1.0,6.0,5.0,3.0,,2.0,1.0,1.0,1.0,1.0,0.2444,0.3677,11.961845846924,32.462452728071,,,1.0,2.0,1.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,
13472781,home,Fluminense,Luciano Acosta,,,luciano-acosta,L. F. Acosta,M,32,160,3376,M,548030,EUR,770342400,M,32,32,False,43.0,38.0,1.0,0.0,11.0,13.0,2.0,,,81.0,58.0,7.5,13.0,0.284534,146.75820854198,17.0,29.32975947458,2.0,0,,,27.0,30.0,2.0,,5.0,7.0,,,1.0,,3.0,2.0,3.0,,,20.385562634999,37.942912576636,,,2.0,1.0,2.0,2.0,1.0,,1.0,2.0,,4.0,1.0,,,1.0,,,
13472781,home,Fluminense,Kevin Serna,,,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,M,90,90,False,24.0,22.0,1.0,0.0,13.0,13.0,6.0,,,89.0,43.0,7.1,10.0,0.0854603,181.6369602803,17.0,125.13732928997,4.0,1,,1.0,9.0,11.0,2.0,1.0,8.0,4.0,1.0,1.0,1.0,,,,1.0,0.5628,0.757,25.381049554521,86.924783371207,,,1.0,1.0,2.0,5.0,2.0,,1.0,2.0,,1.0,,,1.0,,,,
