match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_accurateCross,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
13355111,home,Doncaster Rovers,Teddy Sharman-Lowe,,,teddy-sharman-lowe,T. Sharman-Lowe,G,28,194,704,M,1009762,EUR,1048982400,G,19,19,False,32.0,13.0,26.0,7.0,0.0,6.0,8.0,7.0,24.0,3.0,11.0,1.0,1.0,2.0,1.0,2.0,2.0,90.0,45.0,6.7,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13355111,home,Doncaster Rovers,Jamie Sterry,,,sterry-jamie,J. Sterry,D,2,180,30,M,794106,EUR,816912000,D,2,2,False,27.0,19.0,1.0,,0.0,10.0,13.0,9.0,14.0,6.0,1.0,,,,,,,80.0,44.0,6.7,9.0,0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
13355111,home,Doncaster Rovers,Joseph Olowu,,,joseph-olowu,J. Olowu,D,5,184,61,M,970364,EUR,943660800,D,5,5,False,39.0,31.0,7.0,3.0,0.0,21.0,23.0,10.0,16.0,7.0,6.0,,,,,,,90.0,54.0,7.3,9.0,1,1.0,3.0,5.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13355111,home,Doncaster Rovers,Tom Anderson,,,tom-anderson,T. Anderson,D,4,193,20,M,252189,EUR,746928000,D,4,4,False,37.0,29.0,8.0,3.0,0.0,23.0,26.0,6.0,11.0,3.0,5.0,,,,,,,90.0,44.0,6.3,9.0,0,1.0,3.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13355111,home,Doncaster Rovers,James Maxwell,,,james-maxwell,J. Maxwell,D,3,179,29,M,999270,EUR,1007856000,D,3,3,False,35.0,25.0,10.0,4.0,0.0,11.0,17.0,14.0,19.0,3.0,6.0,,,,,,,90.0,61.0,6.9,15.0,0,1.0,2.0,7.0,2.0,,,,,,,,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,
13355111,home,Doncaster Rovers,Owen Bailey,,,bailey-owen,O. Bailey,M,4,180,97,M,920604,EUR,916963200,M,17,17,False,38.0,30.0,3.0,3.0,0.0,10.0,13.0,20.0,25.0,1.0,6.0,,,,,,,90.0,54.0,7.7,10.0,4,5.0,7.0,11.0,4.0,2.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,,,2.0,1.0,True,2.0,1.0,,,,,,,,
13355111,home,Doncaster Rovers,George Broadbent,,,george-broadbent,G. Broadbent,M,8,175,16,M,1049862,EUR,970272000,M,8,8,False,19.0,14.0,5.0,1.0,0.0,9.0,10.0,6.0,11.0,3.0,4.0,,,,,,,70.0,32.0,6.8,6.0,1,,1.0,2.0,2.0,,,1.0,,,,1.0,,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,
13355111,home,Doncaster Rovers,Robert Street,,,robert-street,R. Street,F,17,186,95,M,1020672,EUR,1001462400,M,9,9,False,10.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,7.0,,1.0,,,,,,,45.0,15.0,6.7,7.0,0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,
13355111,home,Doncaster Rovers,Luke Molyneux,,,molyneux-luke,L. Molyneux,M,7,180,130,M,920577,EUR,891129600,M,7,7,False,34.0,22.0,2.0,,0.0,7.0,10.0,17.0,30.0,,4.0,,,,,,,90.0,66.0,6.5,28.0,4,1.0,7.0,6.0,,,1.0,,2.0,,,,,,,4.0,6.0,3.0,9.0,5.0,,2.0,,2.0,,,,,,,
13355111,home,Doncaster Rovers,Ethan Ennis,Ethan Ennis,,ethan-ennis,E. Ennis,F,16,178,535,M,1150857,EUR,1102723200,M,18,18,False,2.0,1.0,,,0.0,1.0,1.0,,1.0,,2.0,,,,,,,45.0,12.0,6.5,5.0,1,,1.0,1.0,,1.0,,,,,,,1.0,,,3.0,,,1.0,,,,1.0,,,,,,,,
