match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_penaltyConceded,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyMiss
10438115,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,F,2,2,False,29.0,25.0,2.0,1.0,18.0,19.0,8.0,12.0,,1.0,4.0,2.0,1.0,4.0,,,,,,90.0,36.0,7.1,7.0,1,2.0,1.0,1.0,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,1.0,morlayesylla2,1.0,,,,,,
10438115,home,FC Arouca,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1396,M,920514,EUR,908323200,D,3,3,True,8.0,6.0,1.0,,6.0,7.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,32.0,12.0,6.6,3.0,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10438115,home,FC Arouca,Benji Michel,benji-michel,B. Michel,M,,178,150,M,935643,EUR,877564800,F,18,18,True,7.0,4.0,1.0,,1.0,2.0,3.0,5.0,,2.0,,2.0,2.0,1.0,,,,,,15.0,10.0,6.6,4.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10438115,home,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,13.0,2.0,6.5,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10438115,home,FC Arouca,Ismaila Soro,ismaila-soro,I. Soro,M,19,173,157,M,892808,EUR,894499200,M,23,23,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,12.0,4.0,6.8,,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10438115,home,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Thiago Rodrigues,da Silva,,,,,,,,,,,,
10438115,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438115,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438115,home,FC Arouca,Arsénio Nunes,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438115,home,FC Arouca,Bruno Marques,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438115,away,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,14.0,13.0,3.0,3.0,11.0,11.0,2.0,3.0,,,,,1.0,8.0,,,1.0,1.0,,90.0,22.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,
10438115,away,Vizela,Igor Julião,igor-juliao,I. Julião,D,2,175,73,M,243579,EUR,777600000,D,14,14,False,42.0,38.0,4.0,3.0,18.0,18.0,22.0,29.0,,,2.0,4.0,2.0,10.0,,,,,,90.0,64.0,7.2,8.0,0,5.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10438115,away,Vizela,Bruno Wilson,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,50.0,42.0,5.0,4.0,27.0,31.0,15.0,19.0,3.0,1.0,5.0,2.0,1.0,5.0,,,,,,90.0,53.0,6.6,8.0,0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
10438115,away,Vizela,Anderson,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,42.0,41.0,2.0,2.0,25.0,26.0,16.0,16.0,4.0,1.0,5.0,4.0,1.0,4.0,,,,,,90.0,48.0,6.2,1.0,1,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
10438115,away,Vizela,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,48.0,37.0,5.0,1.0,14.0,16.0,24.0,37.0,1.0,2.0,2.0,3.0,1.0,6.0,,,,,,80.0,73.0,6.8,17.0,1,5.0,1.0,1.0,,,3.0,,,,True,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
10438115,away,Vizela,Claudemir,claudemir,Claudemir,M,,185,38,M,34257,EUR,575424000,M,6,6,False,67.0,57.0,6.0,1.0,31.0,35.0,26.0,33.0,1.0,,1.0,1.0,1.0,9.0,,,,,,67.0,74.0,6.8,13.0,0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438115,away,Vizela,Raphael Guzzo,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,93.0,79.0,4.0,1.0,23.0,26.0,56.0,75.0,4.0,,5.0,4.0,,7.0,,,,,,90.0,118.0,7.6,25.0,4,8.0,,,,,,,,,,4.0,2.0,,,1.0,,,,,,1.0,,3.0,,,,,,1.0,,
10438115,away,Vizela,Alex Méndez,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,19,19,False,44.0,41.0,1.0,1.0,10.0,10.0,32.0,42.0,,,3.0,5.0,,,,,,,,80.0,63.0,7.2,13.0,1,8.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,1.0,,
10438115,away,Vizela,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,60.0,54.0,1.0,1.0,15.0,15.0,41.0,47.0,,2.0,6.0,5.0,,6.0,,,,,,67.0,74.0,6.7,10.0,2,2.0,1.0,,1.0,,1.0,3.0,1.0,2.0,,,3.0,2.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0
10438115,away,Vizela,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,M,10,10,False,55.0,41.0,,,4.0,6.0,38.0,52.0,1.0,,4.0,3.0,,5.0,,,,,,90.0,69.0,6.8,20.0,2,3.0,3.0,1.0,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,
10438115,away,Vizela,Milutin Osmajić,milutin-osmajic,M. Osmajić,F,28,186,445,M,928047,EUR,932860800,F,9,9,False,11.0,8.0,,,1.0,1.0,7.0,10.0,,1.0,,3.0,,,,,,,,45.0,14.0,6.6,4.0,0,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10438115,away,Vizela,Friday Etim,friday-etim,F. Etim,F,25,186,186,M,1172464,EUR,1021939200,F,90,90,True,3.0,1.0,,,,,1.0,3.0,2.0,2.0,6.0,4.0,,,,,,,,45.0,13.0,6.7,5.0,2,,,,2.0,,,2.0,,3.0,,,,,,1.0,,2.0,Friday Etim,,,,,,,,,,,,1.0,
10438115,away,Vizela,Osama Rashid,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,True,26.0,23.0,1.0,,7.0,8.0,17.0,23.0,1.0,1.0,3.0,2.0,,2.0,,,,,,23.0,38.0,6.9,9.0,0,5.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10438115,away,Vizela,Kévin Zohi,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,F,22,22,True,19.0,17.0,,,4.0,4.0,14.0,17.0,1.0,,2.0,2.0,,2.0,,,,,,23.0,27.0,7.0,6.0,1,2.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,
10438115,away,Vizela,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,16,16,True,10.0,8.0,1.0,1.0,1.0,1.0,7.0,10.0,1.0,,1.0,1.0,,1.0,,,,,,10.0,14.0,6.6,3.0,0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10438115,away,Vizela,Matías Lacava,matias-lacava,M. Lacava,F,36,167,825,M,1016029,EUR,1034208000,F,17,17,True,6.0,6.0,,,4.0,4.0,2.0,4.0,1.0,,1.0,3.0,,2.0,,,,,,10.0,13.0,6.9,3.0,0,2.0,3.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10438115,away,Vizela,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438115,away,Vizela,Ivanildo Fernandes,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438115,away,Vizela,Tomás Silva,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,M,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438115,away,Vizela,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,24,184,91,M,964981,EUR,966643200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
