match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_penaltyConceded,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_interceptionWon,stat_keyPass,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_ownGoals,stat_goals,stat_totalOffside,stat_penaltyMiss,stat_penaltyWon
14035903,home,KV Mechelen,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172.0,395,M,1012925,EUR,1057449600,F,9,9,False,25.0,18.0,3.0,1.0,0.0,3.0,7.0,15.0,18.0,2.0,10.0,1.0,1.0,1.0,,,,,,,81.0,45.0,7.2,14.0,0.142045,,0,,0.26,0.04,0.17,,,,2.0,4.0,,3.0,2.0,3.0,,2.0,,4.0,4.0,,,,,4.0,2.0,,,1.0,,,,,,,,,,,
14035903,home,KV Mechelen,Bill Antonio,bill-antonio,B. Antonio,F,38,177.0,214,M,1158921,EUR,1031011200,F,38,38,True,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,,2.0,,1.0,1.0,,,,,,,20.0,17.0,7.0,6.0,0.19143,,0,,0.32,0.13,-0.05,,Bill Antonio,,,1.0,,1.0,,1.0,,,1.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,
14035903,home,KV Mechelen,Benito Raman,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,14,14,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,20.0,8.0,6.1,3.0,0.0107655,,1,,-0.06,-0.53,-0.04,,,,,1.0,,,,2.0,1.0,,,,,1.0,,0.1568,-0.45,,,,,,,,,,,,,,,,
14035903,home,KV Mechelen,Moncef Zekri,moncef-zekri,M. Zekri,D,23,171.0,1104,M,1931586,EUR,1221868800,D,23,23,True,6.0,2.0,,,0.0,1.0,2.0,1.0,4.0,,2.0,,,,,,,,,,9.0,12.0,6.1,6.0,0.00094208,,0,,-0.07,,-0.35,,Moncef Zekri,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
14035903,home,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,F,19,19,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,1.0,2.0,,,,,,,,,,9.0,10.0,6.5,3.0,0.00622993,,0,,0.01,0.05,0.13,,,,1.0,4.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035903,home,KV Mechelen,Axel Willockx,axel-willockx,A. Willockx,G,32,189.0,19,M,2127057,EUR,1170806400,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Axel Willockx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,home,KV Mechelen,Tijn Van Ingelgom,tijn-van-ingelgom,T. V. Ingelgom,G,15,194.0,48,M,1547695,EUR,1173052800,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tijn Van Ingelgom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,home,KV Mechelen,Massimo Decoene,massimo-decoene,M. Decoene,D,39,183.0,44,M,1391861,EUR,1076457600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Massimo Decoene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,home,KV Mechelen,Ian Struyf,ian-struyf,I. Struyf,D,18,191.0,75,M,2192147,EUR,1187740800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,home,KV Mechelen,Lovro Golič,lovro-golic,L. Golič,D,22,195.0,169,M,1215063,EUR,1141516800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Léo Kokubo,leo-kokubo,L. Kokubo,G,16,193.0,966,M,997020,EUR,980208000,G,16,16,False,20.0,12.0,13.0,5.0,0.0,9.0,9.0,3.0,11.0,,,,5.0,,3.0,,,3.0,,,90.0,23.0,7.1,8.0,0.00080555,0.4697,0,0.1741,0.05,0.01,-0.11,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Rein Van Helden,rein-van-helden,R. V. Helden,D,20,187.0,193,M,1047163,EUR,1027468800,D,20,20,False,10.0,9.0,3.0,2.0,0.0,3.0,4.0,6.0,6.0,,,,,,,,,,,,18.0,13.0,6.8,2.0,0.0240221,,0,,0.14,-0.06,-0.05,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Shogo Taniguchi,shogo-taniguchi,S. Taniguchi,D,5,182.0,732,M,386958,EUR,679536000,D,5,5,False,48.0,41.0,8.0,6.0,0.0,20.0,20.0,21.0,28.0,2.0,3.0,3.0,4.0,,,,,,,,90.0,60.0,6.3,8.0,0.00714704,,0,,0.26,0.09,-0.54,,Shogo,Taniguchi,2.0,5.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,4.0,1.0,True,,,,,,1.0,,,,
14035903,away,Sint-Truidense VV,Visar Musliu,visar-musliu,V. Musliu,D,26,186.0,207,M,134231,EUR,784684800,D,26,26,False,42.0,37.0,4.0,1.0,0.0,16.0,16.0,21.0,26.0,4.0,9.0,8.0,4.0,3.0,,,,,,,90.0,61.0,7.0,6.0,0.0190644,,0,,0.22,0.06,0.16,,Visar,Musliu,2.0,3.0,,2.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Taiga Hata,taiga-hata,T. Hata,M,3,175.0,259,M,1002356,EUR,1011484800,D,3,3,False,21.0,15.0,2.0,1.0,0.0,6.0,7.0,9.0,14.0,1.0,2.0,1.0,2.0,,,,,,,,71.0,31.0,6.1,9.0,0.00955068,,0,,-0.33,0.09,-0.15,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Rihito Yamamoto,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,False,46.0,36.0,4.0,2.0,1.0,6.0,6.0,30.0,40.0,1.0,14.0,,6.0,8.0,,,,,,,90.0,89.0,8.2,21.0,1.06098,,3,,0.82,0.15,-0.07,,,,2.0,11.0,,5.0,,1.0,,5.0,,4.0,,,,0.1848,-0.26,7.0,6.0,1.0,3.0,5.0,,2.0,,1.0,,0.1732,,,,,
14035903,away,Sint-Truidense VV,Abdoulaye Sissako,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,8,8,False,40.0,30.0,2.0,1.0,0.0,14.0,15.0,16.0,25.0,2.0,5.0,2.0,8.0,1.0,,,,,,,90.0,60.0,6.7,14.0,0.0121778,,4,,-0.12,0.17,0.18,,,,2.0,4.0,2.0,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,0.2191,0.09,,,,2.0,1.0,,2.0,,1.0,,0.1468,,,,,
14035903,away,Sint-Truidense VV,Robert-Jan Vanwesemael,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,M,60,60,False,57.0,48.0,4.0,1.0,0.0,17.0,19.0,31.0,38.0,1.0,4.0,2.0,5.0,1.0,,,,,,,90.0,92.0,7.0,21.0,0.295798,,1,,0.36,0.25,0.19,,,,,5.0,,1.0,1.0,2.0,2.0,1.0,,3.0,1.0,,,0.0674,0.0,8.0,2.0,,3.0,1.0,,,,1.0,,0.1564,,,,,
14035903,away,Sint-Truidense VV,Keisuke Goto,goto-keisuke,K. Goto,F,42,191.0,1367,M,1391315,EUR,1117756800,M,42,42,False,13.0,8.0,,,0.0,2.0,2.0,6.0,11.0,4.0,8.0,,2.0,2.0,,,,,,,90.0,30.0,7.4,11.0,0.0768568,,1,,-0.14,0.05,-0.08,,,,1.0,6.0,,2.0,1.0,4.0,2.0,2.0,1.0,,,,,0.3693,0.48,,,,1.0,1.0,,,,1.0,,0.9698,,1.0,1.0,,
14035903,away,Sint-Truidense VV,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,10,180.0,683,M,1154586,EUR,1002153600,M,10,10,False,18.0,16.0,2.0,1.0,0.0,6.0,7.0,10.0,11.0,,3.0,2.0,5.0,1.0,,,,,,,70.0,35.0,6.6,10.0,0.0156466,,2,,0.07,0.09,0.0,,Ilias Sebaoui,,,2.0,,1.0,,3.0,1.0,,,2.0,1.0,1.0,,0.1323,-0.48,4.0,,,,,,1.0,,,,,,,,,
14035903,away,Sint-Truidense VV,Andrés Ferrari,andres-ferrari,A. Ferrari,F,9,183.0,452,M,1177406,EUR,1041552000,F,9,9,False,16.0,13.0,2.0,2.0,0.0,3.0,3.0,10.0,13.0,3.0,6.0,1.0,3.0,,,,,,,,90.0,40.0,6.8,12.0,0.0419702,,5,,-0.02,0.48,-0.18,,,,1.0,10.0,,2.0,1.0,5.0,4.0,1.0,2.0,3.0,1.0,2.0,,1.2357,0.18,1.0,,,,,,1.0,1.0,2.0,,0.9574,,1.0,,1.0,
14035903,away,Sint-Truidense VV,Arbnor Muja,arbnor-muja,A. Muja,M,7,179.0,523,M,890695,EUR,912297600,F,7,7,True,42.0,35.0,3.0,1.0,0.0,8.0,8.0,27.0,34.0,,6.0,1.0,3.0,1.0,,,,,,,72.0,65.0,7.7,18.0,0.126763,,2,,-0.37,0.43,-0.04,,Arbnor,Muja,,5.0,,2.0,2.0,2.0,,2.0,1.0,5.0,3.0,,,0.9023,0.31,4.0,,,1.0,2.0,,,,2.0,,1.0154,,1.0,1.0,,1.0
14035903,away,Sint-Truidense VV,Kaito Matsuzawa,kaito-matsuzawa,K. Matsuzawa,M,38,176.0,200,M,1514300,EUR,981331200,F,38,38,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,2.0,,,,,,,,20.0,11.0,6.5,4.0,0.00886764,,1,,0.02,-0.08,-0.04,,Kaito,Matsuzawa,,4.0,,,,1.0,2.0,1.0,,1.0,,,,0.2933,0.22,1.0,,,1.0,,,,,1.0,,0.6779,,,,,
14035903,away,Sint-Truidense VV,Simen Juklerød,simen-juklerod,S. Juklerød,D,18,186.0,64,M,252515,EUR,769219200,D,18,18,True,7.0,4.0,,,1.0,3.0,5.0,1.0,2.0,1.0,2.0,,,,,,,,,,19.0,12.0,7.0,5.0,0.00011511,,0,,-0.01,0.04,0.13,,Simen,Juklerød,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Matt Lendfers,matt-lendfers,M. Lendfers,G,21,190.0,61,M,1393695,EUR,1141948800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Matt Lendfers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Hugo Lambotte,hugo-lambotte,H. Lambotte,D,34,180.0,27,M,1888649,EUR,1150675200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Hugo Lambotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Ben Achour Ilyes,ben-achour-ilyes,B. A. Ilyes,M,31,,151,M,1546218,EUR,1168300800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ben Achour Ilyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Isaías Delpupo,delpupo-isaias,I. Delpupo,M,11,176.0,147,M,1046241,EUR,1049068800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Isaias Del Pupo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035903,away,Sint-Truidense VV,Alouis Diriken,alouis-diriken,A. Diriken,M,33,187.0,37,M,1481773,EUR,1080777600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
