match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,injury,from,confirmed,description
14035903,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14035903,,1.0,3.0,,90,5.0,,1,,,goal,323827344.0,False,regular,1177406.0,Andrés Ferrari,,,,,,,,
14035903,,,,,90,2.0,,1,,,card,124002369.0,True,yellow,946959.0,Fredrik Hammar,Fredrik Hammar,Foul,False,,,,,
14035903,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,5.0,,,,
14035903,,1.0,2.0,,87,,,4,,,goal,323826019.0,False,regular,1391315.0,Keisuke Goto,,,,,,,,
14035903,,,,,81,,,10,,,substitution,124679904.0,True,regular,,,,,,,False,,,
14035903,,,,,81,,,10,,,substitution,124679856.0,True,regular,,,,,,,False,,,
14035903,,,,,74,,,17,,,card,124002083.0,False,yellow,1177406.0,Andrés Ferrari,Andrés Ferrari,Foul,False,,,,,
14035903,,1.0,1.0,,74,,,17,,,goal,323823741.0,False,penalty,890695.0,Arbnor Muja,,,,,,penalty,,
14035903,,,,,72,,,19,,,varDecision,81324.0,False,penaltyNotAwarded,1177406.0,Andrés Ferrari,,,,,,,False,
14035903,,,,,71,,,20,,,substitution,124679600.0,False,regular,,,,,,,False,,,
14035903,,,,,70,,,21,,,substitution,124679599.0,False,regular,,,,,,,False,,,
14035903,,,,,70,,,21,,,substitution,124679570.0,True,regular,,,,,,,False,,,
14035903,,,,,70,,,21,,,substitution,124679598.0,True,regular,,,,,,,False,,,
14035903,,,,,69,,,22,,,card,124002004.0,True,yellow,1093876.0,Mathis Servais,Mathis Servais,Foul,False,,,,,
14035903,,,,,64,,,27,,,card,124001942.0,True,yellow,1143667.0,Redouane Halhal,Redouane Halhal,Foul,False,,,,,
14035903,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14035903,,,,,45,1.0,,1,,,inGamePenalty,118568669.0,False,missed,1177406.0,Andrés Ferrari,,goalkeeperSave,,,,,,Goalkeeper save
14035903,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,2.0,,,,
14035903,,1.0,0.0,,40,,,6,,,goal,323815956.0,True,ownGoal,386958.0,Shogo Taniguchi,,,,,,owngoal,,
14035903,,,,,18,,,28,,,substitution,124678407.0,False,injury,,,,,,,True,,,
