match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_keyPass,captain,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_hitWoodwork,player_sofascoreId,stat_goalAssist,stat_goals,stat_totalOffside
10382018,home,Vitesse,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,16,16,False,35.0,23.0,16.0,4.0,20.0,21.0,3.0,14.0,2.0,2.0,13.0,1.0,1.0,90.0,42.0,5.2,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382018,home,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,False,48.0,40.0,5.0,3.0,20.0,22.0,21.0,29.0,7.0,2.0,7.0,,,90.0,71.0,5.8,15.0,0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10382018,home,Vitesse,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,5,5,False,66.0,49.0,14.0,6.0,32.0,35.0,17.0,31.0,5.0,2.0,4.0,,,90.0,73.0,5.8,18.0,0,,,1.0,2.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10382018,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,False,49.0,42.0,7.0,2.0,27.0,29.0,15.0,21.0,2.0,1.0,5.0,,,90.0,64.0,6.4,10.0,0,1.0,,1.0,6.0,,,,2.0,2.0,3.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10382018,home,Vitesse,Tomáš Hájek,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,False,17.0,11.0,3.0,,9.0,10.0,2.0,7.0,1.0,,3.0,,,33.0,22.0,6.4,6.0,0,,,,2.0,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10382018,home,Vitesse,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,40.0,31.0,6.0,1.0,12.0,13.0,19.0,31.0,6.0,1.0,9.0,,,90.0,65.0,6.0,16.0,1,4.0,,1.0,5.0,2.0,,,2.0,1.0,4.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10382018,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,M,42,42,False,27.0,19.0,2.0,,4.0,4.0,15.0,26.0,8.0,1.0,3.0,,,81.0,49.0,6.0,21.0,1,3.0,,,2.0,4.0,2.0,1.0,,,1.0,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,
10382018,home,Vitesse,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,21,21,False,46.0,33.0,5.0,4.0,11.0,12.0,22.0,34.0,8.0,2.0,7.0,,,90.0,63.0,6.6,16.0,0,,,,5.0,,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,,2.0,1.0,1.0,,,1.0,True,1.0,,,,,,,,,,,
10382018,home,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,M,20,20,False,37.0,32.0,4.0,1.0,17.0,17.0,15.0,20.0,2.0,,5.0,,,64.0,48.0,6.2,7.0,2,,,,4.0,,1.0,,,,4.0,2.0,1.0,,,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,
10382018,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,False,36.0,26.0,2.0,1.0,14.0,16.0,12.0,20.0,6.0,2.0,5.0,,,90.0,47.0,6.5,13.0,0,,,2.0,5.0,,2.0,1.0,1.0,,1.0,1.0,,,,3.0,2.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,
10382018,home,Vitesse,Nikolai Baden Frederiksen,baden-frederiksen-nikolai,N. B. Frederiksen,F,8,180,241,M,935076,EUR,958608000,F,11,11,False,13.0,9.0,,,2.0,2.0,7.0,11.0,1.0,,3.0,,,81.0,24.0,6.3,6.0,0,,,,5.0,,1.0,1.0,,,2.0,,1.0,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,
10382018,home,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,8.0,7.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,,1.0,,,57.0,14.0,6.3,6.0,0,,,,1.0,1.0,2.0,1.0,,,,,1.0,Mohamed,Sankoh,,3.0,,,,,,,,,,,,,,,,,
