match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_fouls,captain,stat_lastManTackle,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,stat_goals,player_lastName,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceMissed
14025233,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193.0,4212,M,994363,EUR,1029628800,G,1,1,False,30.0,14.0,20.0,4.0,0.0,11.0,12.0,3.0,18.0,1.0,1.0,10.0,1.0,2.0,2.0,90.0,38.0,6.7,16.0,0.00123603,0.0546,0,0.0555,0.02,-0.01,0.29,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025233,home,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188.0,2191,M,959628,EUR,942710400,D,27,27,False,33.0,27.0,3.0,1.0,0.0,12.0,13.0,15.0,20.0,6.0,4.0,5.0,,,,90.0,64.0,6.8,13.0,0.0127221,,1,,0.0,0.19,0.13,,2.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0281,-0.26,,,,,,,,,,,,,,,,,,,,,,
14025233,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3186,M,962012,EUR,960422400,D,6,6,False,68.0,59.0,7.0,2.0,0.0,36.0,36.0,23.0,32.0,8.0,9.0,5.0,3.0,,,90.0,91.0,7.8,12.0,0.0142528,,0,,0.26,0.32,0.5,,,2.0,1.0,,,,,,3.0,3.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14025233,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190.0,1911,M,115365,EUR,690681600,D,5,5,False,67.0,63.0,3.0,3.0,0.0,47.0,48.0,16.0,19.0,3.0,6.0,2.0,,,,90.0,78.0,7.2,4.0,0.00592431,,1,,0.23,0.04,0.56,,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,,0.0229,-0.06,,,1.0,,True,1.0,,,,,,,,,,,,,,,,
14025233,home,Brighton & Hove Albion,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174.0,21035,M,825844,EUR,939254400,D,24,24,False,22.0,17.0,4.0,2.0,0.0,6.0,9.0,11.0,13.0,5.0,2.0,3.0,2.0,,,90.0,36.0,6.8,8.0,0.339904,,0,,0.01,0.2,-0.18,,1.0,1.0,2.0,,,2.0,2.0,,,,,,,,3.0,1.0,,1.0,,,ferdikadioglu,1.0,,,,,,,,,,,,,,
14025233,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179.0,25912,M,1199043,EUR,1073088000,M,17,17,False,32.0,32.0,1.0,1.0,0.0,20.0,20.0,12.0,12.0,3.0,1.0,2.0,,,,71.0,41.0,6.9,2.0,0.117336,,2,,0.15,0.27,-0.02,,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.03,-0.12,,,1.0,1.0,,,carlos_baleba,,1.0,,,,,,,,,,,,,
14025233,home,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172.0,2693,M,1036269,EUR,1065398400,M,26,26,False,54.0,50.0,3.0,1.0,0.0,23.0,23.0,27.0,31.0,6.0,,2.0,1.0,,,90.0,73.0,6.4,11.0,0.0168908,,2,,-0.1,0.16,-0.13,,,1.0,9.0,4.0,,5.0,2.0,,1.0,2.0,2.0,2.0,0.0755,-0.51,2.0,,,2.0,,,,,2.0,3.0,,,,,,,,,,,,
14025233,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180.0,7051,M,1400106,EUR,1090454400,M,11,11,False,24.0,13.0,1.0,1.0,0.0,4.0,6.0,9.0,18.0,9.0,1.0,5.0,1.0,,,89.0,53.0,7.2,25.0,0.265004,,2,,0.27,0.63,-0.13,,,2.0,4.0,,,3.0,1.0,2.0,,5.0,3.0,3.0,0.106,-0.51,9.0,1.0,,2.0,,,minteh01,,,1.0,,,,,,,,,,,,
14025233,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182.0,3505,M,946695,EUR,1019260800,M,10,10,False,21.0,13.0,2.0,1.0,1.0,5.0,8.0,8.0,13.0,4.0,1.0,4.0,,,,71.0,36.0,7.5,14.0,0.284053,,2,,0.31,0.36,0.17,,1.0,1.0,4.0,,3.0,1.0,1.0,,,2.0,1.0,3.0,0.052,-0.2,,,1.0,,,,,1.0,,2.0,1.0,2.0,0.5454,,,,,,,,,
14025233,home,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185.0,11180,M,1065588,EUR,1048723200,M,25,25,False,15.0,12.0,,,0.0,5.0,5.0,7.0,10.0,2.0,,3.0,,,,36.0,19.0,6.7,4.0,0.00982585,,0,,0.0,0.26,0.13,,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,Diego Gomez,,,,,,,,
