match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,description,reason,playerName,rescinded,injury,length
13473403,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
13473403,,2.0,1.0,,90,7.0,,1,,,goal,313468590.0,True,regular,358554.0,Gabriel Barbosa,,,,,,
13473403,,,,,90,7.0,,1,,,inGamePenalty,118533508.0,True,missed,358554.0,Gabriel Barbosa,Goalkeeper save,goalkeeperSave,,,,
13473403,,,,,90,4.0,,1,,,card,123430471.0,False,yellow,795291.0,Bruno Henrique,,Argument,Bruno Henrique,False,,
13473403,,,,,90,3.0,,1,,,substitution,123961884.0,True,regular,,,,,,,False,
13473403,,,,,90,2.0,,1,,,card,123430456.0,True,yellow,260077.0,Lucas Villalba,,Argument,Lucas Villalba,False,,
13473403,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,5.0
13473403,,,,,88,,,3,,,substitution,123961851.0,True,regular,,,,,,,False,
13473403,,,,,88,,,3,,,substitution,123961852.0,True,regular,,,,,,,False,
13473403,,,,,83,,,8,,,substitution,123961834.0,False,regular,,,,,,,False,
13473403,,,,,83,,,8,,,substitution,123961839.0,False,regular,,,,,,,False,
13473403,,,,,83,,,8,,,substitution,123961833.0,False,regular,,,,,,,False,
13473403,,,,,82,,,9,,,card,123430407.0,True,yellow,245159.0,Lucas Silva,,Foul,Lucas Silva,False,,
13473403,,,,,74,,,17,,,card,123430382.0,False,yellow,877513.0,Nicolás de la Cruz,,Foul,Nicolás de la Cruz,False,,
13473403,,,,,67,,,24,,,substitution,123961778.0,False,regular,,,,,,,False,
13473403,,,,,61,,,30,,,card,123430322.0,True,yellow,981733.0,Christian,,Foul,Christian,False,,
13473403,,,,,55,,,36,,,substitution,123961703.0,False,injury,,,,,,,True,
13473403,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
13473403,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,1.0
13473403,,1.0,1.0,,44,,,2,,,goal,313466538.0,False,regular,333587.0,Giorgian De Arrascaeta,,,,,,
13473403,,,,,39,,,7,,,card,123430240.0,True,yellow,263477.0,Lucas Romero,,Foul,Lucas Romero,False,,
13473403,,1.0,0.0,,15,,,31,,,goal,313465682.0,True,regular,954888.0,Kaio Jorge,,,,,,
