match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_blockedScoringAttempt,stat_goalAssist,stat_wonTackle,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_outfielderBlock,stat_errorLeadToAShot
10411666,home,Inter,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,32.0,24.0,13.0,6.0,22.0,23.0,2.0,9.0,9.0,90.0,37.0,6.9,8.0,0.0,0.0,0.00035476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411666,home,Inter,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,False,81.0,74.0,8.0,4.0,37.0,38.0,38.0,44.0,6.0,90.0,89.0,7.0,9.0,0.0867,0.0,0.0741888,1,1.0,1.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411666,home,Inter,Francesco Acerbi,,,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,55.0,49.0,6.0,4.0,29.0,32.0,20.0,23.0,4.0,90.0,69.0,7.2,9.0,0.0,0.0,0.0224118,0,,,1.0,4.0,4.0,8.0,,2.0,,,,4.0,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,
10411666,home,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,64.0,50.0,13.0,6.0,20.0,23.0,30.0,44.0,2.0,90.0,81.0,7.2,18.0,0.0,0.0,0.121604,0,3.0,,1.0,3.0,2.0,6.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10411666,home,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,42.0,37.0,3.0,,16.0,20.0,21.0,26.0,5.0,90.0,59.0,6.5,10.0,0.0,0.0,0.00977231,0,4.0,,,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
10411666,home,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,73.0,66.0,,,22.0,22.0,44.0,53.0,7.0,89.0,89.0,6.9,12.0,0.0595,0.0,0.0642454,1,2.0,,,,3.0,8.0,1.0,2.0,3.0,3.0,,,1.0,5.0,,,,,1.0,,,,,,,,,,,,,,
10411666,home,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,63.0,52.0,5.0,3.0,13.0,16.0,42.0,54.0,6.0,89.0,77.0,7.8,17.0,0.0659,0.0,0.328146,2,7.0,3.0,1.0,1.0,3.0,4.0,,,3.0,3.0,1.0,,2.0,,4.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
10411666,home,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,51.0,46.0,4.0,4.0,12.0,14.0,34.0,37.0,3.0,71.0,59.0,7.0,7.0,0.0,0.0,0.0626285,0,,,1.0,1.0,4.0,5.0,1.0,1.0,,,,,1.0,,1.0,,4.0,1.0,,,4.0,,,,,,,,,,,,
10411666,home,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,31.0,23.0,,,5.0,5.0,18.0,34.0,3.0,71.0,52.0,6.7,18.0,0.0925,0.0,0.0217958,2,8.0,,1.0,,3.0,2.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
10411666,home,Inter,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193,23224,M,EDzeko,14990,EUR,511401600,F,9,9,False,23.0,20.0,,,9.0,10.0,12.0,15.0,5.0,71.0,29.0,6.8,7.0,0.0331,0.0,0.0782224,1,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
10411666,home,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,29.0,18.0,,,1.0,2.0,17.0,28.0,4.0,90.0,48.0,8.0,16.0,0.4182,0.4687,0.0694543,5,1.0,,3.0,2.0,11.0,8.0,1.0,2.0,3.0,2.0,2.0,,1.0,2.0,2.0,3.0,2.0,4.0,,,2.0,1.0,True,3.0,1.0,,,,,,,,
10411666,home,Inter,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,,377118,EUR,773366400,D,8,8,True,8.0,5.0,2.0,,1.0,1.0,4.0,8.0,4.0,19.0,20.0,7.2,4.0,0.0286,0.0,0.0190659,1,1.0,,1.0,,2.0,3.0,,,,,1.0,,,,1.0,1.0,3.0,1.0,,,3.0,,,,,,,,,,,,
10411666,home,Inter,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13097,M,marcelo_brozovic,108800,EUR,721872000,M,77,77,True,10.0,9.0,1.0,1.0,4.0,4.0,5.0,6.0,1.0,19.0,15.0,6.5,2.0,0.0508,0.0,0.00165193,1,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
10411666,home,Inter,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,9,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,True,8.0,4.0,,,,,4.0,9.0,,19.0,15.0,6.8,8.0,0.0318,0.4012,0.0136032,1,1.0,,4.0,1.0,5.0,1.0,,,,,,,2.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,
10411666,home,Inter,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,5,5,True,2.0,2.0,,,,,2.0,2.0,1.0,8.0,5.0,6.6,,0.0,0.0,0.00757016,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10411666,home,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,14,14,True,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
