match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_sofascoreId,captain,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_keyPass,stat_accurateCross,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_totalOffside
13981633,home,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202.0,6222,M,356160,EUR,856396800,G,32,32,False,33.0,19.0,18.0,4.0,0.0,18.0,20.0,1.0,13.0,1.0,10.0,2.0,3.0,4.0,1.0,90.0,47.0,7.3,14.0,0.00058828,90.034278606718,13.0,40.32,11.55,0.5119,0,1.0473,0.03,0.02,0.23,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981633,home,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,898815,EUR,911260800,D,31,31,False,46.0,35.0,8.0,3.0,0.0,25.0,26.0,10.0,20.0,2.0,,,,,,57.0,51.0,6.8,11.0,0.00644887,61.544735514449,9.0,12.915,6.93,,0,,0.03,0.01,0.19,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981633,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190.0,3520,M,332155,EUR,762048000,D,13,13,False,56.0,49.0,4.0,1.0,0.0,36.0,38.0,13.0,18.0,,4.0,,,,,67.0,59.0,6.9,7.0,0.00286875,127.43084525632,23.0,73.185,13.02,,0,,0.06,0.14,0.17,,3.0,3.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981633,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185.0,2485,M,108484,EUR,676512000,D,5,5,False,55.0,48.0,4.0,2.0,0.0,35.0,41.0,13.0,14.0,1.0,4.0,,,,,90.0,67.0,6.9,7.0,0.00370451,180.43201496603,17.0,95.655,26.775,,0,,0.08,0.05,0.47,,2.0,,6.0,1.0,,4.0,1.0,1.0,4.0,50.200959489494,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981633,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182.0,6986,M,153257,EUR,744422400,M,22,22,False,48.0,42.0,2.0,1.0,0.0,31.0,36.0,11.0,12.0,1.0,2.0,,,,,90.0,69.0,6.4,10.0,0.00665215,105.19311782946,14.0,38.01,9.975,,2,,-0.03,-0.32,-0.1,,,1.0,5.0,4.0,1.0,,2.0,2.0,3.0,,,dilorenzo22,True,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0954,-0.46,,,,,,,,,,,,,,
13981633,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170.0,4661,M,150383,EUR,785721600,M,68,68,False,77.0,74.0,2.0,1.0,0.0,44.0,46.0,30.0,31.0,1.0,5.0,,,,,90.0,84.0,7.9,4.0,0.0364005,178.00688507701,24.0,-70.77,6.93,,1,,0.25,0.02,0.48,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,StanLobotka,,,1.0,,,,1.0,,0.1188,0.32,1.0,1.0,1.0,0.5139,,,,,,,,,,
13981633,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193.0,25748,M,879346,EUR,850003200,M,8,8,False,50.0,44.0,2.0,1.0,0.0,21.0,23.0,23.0,27.0,5.0,4.0,,,,,90.0,70.0,7.0,11.0,0.012819,177.30418612592,24.0,55.44,13.965,,2,,-0.09,0.19,-0.01,,1.0,1.0,3.0,6.0,1.0,,2.0,1.0,,,,ScottMcTominay,,,2.0,2.0,1.0,,4.0,1.0,0.139,-0.03,2.0,,,,1.0,1.0,,,,,,,,
13981633,home,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185.0,3729,M,148899,EUR,733017600,M,37,37,False,35.0,28.0,3.0,,0.0,13.0,14.0,15.0,21.0,4.0,3.0,,,,,90.0,55.0,7.3,11.0,0.080599,187.52560340214,18.0,110.67,21.21,,0,,0.15,0.3,0.3,,,,1.0,5.0,,,3.0,1.0,,69.473354467986,3.0,,,2.0,2.0,,,,2.0,1.0,,,1.0,,,,,2.0,1.0,,,,,,,
13981633,home,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182.0,3250,M,1069560,EUR,1042675200,F,26,26,False,22.0,16.0,,,0.0,4.0,4.0,12.0,18.0,,5.0,,,,,62.0,37.0,7.2,12.0,0.257405,168.24518243531,16.0,101.115,20.58,,1,,0.44,0.36,-0.04,,,,5.0,3.0,1.0,,,,2.0,47.109280535076,3.0,,,4.0,2.0,1.0,,,2.0,3.0,0.0194,-0.17,,,,,1.0,2.0,3.0,,,,,,,
13981633,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182.0,3699,M,838232,EUR,938131200,F,20,20,False,13.0,12.0,,,0.0,1.0,1.0,11.0,12.0,2.0,1.0,,,,,56.0,23.0,6.6,3.0,0.0123449,65.196316788013,5.0,34.755,18.69,,1,,0.05,0.0,0.29,,1.0,,3.0,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,0.0536,-0.11,,1.0,,0.0606,,,,,,,,,,
13981633,home,Napoli,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191.0,70296,M,1086417,EUR,1044316800,F,19,19,False,14.0,8.0,,,0.0,5.0,6.0,3.0,8.0,2.0,2.0,,,,,90.0,24.0,6.0,9.0,0.00036332,52.105318529636,3.0,44.31,38.01,,1,,-0.4,0.2,-0.01,,3.0,1.0,6.0,2.0,1.0,1.0,,,,39.788840093675,1.0,RHøjlund,,,,,,,1.0,1.0,0.0937,-0.55,,1.0,,0.2291,2.0,,,,,,,,,
