match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_lastManTackle,captain,stat_errorLeadToAShot,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_outfielderBlock,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_clearanceOffLine,stat_goals
14083147,home,Sevilla,Akor Adams,,,akor-adams,A. Adams,F,9,190.0,25542,M,946381,EUR,949104000,F,9,9,False,14.0,9.0,1.0,,0.0,2.0,2.0,7.0,12.0,2.0,2.0,,,90.0,25.0,7.0,9.0,0.00333426,26.508609857148,4.0,16.8,8.715,,2,,-0.01,0.3,0.2,,1.0,3.0,5.0,5.0,8.0,,1.0,3.0,3.0,,,,2.0,,1.0,,,,,1.0,0.0947,-0.44,,,,,,1.0,,1.0,2.0,,
14083147,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186.0,890,M,1097719,EUR,1019433600,D,4,4,True,40.0,31.0,4.0,1.0,0.0,19.0,21.0,12.0,19.0,4.0,3.0,,,45.0,54.0,6.6,10.0,0.00717597,119.58261981554,13.0,70.875,17.01,,0,,-0.03,-0.07,-0.05,,,4.0,4.0,5.0,8.0,,1.0,,,1.0,3.0,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
14083147,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184.0,1472,M,1018190,EUR,958608000,F,7,7,True,5.0,2.0,,,0.0,2.0,2.0,,3.0,,,,,23.0,7.0,5.5,5.0,1.485e-05,53.641878552019,5.0,25.935,21.945,,0,,-0.17,0.17,-0.01,,,,,3.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
14083147,home,Sevilla,Alexis Sánchez,,,alexis-sanchez,A. Sánchez,F,10,169.0,29898,M,34120,EUR,598492800,F,10,10,True,7.0,3.0,,,0.0,,1.0,3.0,6.0,,1.0,,,29.0,15.0,6.5,8.0,0.0038791,10.558754200111,2.0,-8.82,-2.73,,1,,-0.13,-0.06,-0.02,,2.0,1.0,,1.0,2.0,,,1.0,1.0,,,,2.0,1.0,,AlexisS,,,,,0.0311,-0.08,,,,1.0,,,,,,,
14083147,home,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185.0,2096,M,960006,EUR,1013212800,M,18,18,True,18.0,13.0,3.0,2.0,0.0,6.0,7.0,7.0,11.0,,4.0,,,20.0,23.0,6.7,7.0,0.0139208,48.690933073798,3.0,27.09,14.49,,0,,0.05,0.02,0.13,,,2.0,,3.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14083147,home,Sevilla,Miguel Sierra,,,miguel-sierra,M. Sierra,M,29,180.0,91,M,1518564,EUR,1058140800,F,29,29,True,7.0,4.0,1.0,,0.0,3.0,3.0,1.0,4.0,,1.0,,,11.0,14.0,6.8,5.0,0.00953547,17.750880208974,3.0,12.495,4.935,,1,,-0.04,0.04,0.14,,2.0,,,,3.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,0.0228,-0.12,,,,,1.0,,,,,,
14083147,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192.0,1050,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,home,Sevilla,Fábio Cardoso,,,fabio-cardoso,F. Cardoso,D,15,187.0,510,M,252815,EUR,766713600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,home,Sevilla,Andres Castrin,,,andres-castrin,A. Castrin,D,32,188.0,184,M,1428699,EUR,1053907200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,home,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178.0,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184.0,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,home,Sevilla,Oso,,,oso,Oso,M,36,183.0,173,M,1534422,EUR,1057708800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187.0,1647,M,68332,EUR,690249600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Álvaro Valles,,,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,False,25.0,13.0,17.0,5.0,0.0,9.0,10.0,4.0,15.0,,4.0,1.0,2.0,90.0,28.0,7.3,12.0,0.00424792,27.084795475226,4.0,-22.68,-2.415,0.4123,0,0.6995,0.18,0.0,-0.02,0.37,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,D,24,24,False,12.0,10.0,2.0,,0.0,7.0,8.0,3.0,4.0,4.0,3.0,,,89.0,32.0,6.8,8.0,0.00401394,25.578181804431,3.0,-20.685,1.05,,0,,0.05,0.03,0.25,,1.0,2.0,,5.0,4.0,,1.0,1.0,,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Marc Bartra,,,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,False,20.0,10.0,6.0,,0.0,8.0,11.0,2.0,9.0,6.0,5.0,,,90.0,35.0,7.7,11.0,0.00122323,49.097423963037,6.0,-39.585,-0.83999999999999,,0,,0.0,0.06,0.43,,,3.0,4.0,6.0,9.0,1.0,,,,1.0,3.0,2.0,1.0,2.0,2.0,,,True,,,,,,2.0,,,,,,,,1.0,
14083147,away,Real Betis,Natan,,,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,4,4,False,15.0,12.0,3.0,2.0,0.0,8.0,9.0,4.0,6.0,11.0,1.0,,,90.0,37.0,7.1,4.0,0.00159172,27.679623657786,4.0,-18.585,2.835,,0,,0.1,0.02,0.36,,,2.0,3.0,2.0,3.0,,,,,4.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14083147,away,Real Betis,Valentín Gómez,Valentín,Gómez,diego-gomez,V. Gómez,D,16,181.0,2163,M,1186010,EUR,1056585600,D,16,16,False,15.0,10.0,3.0,1.0,0.0,5.0,8.0,5.0,7.0,8.0,4.0,,,90.0,45.0,6.9,13.0,0.0460656,12.564741994844,2.0,-11.55,-2.94,,0,,0.08,0.02,-0.06,,2.0,3.0,1.0,7.0,5.0,3.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,
14083147,away,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,False,16.0,13.0,,,0.0,6.0,7.0,7.0,9.0,1.0,2.0,,,90.0,31.0,6.6,7.0,0.00708663,39.948907230406,3.0,-17.64,3.15,,0,,0.13,0.06,0.13,,2.0,1.0,,5.0,3.0,,,1.0,1.0,2.0,1.0,,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Nelson Deossa,Nelson Deossa,,nelson-deossa,N. Deossa,M,18,185.0,4686,M,1129401,EUR,949795200,M,18,18,False,12.0,7.0,,,0.0,3.0,5.0,4.0,7.0,1.0,3.0,,,63.0,26.0,7.2,9.0,0.00385627,51.042449643961,6.0,-28.455,6.09,,1,,-0.02,0.02,-0.04,,,1.0,3.0,3.0,8.0,1.0,,1.0,1.0,,2.0,1.0,3.0,2.0,1.0,,,,,1.0,0.0565,-0.18,,,,,,,,,,,
14083147,away,Real Betis,Pablo García,,,pablo-garcia,P. García,M,52,175.0,2261,M,1893910,EUR,1155600000,M,52,52,False,11.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,7.0,,4.0,,,72.0,25.0,6.5,7.0,0.00331121,75.61850896724,12.0,-32.445,5.25,,2,,-0.08,0.34,-0.06,,2.0,,,5.0,2.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,,1.0,0.1065,-0.39,,,,,,1.0,0.1049,,,,
14083147,away,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,30.0,18.0,4.0,2.0,0.0,6.0,7.0,12.0,23.0,1.0,4.0,,,89.0,54.0,7.9,22.0,0.187264,51.998397976346,10.0,-5.4599999999999,4.725,,3,,0.26,0.35,0.18,,8.0,1.0,,6.0,5.0,,3.0,4.0,3.0,,1.0,1.0,,1.0,2.0,,,,,1.0,0.4176,0.5,2.0,,,1.0,2.0,1.0,0.5812,,,,1.0
14083147,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44492,M,1011375,EUR,1008547200,M,10,10,False,21.0,10.0,,,0.0,2.0,10.0,8.0,11.0,,7.0,,,90.0,51.0,7.3,24.0,0.0568157,241.01369160808,14.0,-211.365,3.15,,1,,0.11,0.82,-0.14,,1.0,4.0,4.0,13.0,13.0,3.0,1.0,5.0,3.0,,3.0,1.0,9.0,3.0,5.0,ez_abde,,,,,0.1888,-0.29,,,,,,1.0,0.2151,,,,
14083147,away,Real Betis,Cucho Hernández,,,cucho-hernandez,C. Hernández,F,19,175.0,8926,M,887055,EUR,924566400,F,19,19,False,20.0,16.0,1.0,1.0,0.0,6.0,7.0,10.0,13.0,4.0,4.0,,,89.0,37.0,6.3,10.0,0.0185421,54.222366897565,8.0,-12.81,5.565,,1,,-0.1,0.38,0.24,,1.0,3.0,,7.0,1.0,,2.0,,,,1.0,,3.0,,2.0,cuchohernandez,,,,,0.1915,-0.41,1.0,,,1.0,,,,,,,
14083147,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,6,6,True,9.0,6.0,1.0,1.0,0.0,4.0,6.0,2.0,3.0,1.0,1.0,,,27.0,17.0,7.7,3.0,0.00077124,6.1073398464471,1.0,-3.36,-3.36,,1,,-0.05,0.0,-0.12,,,,2.0,3.0,2.0,3.0,,,,2.0,,,,1.0,,,,,,,0.1394,0.54,,,,,,1.0,0.6111,,,,1.0
14083147,away,Real Betis,Angel Ortiz,,,angel-ortiz,Á. Ortiz,D,40,167.0,493,M,1152139,EUR,1090713600,D,40,40,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,2.0,2.0,,,18.0,13.0,6.7,1.0,0.00106468,4.964,1.0,0.0,0.0,,0,,0.05,0.02,0.2,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174.0,4780,M,989113,EUR,954633600,M,17,17,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,,2.0,,,8.0,6.0,6.7,4.0,0.00022271,9.3598939110065,2.0,-5.985,-1.155,,0,,0.04,0.02,0.13,,,,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,5.502e-05,3.3386110884618,1.0,0.20999999999999,0.20999999999999,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171.0,2160,M,789381,EUR,760492800,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,2.0,,,,1.0,6.0,,2.0,0.00039524,,,,,,0,,,,,,,,2.0,1.0,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Manu González,Manu González,,manu-gonzalez,M. González,G,13,,202,M,1823954,EUR,1176854400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Adrián,,,adrian,Adrián,G,13,190.0,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Junior Firpo,,,junior-firpo,J. Firpo,D,23,184.0,2241,M,914835,EUR,840672000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185.0,1146,M,305278,EUR,745459200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083147,away,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,bakambu17,,,,,,,,,,,,,,,,,
