match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_aerialLost,stat_blockedScoringAttempt,player_lastName,stat_challengeLost,stat_interceptionWon,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_penaltyConceded
11453216,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183,2180,M,,29774,EUR,613958400,F,9,9,False,15.0,11.0,,,7.0,7.0,4.0,8.0,1.0,,,89.0,29.0,8.3,9.0,4,,,,,1.0,5.0,4.0,2.0,,,2.0,,,,3.0,,,3.0,3.0,1.0,,,1.0,,,,2.0,1.0,1.0,,,,,,
11453216,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188,29,M,,160901,EUR,725241600,D,17,17,True,13.0,10.0,2.0,2.0,6.0,8.0,4.0,5.0,1.0,,,45.0,14.0,6.5,3.0,0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453216,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177,10,M,,832637,EUR,774489600,D,3,3,True,13.0,10.0,2.0,1.0,4.0,4.0,6.0,9.0,3.0,,,45.0,26.0,6.7,5.0,0,,,,,1.0,1.0,5.0,,2.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,
11453216,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176,23,M,,911303,EUR,626832000,M,4,4,True,17.0,12.0,3.0,1.0,5.0,7.0,7.0,10.0,5.0,,,29.0,20.0,6.5,5.0,0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11453216,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170,27,M,,984587,EUR,920332800,F,80,80,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,23.0,5.0,6.6,,0,,,,,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
11453216,home,Al Wehda,Azzam Al Bishi,azzam-al-bishi,A. A. Bishi,F,15,181,6,M,,1399138,EUR,1015545600,F,15,15,True,1.0,,,,,,,1.0,,,,1.0,3.0,,1.0,1,Azzam Al Bishi,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
11453216,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183,100,M,,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,home,Al Wehda,Nawaf Alazizi,nawaf-al-azizi,N. Alazizi,M,,170,7,M,,979394,EUR,934243200,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,home,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178,4,M,,920524,EUR,875059200,F,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,home,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174,33,M,,1095802,EUR,979171200,M,90,90,True,,,,,,,,,,,,,,,,0,Hazzaa Ahmed Al-Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198,587,M,,883367,EUR,840499200,G,1,1,False,19.0,14.0,5.0,1.0,12.0,14.0,2.0,5.0,6.0,1.0,1.0,90.0,27.0,6.3,5.0,0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11453216,away,Al-Taawoun,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175,54,M,,1210456,EUR,1071014400,D,15,15,False,36.0,28.0,3.0,1.0,13.0,13.0,15.0,23.0,2.0,,,90.0,52.0,6.4,9.0,1,,,,,,3.0,3.0,,1.0,,1.0,1.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,274,M,,794836,EUR,698284800,D,4,4,False,57.0,51.0,7.0,5.0,32.0,34.0,19.0,23.0,6.0,,,90.0,69.0,6.8,6.0,3,,,,,2.0,6.0,3.0,,,,,2.0,1.0,1.0,,3.0,,,3.0,2.0,,,1.0,,,2.0,,,1.0,,,,,,
11453216,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189,197,M,,978400,EUR,925689600,D,23,23,False,54.0,46.0,4.0,1.0,33.0,36.0,13.0,18.0,4.0,,,90.0,63.0,7.1,9.0,0,,,,,2.0,3.0,4.0,,,,,1.0,2.0,,,1.0,,1.0,2.0,,,,,,,3.0,,,,,,,,1.0,
11453216,away,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170,23,M,,1521216,EUR,956534400,D,11,11,False,29.0,24.0,5.0,2.0,13.0,16.0,11.0,13.0,3.0,,,70.0,40.0,6.2,8.0,0,Fahad Al Abdulrazzaq,,,,,4.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,
11453216,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183,1641,M,,788348,EUR,832896000,M,18,18,False,72.0,66.0,11.0,9.0,27.0,29.0,39.0,43.0,4.0,,,90.0,80.0,6.9,7.0,0,,,,,1.0,4.0,3.0,,,,,1.0,,,2.0,2.0,4.0,1.0,1.0,,,2.0,,True,,,,,,,,,,,
11453216,away,Al-Taawoun,Flávio,flavio,Flávio,M,8,177,261,M,,839521,EUR,823910400,M,24,24,False,57.0,54.0,5.0,5.0,22.0,22.0,33.0,37.0,7.0,,,90.0,72.0,7.6,7.0,1,,1.0,2.0,1.0,1.0,3.0,6.0,1.0,,,1.0,1.0,5.0,3.0,,,3.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,
11453216,away,Al-Taawoun,Mateus Castro,mateus-castro,Mateus Castro,F,10,167,280,M,,815630,EUR,779241600,M,16,16,False,35.0,28.0,2.0,,8.0,9.0,20.0,31.0,5.0,,,90.0,55.0,8.5,16.0,5,,,5.0,,,3.0,2.0,,2.0,1.0,3.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,1.0
11453216,away,Al-Taawoun,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177,565,M,,789438,EUR,733190400,M,19,19,False,16.0,14.0,,,4.0,4.0,10.0,13.0,2.0,,,51.0,21.0,6.6,5.0,0,,,1.0,,,3.0,2.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,
11453216,away,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183,3277,M,,916680,EUR,911001600,M,99,99,False,27.0,21.0,3.0,1.0,3.0,5.0,20.0,26.0,2.0,,,90.0,45.0,8.6,12.0,3,,1.0,4.0,2.0,,5.0,6.0,3.0,4.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,
11453216,away,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168,101,M,,847233,EUR,786326400,F,22,22,False,24.0,18.0,2.0,1.0,7.0,8.0,13.0,20.0,2.0,,,89.0,38.0,7.2,12.0,2,,1.0,4.0,2.0,,4.0,1.0,2.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,
11453216,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170,41,M,,1113791,EUR,981676800,M,29,29,True,26.0,22.0,6.0,2.0,4.0,5.0,18.0,22.0,6.0,,,39.0,30.0,6.5,7.0,0,Ahmed Bahusayn,,1.0,,,1.0,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178,49,M,,1092809,EUR,1021766400,M,5,5,True,16.0,15.0,1.0,,7.0,8.0,8.0,8.0,,,,20.0,21.0,6.5,1.0,0,Mohammed Mahzari,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Saleh Abu Al-Shamat,saleh-aboulshamat,S. Aboulshamat,M,47,171,764,M,,1429250,EUR,1029024000,M,55,55,True,4.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,,1.0,7.0,,2.0,2,Saleh Aboulshamat,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Mohammed Aldhulayfi,mohammed-aldhulayfi,M. Aldhulayfi,G,27,184,13,M,,992982,EUR,958089600,G,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177,13,M,,846889,EUR,808531200,D,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194,64,M,,881830,EUR,904694400,D,93,93,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Nawaf Al-Rashwodi,nawaf-al-rashwodi,N. Al-Rashwodi,M,8,169,8,M,,1047945,EUR,966556800,F,20,20,True,,,,,,,,,,,,,,,,0,Nawaf Al-Rashwodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Mohammed Baker,mohammed-baker,M. Baker,M,,178,6,M,,1548478,EUR,1016236800,M,67,67,True,,,,,,,,,,,,,,,,0,Mohammed Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453216,away,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169,18,M,,1521951,EUR,1017273600,M,7,7,True,,,,,,,,,,,,,,,,0,Sattam Al-Roqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
