match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_wonTackle,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_penaltyWon,stat_challengeLost,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
10433895,home,Fenerbahçe,Michy Batshuayi,,,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,False,,14.0,14.0,,,3.0,3.0,11.0,11.0,,1.0,,,,,48.0,26.0,5.5,8.0,0,,,,7.0,2.0,1.0,1.0,,1.0,,2.0,,1.0,4.0,,,3.0,,1.0,4.0,,,,,,,,,
10433895,home,Fenerbahçe,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1173,M,,139256,EUR,773020800,M,26,26,True,,7.0,4.0,1.0,,1.0,3.0,4.0,6.0,,,,,,,27.0,12.0,6.2,6.0,0,2.0,1.0,2.0,4.0,2.0,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,
10433895,home,Fenerbahçe,Diego Rossi,,,diego-rossi,D. Rossi,F,10,170,1997,M,,831809,EUR,894153600,F,9,9,True,,4.0,3.0,,,3.0,3.0,,1.0,,4.0,,,,,27.0,6.0,6.5,2.0,0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
10433895,home,Fenerbahçe,Bright Osayi-Samuel,,,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,M,21,21,True,,4.0,2.0,1.0,,1.0,2.0,1.0,2.0,,,,,,,15.0,6.0,6.4,2.0,0,,,1.0,2.0,2.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
10433895,home,Fenerbahçe,İsmail Yüksek,,,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,80,80,True,,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,1.0,,,,,14.0,8.0,6.6,2.0,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10433895,home,Fenerbahçe,João Pedro Galvão,,,joao-pedro-galvao,João Pedro Galvão,F,9,184,2071,M,,123208,EUR,700099200,F,20,20,True,,7.0,2.0,1.0,,1.0,2.0,1.0,5.0,,1.0,,,,,9.0,9.0,6.6,5.0,0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
10433895,home,Fenerbahçe,Osman Ertuğrul Çetin,,,osman-ertugrul-cetin,O. E. Çetin,G,34,188,500,M,,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,home,Fenerbahçe,Yiğit Efe Demir,,,yigit-efe-demir,Y. E. Demir,D,14,194,1161,M,,1133200,EUR,1091404800,D,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,home,Fenerbahçe,Arda Güler,Arda Guler,,arda-guler,A. Güler,M,15,176,398152,M,AGüler,1091116,EUR,1109289600,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,home,Fenerbahçe,Yusuf Kocatürk,,,yusuf-kocaturk,Y. Kocatürk,M,14,190,64,M,,1133206,EUR,1090886400,M,69,69,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,home,Fenerbahçe,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,,123917,EUR,687830400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,away,Sivasspor,Ali Şaşal Vural,,,ali-sasal-vural,A. Ş. Vural,G,,187,62,M,,94540,EUR,647568000,G,35,35,False,,30.0,17.0,17.0,6.0,13.0,16.0,4.0,14.0,,9.0,,1.0,2.0,,90.0,36.0,6.5,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10433895,away,Sivasspor,Robin Yalçın,,,robin-yalcin,R. Yalçın,D,2,183,91,M,,138154,EUR,759456000,D,8,8,False,,20.0,15.0,3.0,1.0,9.0,11.0,6.0,9.0,,3.0,,,,,61.0,32.0,6.4,7.0,0,,,,2.0,5.0,1.0,1.0,,3.0,1.0,,,2.0,,,1.0,2.0,,,2.0,,,,,,1.0,1.0,,
10433895,away,Sivasspor,Aaron Appindangoyé,,,aaron-appindangoye,A. Appindangoyé,D,2,185,334,M,,785850,EUR,698544000,D,4,4,False,,49.0,37.0,10.0,4.0,29.0,35.0,8.0,14.0,6.0,3.0,,,,,90.0,62.0,6.5,14.0,0,,,2.0,6.0,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,,4.0,,,,,,,,,,,,
10433895,away,Sivasspor,Caner Osmanpaşa,,,caner-osmanpasa,C. Osmanpaşa,D,20,182,35,M,,135941,EUR,569203200,D,88,88,False,,26.0,20.0,2.0,1.0,20.0,24.0,,3.0,,4.0,,,,,84.0,35.0,6.5,9.0,0,1.0,,1.0,4.0,4.0,,,,2.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,,,,,,,,
10433895,away,Sivasspor,Ziya Erdal,,,ziya-erdal,Z. Erdal,D,,182,28,M,,138312,EUR,568339200,D,58,58,False,True,45.0,40.0,9.0,4.0,22.0,23.0,18.0,22.0,1.0,4.0,,,,,90.0,59.0,6.9,6.0,0,,,,1.0,5.0,,,,2.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
10433895,away,Sivasspor,Kader Keïta,,,kader-keita,K. Keïta,M,18,178,285,M,,991653,EUR,973468800,M,28,28,False,,17.0,14.0,3.0,3.0,8.0,10.0,6.0,7.0,,2.0,,,,,61.0,25.0,6.7,5.0,2,,,1.0,4.0,4.0,,,1.0,1.0,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,,,,,,,
10433895,away,Sivasspor,Fredrik Ulvestad,,,fredrik-ulvestad,F. Ulvestad,M,8,183,122,M,,36922,EUR,708739200,M,23,23,False,,28.0,24.0,6.0,3.0,11.0,11.0,13.0,17.0,,3.0,,,,,90.0,38.0,6.7,6.0,1,,,1.0,7.0,5.0,,,1.0,2.0,2.0,,3.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,
10433895,away,Sivasspor,Erdoğan Yeşilyurt,,,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,,142541,EUR,752544000,M,17,17,False,,9.0,5.0,,,1.0,3.0,5.0,9.0,,3.0,,,,,61.0,18.0,6.7,7.0,1,3.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,
10433895,away,Sivasspor,Dia Saba,,,dia-saba,D. Saba,M,91,172,353,M,,609926,EUR,722044800,M,11,11,False,,24.0,21.0,3.0,3.0,7.0,8.0,15.0,20.0,,2.0,,,,,89.0,39.0,7.4,9.0,2,4.0,1.0,,4.0,2.0,,,,2.0,,4.0,,1.0,3.0,,,1.0,,,,1.0,1.0,,,,,,1.0,
10433895,away,Sivasspor,Max Gradel,,,max-gradel,M. Gradel,M,,177,1287,M,,16590,EUR,565228800,M,7,7,False,,23.0,18.0,1.0,1.0,4.0,5.0,15.0,23.0,,3.0,,,,,90.0,47.0,6.6,15.0,0,5.0,1.0,,8.0,8.0,5.0,3.0,,2.0,3.0,,1.0,2.0,2.0,,1.0,2.0,,1.0,1.0,,,,,,,,,
10433895,away,Sivasspor,Mustapha Yatabaré,,,mustapha-yatabare,M. Yatabaré,F,9,186,158,M,,51558,EUR,507081600,F,9,9,False,,20.0,10.0,1.0,1.0,2.0,2.0,8.0,18.0,1.0,2.0,,,,,90.0,29.0,6.7,11.0,2,,,9.0,10.0,12.0,2.0,2.0,1.0,,1.0,,8.0,,1.0,,,,,1.0,,1.0,,,,,,3.0,,1.0
10433895,away,Sivasspor,Dimitris Goutas,,,dimitris-goutas,D. Goutas,D,6,189,261,M,,257497,EUR,765417600,D,6,6,True,,30.0,28.0,3.0,1.0,24.0,24.0,4.0,6.0,1.0,1.0,,,,,29.0,33.0,6.7,3.0,0,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10433895,away,Sivasspor,Hakan Arslan,,,hakan-arslan,H. Arslan,M,,186,42,M,,60646,EUR,585187200,M,37,37,True,,14.0,13.0,2.0,2.0,9.0,9.0,4.0,6.0,,1.0,,,,,29.0,17.0,6.7,2.0,0,1.0,,1.0,2.0,3.0,,,,1.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,
10433895,away,Sivasspor,Clinton N'Jie,,,clinton-njie,C. N'Jie,F,,175,913,M,,291665,EUR,745372800,F,10,10,True,,16.0,12.0,1.0,,8.0,10.0,4.0,6.0,,3.0,,,,,29.0,21.0,6.3,6.0,0,,,,6.0,,1.0,,,,,,1.0,,,,,4.0,,,,,,,,,,,,
10433895,away,Sivasspor,Ahmed Musa,,,ahmed-musa,A. Musa,F,7,170,1704,M,,139502,EUR,719020800,F,26,26,True,,4.0,2.0,,,2.0,2.0,,2.0,,,,,,,14.0,4.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,away,Sivasspor,Karol Angielski,,,karol-angielski,K. Angielski,F,24,181,346,M,,297324,EUR,827280000,F,19,19,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,2.0,6.5,,0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10433895,away,Sivasspor,Muammer Yıldırım,,,muammer-yildirim,M. Yıldırım,G,25,190,33,M,,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,away,Sivasspor,Samba Camara,,,samba-camara,S. Camara,D,14,190,68,M,,837301,EUR,721699200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,away,Sivasspor,Mehmet Albayrak,Mehmet Albayrak,,mehmet-albayrak,M. Albayrak,D,4,189,18,M,,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,away,Sivasspor,Özkan Yigiter,,,ozkan-yigiter,Ö. Yigiter,M,6,190,13,M,,1131626,EUR,947203200,M,62,62,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433895,away,Sivasspor,Charis Charisis,,,charis-charisis,C. Charisis,M,8,177,130,M,,317297,EUR,789868800,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
