match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_firstName,player_lastName,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_errorLeadToAGoal
14064452,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190.0,548,M,149656,EUR,770860800,G,38,38,False,29.0,23.0,8.0,3.0,0.0,23.0,24.0,5.0,1.0,5.0,1.0,1.0,90.0,35.0,6.5,6.0,9.643e-05,52.093093522108,7.0,38.745,11.76,0.0094,0,-0.4092,-0.02,0.01,-0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064452,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183.0,525,M,1131541,EUR,992995200,D,5,5,False,53.0,46.0,2.0,1.0,0.0,27.0,30.0,23.0,1.0,4.0,,,90.0,70.0,6.9,10.0,0.0457585,134.8560197548,14.0,83.37,25.095,,0,,0.25,0.09,0.15,,19.0,1.0,2.0,5.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,25.736860123177,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14064452,home,Lorient,Nathaniel Adjei,nathaniel-adjei,N. Adjei,D,32,191.0,432,M,1103079,EUR,1029888000,D,32,32,False,67.0,63.0,6.0,4.0,0.0,38.0,39.0,28.0,,6.0,,,90.0,75.0,6.8,4.0,0.00916737,388.83864698723,34.0,255.78,28.035,,0,,0.1,0.24,-0.02,,25.0,4.0,1.0,5.0,3.0,,,4.0,,1.0,,1.0,1.0,93.979241744589,4.0,,Nathaniel Adjei,,1.0,,,,,,,,,,,,,,,,,,,,
14064452,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173.0,235,M,831246,EUR,840585600,D,2,2,False,57.0,44.0,6.0,,0.0,29.0,33.0,24.0,1.0,8.0,,,90.0,69.0,7.2,14.0,0.0627969,136.79951462483,13.0,84.735,17.955,,0,,0.18,0.14,0.32,,15.0,1.0,3.0,1.0,4.0,,,3.0,1.0,1.0,1.0,,,35.804823604966,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14064452,home,Lorient,Joel Mugisha Mvuka,joel-mugisha-mvuka,J. Mvuka Mvuka,M,93,173.0,322,M,1027091,EUR,1037059200,M,93,93,False,19.0,16.0,1.0,,0.0,5.0,7.0,12.0,1.0,1.0,,,90.0,36.0,6.6,8.0,0.0352509,34.775174202955,5.0,7.98,3.57,,2,,0.04,0.02,-0.12,,11.0,,,2.0,4.0,,,1.0,,3.0,3.0,1.0,,,,,,,3.0,2.0,,2.0,2.0,0.065,-0.11,,,,,,,,,,,,,,
14064452,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170.0,153,M,296434,EUR,728524800,M,6,6,False,39.0,33.0,,,0.0,24.0,26.0,13.0,,2.0,,,74.0,47.0,6.5,9.0,0.00600144,123.90068674864,14.0,61.425,25.935,,1,,-0.02,0.16,-0.07,,9.0,1.0,,3.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,26.811643459512,1.0,,,,,,,1.0,,0.0355,-0.07,True,1.0,1.0,0.0325,,,,,,,,,,
14064452,home,Lorient,Noah Cadiou,cadiou-noah,N. Cadiou,M,8,191.0,107,M,993952,EUR,909360000,M,8,8,False,63.0,53.0,8.0,4.0,0.0,34.0,35.0,28.0,,6.0,,,90.0,70.0,6.7,15.0,0.154704,152.91091613198,17.0,49.14,18.795,,0,,0.4,0.1,-0.1,,19.0,,,5.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,27.192887470808,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
14064452,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170.0,139,M,1131540,EUR,1033430400,M,11,11,False,23.0,19.0,,,0.0,9.0,11.0,12.0,2.0,4.0,,,90.0,46.0,6.9,12.0,0.0111331,71.934918331567,7.0,58.17,30.555,,0,,-0.11,0.04,-0.03,,10.0,,1.0,2.0,7.0,,3.0,1.0,,4.0,2.0,1.0,,30.62762950344,1.0,,,,2.0,4.0,,,,,,,1.0,,,,,,,,,,,,
14064452,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177.0,232,M,802138,EUR,897609600,F,17,17,False,17.0,11.0,2.0,,0.0,6.0,7.0,10.0,1.0,2.0,,,60.0,23.0,6.5,6.0,0.0586944,87.175222954668,9.0,41.685,12.6,,2,,-0.02,0.15,-0.02,,5.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,46.490364978275,3.0,2.0,,,,1.0,1.0,,2.0,0.1061,-0.19,,1.0,,,,,,,,,,,,
14064452,home,Lorient,Sambou Soumano,soumano-sambou,S. Soumano,F,28,182.0,888,M,1103141,EUR,979344000,F,28,28,False,11.0,10.0,,,0.0,3.0,3.0,8.0,,1.0,,,60.0,18.0,6.8,2.0,0.339924,35.407701429295,4.0,-2.625,4.095,,2,,-0.02,0.49,0.14,,7.0,1.0,1.0,2.0,2.0,,,1.0,,,1.0,1.0,1.0,9.7424137152966,1.0,2.0,,,,,,,,0.1956,-0.53,,,1.0,0.2112,1.0,1.0,2.0,,,,,,,
