match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot
14062214,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,34.0,27.0,14.0,7.0,0.0,23.0,24.0,4.0,10.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,1.0,90.0,45.0,7.6,7.0,0.00615051,47.109723284014,7.0,23.639915112822,0.0,0.2977,0,0.3696,0.12,0.0,0.21,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062214,home,TSG Hoffenheim,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1730,M,138024,EUR,714441600,D,34,34,False,,52.0,47.0,6.0,6.0,2.0,17.0,17.0,30.0,35.0,5.0,3.0,2.0,6.0,6.0,,,,89.0,90.0,9.1,17.0,0.661775,184.42666248259,21.0,100.70670987487,2.0,,2,,0.74,0.34,0.39,,,,9.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0662,17.21222397296,43.237778943544,3.0,-0.12,,,,,,,,,,,,,,,
14062214,home,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,False,,59.0,54.0,3.0,1.0,0.0,31.0,34.0,23.0,25.0,4.0,,,6.0,5.0,,,,90.0,73.0,7.3,8.0,0.0218092,82.019936409755,12.0,48.524038290065,0.0,,1,,0.26,0.1,0.24,,,,1.0,,1.0,3.0,,,,1.0,,1.0,,0.2521,,,,0.01,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
14062214,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,,66.0,58.0,4.0,2.0,0.0,37.0,39.0,21.0,27.0,9.0,,,7.0,4.0,,,,90.0,84.0,8.6,8.0,0.0666113,134.40651440185,16.0,82.71243425467,2.0,,3,,0.28,0.15,0.52,,,,,,4.0,5.0,,1.0,2.0,,,,,0.1732,28.93921574951,45.042961871834,1.0,0.48,9.0,,1.0,,,2.0,1.0,2.0,1.0,0.4744,,,,,
14062214,home,TSG Hoffenheim,Albian Hajdari,albian-hajdari,A. Hajdari,D,21,189,835,M,1000269,EUR,1053216000,D,21,21,False,,53.0,37.0,14.0,4.0,0.0,21.0,24.0,16.0,29.0,2.0,,,6.0,7.0,,,,90.0,79.0,7.1,19.0,0.029361,142.36509229496,14.0,59.554256855197,0.0,,1,,0.3,0.07,0.21,,,,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,0.0157,,,,0.0,,,,,,,,,,,,,,,
14062214,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,,42.0,37.0,3.0,1.0,0.0,17.0,19.0,20.0,23.0,4.0,,,2.0,4.0,,,,90.0,63.0,6.9,6.0,0.0579888,141.54488192525,14.0,30.33766128624,1.0,,1,,0.02,0.14,0.3,,,,,,1.0,3.0,,,2.0,2.0,1.0,,2.0,0.0588,14.813450441635,19.117563024612,1.0,-0.06,,,,1.0,,1.0,1.0,,,,1.0,,,,
14062214,home,TSG Hoffenheim,Leon Avdullahu,avdullahu-leon,L. Avdullahu,M,7,185,842,M,1493305,EUR,1077494400,M,7,7,False,,72.0,66.0,6.0,4.0,0.0,31.0,34.0,35.0,38.0,2.0,1.0,,2.0,3.0,,,,90.0,86.0,7.2,11.0,0.11768,80.340571138573,11.0,5.7776599767097,0.0,,0,,0.44,-0.3,-0.04,,,,1.0,,1.0,4.0,,,,1.0,1.0,3.0,1.0,,,,3.0,,,,,,,,1.0,,,,1.0,,,,
14062214,home,TSG Hoffenheim,Wouter Burger,wouter-burger,W. Burger,M,18,190,820,M,916946,EUR,982281600,M,18,18,False,,45.0,34.0,4.0,1.0,0.0,14.0,18.0,20.0,27.0,10.0,,,4.0,10.0,,,,90.0,74.0,7.8,19.0,0.196484,118.32644934428,12.0,103.23428229197,3.0,,5,,0.39,0.17,0.3,,,,6.0,1.0,2.0,4.0,,1.0,,7.0,5.0,3.0,,0.3808,21.673058522758,48.895613057145,2.0,-0.47,3.0,,,3.0,,,1.0,1.0,,0.0457,1.0,,,,
14062214,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,30.0,28.0,2.0,2.0,0.0,8.0,8.0,20.0,22.0,2.0,2.0,2.0,,3.0,,,,86.0,45.0,7.4,7.0,0.176954,138.42187553175,16.0,74.401275481647,5.0,,4,,0.57,0.34,0.0,,,,3.0,1.0,,1.0,,3.0,,,,1.0,,0.2641,18.930033270619,62.02881576102,2.0,-0.52,,1.0,,,,,,1.0,,0.4641,,andrejkramaric,1.0,,
14062214,home,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,11,11,False,,25.0,15.0,1.0,,0.0,3.0,4.0,12.0,21.0,3.0,1.0,,4.0,,,,,74.0,42.0,7.2,15.0,0.00969274,99.456013317129,13.0,-13.818087129942,2.0,,4,,-0.53,0.21,-0.01,,,,,,,3.0,,,,,,3.0,1.0,0.3515,12.198089331607,19.328960121908,,0.5,2.0,,,2.0,,,,2.0,1.0,1.0232,2.0,,,,
