match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAGoal,stat_fouls,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_hitWoodwork,stat_goals
12530883,home,Hatayspor,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,9,9,False,,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,1.0,3.0,,3.0,1.0,,,,,90.0,24.0,6.8,8.0,0.00384131,1,,,,4.0,5.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,0.031,,5.0,,,,1.0,,aboubakarvincent,,,,,,
12530883,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,F,77,77,True,,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,9.0,,3.0,,,3.0,,,,,27.0,16.0,6.8,6.0,0.00688261,1,,2.0,,,2.0,2.0,,,,,,,,,,,1.0,,,0.0341,0.0569,,,Joelson Mendes,,,,,,,,,,
12530883,home,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,822469,EUR,915840000,F,7,7,True,,4.0,4.0,,,0.0,,,4.0,6.0,,,,1.0,,,,,,17.0,9.0,6.7,3.0,0.0795287,0,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12530883,home,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,True,,5.0,5.0,,,0.0,5.0,5.0,,,,1.0,,,1.0,,,,,16.0,8.0,6.5,2.0,8.59e-05,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
12530883,home,Hatayspor,Jonathan Okoronkwo,jonathan-okoronkwo,J. Okoronkwo,F,10,175,164,M,1188543,EUR,1063411200,F,11,11,True,,7.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,,,,,,,,,12.0,10.0,6.6,2.0,0.00429919,0,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,Jonathan Okoronkwo,,,,,,,,,,
12530883,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,home,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,home,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,home,Hatayspor,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,M,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,home,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173,17,M,1003319,EUR,959385600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,,27.0,14.0,22.0,9.0,0.0,10.0,13.0,4.0,14.0,2.0,2.0,1.0,8.0,1.0,2.0,3.0,,,90.0,37.0,7.5,13.0,0.00039084,0,1.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
12530883,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,True,32.0,25.0,2.0,1.0,0.0,12.0,12.0,13.0,22.0,3.0,14.0,5.0,2.0,4.0,,,,,90.0,75.0,8.0,17.0,0.0302571,3,,2.0,,2.0,9.0,2.0,2.0,1.0,1.0,7.0,,3.0,1.0,,,3.0,,,5.0,0.1517,,,,,,1.0,,,,,,,,
12530883,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,,37.0,30.0,6.0,2.0,0.0,27.0,30.0,3.0,7.0,2.0,2.0,5.0,10.0,1.0,,,,,90.0,48.0,7.0,8.0,0.00858613,0,,,,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183,619,M,250477,EUR,702000000,D,17,17,False,,20.0,18.0,3.0,2.0,0.0,16.0,16.0,2.0,4.0,3.0,3.0,8.0,3.0,1.0,,,,,90.0,33.0,7.2,2.0,0.00071914,1,,,,2.0,4.0,,,,1.0,,,1.0,1.0,,,1.0,,,,0.0608,,,,,,,,,,,,,,
12530883,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,,52.0,42.0,11.0,6.0,0.0,24.0,32.0,18.0,20.0,4.0,8.0,7.0,5.0,1.0,,,,,90.0,65.0,7.3,10.0,0.00854649,0,,,,2.0,2.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
12530883,away,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,False,,32.0,30.0,3.0,3.0,0.0,10.0,10.0,25.0,31.0,1.0,2.0,2.0,1.0,,,,,,90.0,61.0,7.9,12.0,0.533429,0,,9.0,5.0,2.0,3.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,5.0,,,,1.0,,,,,,,
12530883,away,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,403,M,98003,EUR,681523200,M,10,10,False,,32.0,22.0,,,0.0,13.0,15.0,9.0,17.0,1.0,5.0,,9.0,1.0,,,,,72.0,44.0,6.9,12.0,0.0247307,2,,,,3.0,5.0,3.0,1.0,,,1.0,,2.0,,2.0,,,,2.0,1.0,0.2506,,1.0,1.0,,,1.0,,,,,,,,
12530883,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,,35.0,27.0,5.0,3.0,0.0,13.0,14.0,15.0,27.0,,1.0,,4.0,,,,,,87.0,49.0,7.5,14.0,0.0125403,2,,6.0,1.0,3.0,9.0,,1.0,,,1.0,,1.0,5.0,,1.0,,2.0,,1.0,0.3976,1.1348,1.0,,,,,,,,,,,1.0,1.0
12530883,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,False,,30.0,27.0,,,0.0,12.0,13.0,15.0,17.0,3.0,6.0,1.0,1.0,1.0,,,,,72.0,36.0,7.1,3.0,0.399039,1,,,,,1.0,,,,,2.0,,1.0,,,,,1.0,,1.0,0.0802,0.603,,2.0,Baran Ali Gezek,,,,,,,,,,
12530883,away,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,False,,11.0,5.0,1.0,,0.0,,2.0,6.0,10.0,1.0,2.0,,2.0,,,,,,62.0,24.0,6.2,13.0,0.0537418,2,,1.0,1.0,2.0,8.0,2.0,,4.0,,,,1.0,,1.0,1.0,,1.0,1.0,,0.5141,0.8001,2.0,,,,,,nazon,,,,,,
12530883,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,F,7,7,False,,41.0,33.0,3.0,1.0,0.0,9.0,11.0,25.0,35.0,1.0,2.0,,5.0,1.0,,,,,86.0,55.0,7.0,17.0,0.209919,1,,5.0,1.0,2.0,7.0,,,1.0,,,,4.0,,,,,,1.0,,0.0402,,2.0,2.0,,,,,,,,,,,
12530883,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,,2.0,,2.0,1.0,,,,,28.0,12.0,6.6,3.0,0.0204791,0,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12530883,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,True,,6.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,,1.0,3.0,2.0,,,,,,18.0,10.0,6.7,2.0,0.0157681,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,True,,3.0,2.0,1.0,,1.0,2.0,3.0,,,,1.0,1.0,2.0,,,,,,18.0,12.0,6.6,5.0,4.478e-05,2,,,,,5.0,2.0,,1.0,,1.0,,2.0,,,,,,2.0,,0.21,,1.0,1.0,,,1.0,1.0,,,,,,,
12530883,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,,,,,,0.0,,,,,1.0,1.0,1.0,,,,,,,12.0,1.0,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,True,,2.0,1.0,,,0.0,1.0,2.0,,,,,,1.0,,,,,,11.0,4.0,6.3,2.0,2.175e-05,0,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530883,away,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
