match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,player_firstName,player_lastName
13080852,home,Walsall,Tommy Simkin,simkin-tommy,T. Simkin,G,25,190.0,110,M,1143932,EUR,1102464000,G,1,1,False,,,
13080852,home,Walsall,Oisin McEntee,oisin-mcentee,O. McEntee,D,31,190.0,102,M,988345,EUR,978652800,D,4,4,False,True,,
13080852,home,Walsall,Harry Williams,harry-williams,H. Williams,D,24,193.0,15,M,1014814,EUR,1029369600,D,24,24,False,,,
13080852,home,Walsall,Taylor Allen,taylor-allen,T. Allen,D,6,178.0,42,M,990382,EUR,961113600,D,21,21,False,,,
13080852,home,Walsall,Connor Barrett,connor-barrett,C. Barrett,M,2,182.0,32,M,945119,EUR,1014940800,M,2,2,False,,,
13080852,home,Walsall,Charlie Lakin,charlie-lakin,C. Lakin,M,8,183.0,26,M,924103,EUR,926121600,M,8,8,False,,,
13080852,home,Walsall,Brandon Comley,brandon-comley,B. Comley,M,14,180.0,15,M,791757,EUR,816652800,M,14,14,False,,,
13080852,home,Walsall,Jamie Jellis,jellis-jamie,J. Jellis,M,22,174.0,20,M,1652672,EUR,979257600,M,22,22,False,,,
13080852,home,Walsall,Liam Gordon,liam-gordon,L. Gordon,M,15,183.0,24,M,865638,EUR,926726400,M,3,3,False,,,
13080852,home,Walsall,Nathan Lowe,lowe-nathan,N. Lowe,F,11,190.0,350,M,1197297,EUR,1127001600,F,7,7,False,,Nathan,Lowe
13080852,home,Walsall,Albert Adomah,albert-adomah,A. Adomah,F,37,185.0,142,M,33102,EUR,566352000,F,37,37,False,,,
13080852,home,Walsall,Jack Earing,jack-earing,J. Earing,M,21,182.0,17,M,860449,EUR,916876800,M,17,17,True,,,
13080852,home,Walsall,Ryan Stirk,ryan-stirk,R. Stirk,M,8,178.0,29,M,991400,EUR,969840000,M,25,25,True,,,
13080852,home,Walsall,Jamille Matt,jamille-matt,J. Matt,F,9,185.0,86,M,143995,EUR,624844800,F,9,9,True,,,
13080852,home,Walsall,George Hall,george-hall,G. Hall,M,33,175.0,95,M,1136413,EUR,1089849600,M,20,20,True,,,
13080852,home,Walsall,Danny Johnson,danny-johnson,D. Johnson,F,9,178.0,25,M,758434,EUR,730857600,F,39,39,True,,,
13080852,home,Walsall,Sam Hornby,sam-hornby,S. Hornby,G,12,188.0,10,M,804333,EUR,792720000,G,12,12,True,,,
13080852,home,Walsall,Evan Weir,evan-weir,E. Weir,D,30,185.0,59,M,1049094,EUR,1018915200,D,30,30,True,,,
13080852,home,Walsall,Donervon Daniels,donervon-daniels,D. Daniels,D,5,186.0,22,M,293249,EUR,754099200,D,5,5,True,,,
13080852,home,Walsall,David Okagbue,david-okagbue,D. Okagbue,D,26,190.0,84,M,1084936,EUR,1075852800,D,26,26,True,,,
13080852,away,Charlton Athletic,Ashley Maynard Brewer,ashley-maynard-brewer,A. M. Brewer,G,1,187.0,62,M,906179,EUR,930268800,G,21,21,False,,,
13080852,away,Charlton Athletic,Rarmani Edmonds-Green,rarmani-edmonds-green,R. Edmonds-Green,D,18,181.0,98,M,943073,EUR,916272000,D,23,23,False,,,
13080852,away,Charlton Athletic,Alex Mitchell,alex-mitchell,A. Mitchell,D,15,191.0,45,M,1116202,EUR,1002412800,D,4,4,False,,,
13080852,away,Charlton Athletic,Macaulay Gillesphey,macaulay-gillesphey,M. Gillesphey,D,3,180.0,49,M,814577,EUR,817171200,D,3,3,False,,,
13080852,away,Charlton Athletic,Josh Edwards,josh-edwards,J. Edwards,D,16,176.0,40,M,926762,EUR,959385600,D,16,16,False,,,
13080852,away,Charlton Athletic,Terry Taylor,terry-taylor,T. Taylor,M,23,185.0,68,M,988965,EUR,993772800,M,12,12,False,,,
13080852,away,Charlton Athletic,Conor Coventry,conor-coventry,C. Coventry,M,6,177.0,316,M,931257,EUR,953942400,M,6,6,False,,,
13080852,away,Charlton Athletic,Luke Berry,luke-berry,L. Berry,M,8,177.0,74,M,97465,EUR,710899200,M,8,8,False,,,
13080852,away,Charlton Athletic,Matt Godden,matt-godden,M. Godden,F,24,185.0,203,M,73409,EUR,680745600,F,24,24,False,True,,
13080852,away,Charlton Athletic,Gassan Ahadme,gassan-ahadme,G. Ahadme,F,9,187.0,160,M,996542,EUR,974419200,F,9,9,False,,,
13080852,away,Charlton Athletic,Karoy Anderson,karoy-anderson,K. Anderson,M,23,180.0,189,M,1400998,EUR,1096588800,M,18,18,False,,Karoy Anderson,
13080852,away,Charlton Athletic,Tyreece Campbell,tyreece-campbell,T. Campbell,M,7,178.0,617,M,1186345,EUR,1063497600,M,7,7,True,,,
13080852,away,Charlton Athletic,Thierry Small,small-thierry,T. Small,M,26,183.0,203,M,1100606,EUR,1091318400,M,26,26,True,,,
13080852,away,Charlton Athletic,Allan Campbell,allan-campbell,A. Campbell,M,16,173.0,57,M,836027,EUR,899510400,M,28,28,True,,,
13080852,away,Charlton Athletic,Danny Hylton,danny-hylton,D. Hylton,F,,183.0,16,M,38051,EUR,604368000,F,14,14,True,,,
13080852,away,Charlton Athletic,Josh Laqeretabua,josh-laqeretabua,J. Laqeretabua,M,38,185.0,20,M,1493510,EUR,1127692800,M,38,38,True,,Josh Laqeretabua,
13080852,away,Charlton Athletic,Tommy Reid,tommy-reid,T. Reid,G,27,,12,M,1142325,EUR,1106006400,G,37,37,True,,Tommy Reid,
13080852,away,Charlton Athletic,Daniel Potts,daniel-potts,D. Potts,D,,173.0,23,M,193548,EUR,766195200,D,15,15,True,,,
13080852,away,Charlton Athletic,Adetayo Edun,edun-adetayo,A. Edun,D,14,171.0,43,M,795065,EUR,895104000,D,17,17,True,,Adetayo,Edun
13080852,away,Charlton Athletic,Daniel Kanu,daniel-kanu,D. Kanu,F,15,181.0,213,M,1182579,EUR,1100390400,F,29,29,True,,Daniel Kanu,
