match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_totalTackle,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_wonTackle,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_interceptionWon,stat_challengeLost,stat_wonContest,player_sofascoreId,stat_outfielderBlock,stat_goodHighClaim,stat_goalAssist,stat_goals,stat_dispossessed
10408624,home,Espanyol,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,13,13,False,22.0,19.0,7.0,4.0,15.0,15.0,4.0,7.0,9.0,1.0,1.0,1.0,90.0,28.0,6.1,4.0,0.0,0.0,0.00070905,0,-1.1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408624,home,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,29.0,21.0,3.0,1.0,9.0,11.0,13.0,20.0,2.0,,,,90.0,41.0,6.1,11.0,0.0,0.0,0.0218961,0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408624,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,False,14.0,12.0,2.0,,7.0,8.0,5.0,6.0,2.0,,,,30.0,15.0,5.0,2.0,0.2572,0.0,0.00186943,1,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408624,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,76.0,63.0,11.0,5.0,39.0,41.0,24.0,37.0,2.0,,,,90.0,89.0,7.0,16.0,0.0682,0.0,0.054846,1,,2.0,,1.0,,1.0,,1.0,,4.0,5.0,,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408624,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,34.0,28.0,4.0,3.0,12.0,12.0,16.0,27.0,2.0,,,,77.0,49.0,6.5,13.0,0.0,0.0,0.0216108,0,,5.0,,2.0,,1.0,,,2.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10408624,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,False,29.0,26.0,2.0,1.0,11.0,12.0,16.0,23.0,4.0,,,,77.0,50.0,7.2,12.0,0.0591,0.2434,0.0732076,2,,6.0,1.0,3.0,,1.0,3.0,3.0,,2.0,7.0,,,,,1.0,,2.0,,,1.0,1.0,1.0,1.0,4.0,,,,,,,,,
10408624,home,Espanyol,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,12,12,False,59.0,53.0,7.0,6.0,29.0,31.0,24.0,28.0,6.0,,,,90.0,70.0,7.4,6.0,0.0318,0.0,0.0255116,1,,,,2.0,,,,3.0,,5.0,9.0,,1.0,,,3.0,,1.0,,,2.0,,,,1.0,4.0,,,,,,,,
10408624,home,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,54.0,47.0,4.0,2.0,13.0,14.0,37.0,51.0,3.0,,,,90.0,81.0,7.6,19.0,0.0,0.0,0.254743,0,,11.0,3.0,5.0,5.0,,1.0,1.0,,,9.0,,,,1.0,1.0,,5.0,,,,,,,5.0,,2.0,3.0,,,,,,
10408624,home,Espanyol,Rubén Sánchez,sanchez-saez-ruben,R. Sánchez,D,2,184,124,M,1021165,EUR,981244800,F,27,27,False,16.0,12.0,,,3.0,4.0,9.0,17.0,5.0,,,,64.0,35.0,7.2,12.0,0.0215,0.0,0.0121017,1,,5.0,,1.0,3.0,,2.0,1.0,,1.0,7.0,,1.0,,,3.0,,,,,2.0,,,,,3.0,,3.0,,,,,,
10408624,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,18.0,12.0,2.0,2.0,6.0,6.0,6.0,14.0,3.0,,,,90.0,28.0,7.1,8.0,0.1607,0.0,0.014839,3,,2.0,,1.0,,,,,1.0,4.0,6.0,,2.0,,,,2.0,,,,,,1.0,,2.0,,,,joselumato,1.0,,,,
