match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalOffside,stat_unsuccessfulTouch,stat_goalAssist,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals
10438077,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,,,,,,,,,,,,,,,,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438077,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,F,77,77,True,,,,,,,,,,,,,,,,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438077,away,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,185,357,M,155775,EUR,793843200,G,32,32,False,32.0,13.0,27.0,8.0,6.0,8.0,24.0,11.0,1.0,2.0,3.0,90.0,47.0,6.8,19.0,0,,,23,7.0,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10438077,away,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,179,913,M,801066,EUR,831254400,D,18,18,False,17.0,13.0,4.0,,9.0,12.0,5.0,5.0,,,,30.0,23.0,5.2,4.0,0,,,18,4.0,,,,2.0,1.0,,2.0,,,,2.0,1.0,,,,,,,,,,,True,,,,,
10438077,away,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,188,46,M,892208,EUR,841708800,D,24,24,False,31.0,24.0,7.0,3.0,22.0,25.0,6.0,5.0,,,,90.0,47.0,7.2,7.0,1,,,,2.0,,,2.0,1.0,6.0,,7.0,1.0,2.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,
10438077,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,192,529,M,1131931,EUR,937785600,D,22,22,False,36.0,30.0,3.0,3.0,24.0,27.0,9.0,1.0,,,,90.0,50.0,6.7,8.0,0,,,44,6.0,,3.0,4.0,5.0,4.0,,4.0,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,
10438077,away,Portimonense SAD,Zié Ouattara,zie-ouattara,Z. Ouattara,D,178,133,M,1005407,EUR,947376000,M,3,3,False,31.0,25.0,5.0,2.0,9.0,9.0,24.0,2.0,,,,90.0,48.0,7.2,10.0,1,,,24,17.0,2.0,1.0,1.0,4.0,6.0,,,1.0,2.0,1.0,3.0,,1.0,,2.0,,3.0,,,2.0,,1.0,,,3.0,,1.0,
10438077,away,Portimonense SAD,Henrique Jocu,henrique-jocu,H. Jocu,M,171,83,M,976408,EUR,999993600,M,6,6,False,15.0,15.0,,,6.0,6.0,11.0,2.0,,,,67.0,24.0,6.5,4.0,0,,,28,9.0,2.0,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,
10438077,away,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,167,55,M,855664,EUR,919468800,M,38,38,False,27.0,20.0,4.0,,11.0,11.0,18.0,3.0,,,,89.0,42.0,6.9,9.0,0,Paulo,Estrela,20,10.0,2.0,,2.0,1.0,5.0,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,
10438077,away,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,176,148,M,807292,EUR,825033600,M,14,14,False,23.0,11.0,4.0,,3.0,7.0,21.0,7.0,,,,90.0,54.0,7.2,21.0,0,,,24,8.0,5.0,3.0,4.0,6.0,8.0,,,3.0,4.0,4.0,1.0,,1.0,,3.0,1.0,1.0,,,2.0,,,,,,,,
10438077,away,Portimonense SAD,Ewerton,ewerton,Ewerton,M,175,46,M,592588,EUR,723168000,F,8,8,False,22.0,17.0,3.0,1.0,7.0,7.0,15.0,1.0,,,,90.0,34.0,6.7,8.0,0,,,8,10.0,,1.0,,4.0,5.0,,1.0,,2.0,1.0,1.0,3.0,,,1.0,2.0,,,,1.0,,,,,,,,
10438077,away,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,185,310,M,1019266,EUR,933033600,F,99,99,False,14.0,7.0,,,1.0,1.0,13.0,1.0,,,,89.0,34.0,7.0,13.0,6,,,99,6.0,,4.0,3.0,8.0,6.0,,,,,,2.0,2.0,,3.0,3.0,1.0,2.0,,1.0,3.0,,,,1.0,1.0,2.0,2.0,
10438077,away,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,172,41,M,993246,EUR,873331200,F,70,70,False,15.0,11.0,1.0,,7.0,8.0,8.0,4.0,,,,67.0,28.0,6.7,9.0,1,,,12,4.0,1.0,1.0,,3.0,2.0,,,2.0,,,,1.0,,,,2.0,1.0,,1.0,2.0,,,,1.0,1.0,,,
10438077,away,Portimonense SAD,Luquinha,luquinha,Luquinha,M,167,71,M,981444,EUR,970531200,M,20,20,True,9.0,7.0,,,,,11.0,2.0,,,,23.0,16.0,6.7,5.0,1,,,18,7.0,2.0,,,2.0,3.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,
10438077,away,Portimonense SAD,Anderson Oliveira,anderson-oliveira,Anderson Oliveira,F,169,238,M,931538,EUR,900547200,M,11,11,True,5.0,5.0,,,2.0,2.0,4.0,1.0,,,,23.0,9.0,6.5,1.0,1,,,70,3.0,1.0,,,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,
10438077,away,Portimonense SAD,Pastor,pastor,Pastor,D,176,138,M,1046354,EUR,951004800,D,28,28,True,2.0,2.0,,,1.0,1.0,2.0,1.0,,,,8.0,3.0,7.0,,0,,,2,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,
10438077,away,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,181,256,M,796395,EUR,788918400,F,35,35,True,2.0,2.0,,,1.0,1.0,1.0,,,,,8.0,3.0,6.1,,1,,,35,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
10438077,away,Portimonense SAD,Berke Özer,berke-ozer,B. Özer,G,191,3024,M,847494,EUR,959212800,G,1,1,True,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438077,away,Portimonense SAD,Vinícius Szeuczuk,vinicius-szeuczuk,V. Szeuczuk,D,191,9,M,880178,EUR,870739200,D,78,78,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438077,away,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,170,81,M,1087354,EUR,950832000,D,19,19,True,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438077,away,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,179,89,M,1162051,EUR,943315200,M,27,27,True,,,,,,,,,,,,,,,,0,Klismahn,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438077,away,Portimonense SAD,Adewale Sapara,adewale-sapara,A. Sapara,F,175,19,M,1066142,EUR,791164800,F,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
