match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_errorLeadToAShot,player_sofascoreId,captain,stat_totalCross,stat_clearanceOffLine,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_wasFouled
14025258,home,Burnley,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190.0,3081,M,42209,EUR,600825600,G,1,1,False,28.0,15.0,16.0,3.0,0.0,12.0,15.0,3.0,13.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,90.0,41.0,5.9,14.0,0.00023416,15.336799869689,3.0,-4.095,3.885,0.4792,0,-0.5215,-0.04,-0.01,-0.71,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025258,home,Burnley,Josh Laurent,,,josh-laurent,J. Laurent,M,29,188.0,191,M,552036,EUR,799718400,D,29,29,False,38.0,25.0,4.0,2.0,0.0,13.0,14.0,12.0,24.0,,5.0,7.0,3.0,,1.0,,,,,,,90.0,57.0,7.1,15.0,0.0301402,44.645877908994,7.0,12.915,6.405,,2,,0.0,0.13,-0.53,,4.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.2141,0.2444,3.0,0.5,,,,,,,,,,,,,,
14025258,home,Burnley,Hjalmar Ekdal,,,hjalmar-ekdal,H. Ekdal,D,18,187.0,549,M,875360,EUR,908928000,D,18,18,False,43.0,35.0,4.0,1.0,0.0,25.0,27.0,10.0,16.0,1.0,1.0,8.0,5.0,,1.0,,,,,,,90.0,57.0,6.6,9.0,0.0130013,81.77238619446,10.0,43.05,10.815,,0,,0.11,0.07,-0.54,,7.0,8.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
14025258,home,Burnley,Maxime Estève,Maxime Estève,,maxime-esteve,M. Estève,D,5,192.0,1470,M,1117223,EUR,1022371200,D,5,5,False,7.0,5.0,1.0,,0.0,3.0,4.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,,,15.0,7.0,5.9,2.0,0.00039363,13.985098189129,2.0,11.025,6.615,,0,,0.0,0.01,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025258,home,Burnley,Kyle Walker,,,kyle-walker,K. Walker,D,2,183.0,26779,M,44614,EUR,643852800,M,2,2,False,42.0,29.0,8.0,1.0,0.0,15.0,15.0,14.0,27.0,,1.0,,5.0,,3.0,,,,,,,90.0,71.0,7.5,23.0,0.0141319,86.940762081792,7.0,44.415,30.135,,0,,0.09,0.02,0.21,,3.0,7.0,,1.0,,,,,,2.0,2.0,4.0,1.0,,,,,,,KyleWalker2,True,2.0,1.0,55.265566131559,2.0,,,,,,,
14025258,home,Burnley,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188.0,5004,M,1048916,EUR,1080259200,M,8,8,False,54.0,43.0,4.0,1.0,0.0,11.0,13.0,32.0,41.0,2.0,4.0,,6.0,,1.0,,,,,,,88.0,67.0,7.0,13.0,0.0222233,132.84100736751,17.0,68.985,11.55,,0,,0.05,0.12,0.19,,3.0,7.0,,,,,,,,1.0,1.0,4.0,4.0,1.0,,,1.0,,,l.ugochukwu8,,,,12.323690356383,1.0,1.0,,,,,,
14025258,home,Burnley,Florentino Luís,,,florentino-luis,F. Luís,M,16,184.0,3615,M,855845,EUR,935020800,M,16,16,False,56.0,51.0,2.0,1.0,0.0,27.0,29.0,24.0,27.0,2.0,7.0,1.0,5.0,,,,,,,,,88.0,72.0,6.6,9.0,0.0227594,71.115223878775,11.0,-7.14,8.4,,0,,0.15,-0.08,-0.05,,,4.0,1.0,2.0,,,,,,1.0,1.0,4.0,3.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,
14025258,home,Burnley,Lucas Pires,,,lucas-pires,L. Pires,D,23,182.0,554,M,1136896,EUR,985392000,M,23,23,False,33.0,29.0,2.0,1.0,0.0,15.0,15.0,14.0,18.0,1.0,6.0,1.0,6.0,,2.0,,,,,,,90.0,61.0,6.6,16.0,0.379148,134.30584236179,16.0,59.745,21.0,,3,,0.29,0.27,-0.1,,,3.0,1.0,1.0,,2.0,,,,1.0,2.0,3.0,2.0,2.0,0.1162,,4.0,-0.45,,,,6.0,,21.158380278273,1.0,1.0,1.0,1.0,,,,
14025258,home,Burnley,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167.0,2823,M,795066,EUR,912643200,F,10,10,False,24.0,21.0,,,0.0,4.0,5.0,17.0,19.0,1.0,9.0,,5.0,,5.0,,,,,,,90.0,45.0,6.3,15.0,0.104472,195.03446530407,21.0,96.81,35.49,,4,,0.25,0.3,-0.1,,,3.0,1.0,6.0,2.0,2.0,2.0,,,,,1.0,,1.0,0.2788,0.0833,3.0,-0.55,,,,2.0,,62.993906887066,3.0,2.0,,,1.0,1.0,1.0,
14025258,home,Burnley,Armando Broja,,,armando-broja,A. Broja,F,27,191.0,8716,M,996985,EUR,1000080000,F,27,27,False,18.0,13.0,1.0,1.0,1.0,2.0,3.0,11.0,15.0,8.0,11.0,2.0,7.0,,2.0,,,,,,,90.0,35.0,6.9,9.0,0.0395293,171.94129118999,11.0,85.89,26.25,,1,,0.0,0.36,-0.06,,2.0,9.0,1.0,3.0,2.0,,,,,,1.0,2.0,1.0,1.0,0.0471,,2.0,-0.32,,armando.broja,,,,101.79339383499,4.0,,1.0,,,1.0,,3.0
