match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_wonContest,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_keyPass,captain,stat_errorLeadToAShot,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_punches,stat_outfielderBlock,player_sofascoreId
14064484,home,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186.0,316,M,159837,EUR,720748800,G,16,16,False,27.0,14.0,21.0,8.0,0.0,8.0,9.0,6.0,18.0,1.0,1.0,11.0,1.0,4.0,4.0,90.0,35.0,8.6,14.0,0.00168679,18.648970237066,3.0,10.843154665844,1.0688,0,1.1022,0.0,0.03,0.23,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064484,home,Auxerre,Lamine Sy,Lamine Sy,,lamine-sy,L. Sy,D,27,171.0,706,M,1177351,EUR,1028937600,D,27,27,False,29.0,23.0,1.0,,0.0,9.0,11.0,14.0,18.0,2.0,3.0,,,,,90.0,61.0,6.6,21.0,0.0255033,205.29153141725,20.0,99.627127518151,,1,,-0.03,0.17,-0.03,,7.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.4675,0.3949,34.46879945829,80.3029953055,4.0,0.04,,,,,,,,,,,,,,,,
14064484,home,Auxerre,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184.0,714,M,996951,EUR,986774400,D,20,20,False,43.0,34.0,7.0,2.0,0.0,16.0,19.0,18.0,24.0,2.0,2.0,2.0,,,,90.0,52.0,7.0,9.0,0.0289029,37.349817199,7.0,20.639875030959,,0,,0.29,0.02,0.2,,,,2.0,,,,,5.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14064484,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,False,55.0,40.0,20.0,6.0,0.0,25.0,25.0,15.0,30.0,4.0,7.0,3.0,,,,90.0,61.0,7.3,17.0,0.0151194,145.17706184915,17.0,56.952722621941,,0,,0.23,0.17,0.19,,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,
14064484,home,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177.0,2401,M,844942,EUR,900720000,D,14,14,False,50.0,42.0,5.0,3.0,0.0,13.0,13.0,29.0,37.0,,1.0,6.0,,,,90.0,69.0,6.8,11.0,0.056979,102.55824254007,16.0,38.739916653277,,0,,0.25,0.02,-0.02,,3.0,2.0,4.0,,1.0,,,1.0,1.0,,1.0,,,12.378534691366,14.706813251007,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
14064484,home,Auxerre,Naouirou Ahamada,,,naouirou-ahamada,N. Ahamada,M,8,183.0,454,M,997104,EUR,1017360000,M,8,8,False,39.0,37.0,1.0,1.0,0.0,13.0,14.0,24.0,25.0,1.0,4.0,1.0,,,,78.0,47.0,6.9,5.0,0.0486378,166.64087968973,19.0,36.330643166157,,0,,0.06,0.08,-0.03,,,,3.0,,3.0,,,,1.0,1.0,,,,8.2118407361903,9.7113707065481,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
14064484,home,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179.0,1294,M,904424,EUR,878860800,M,42,42,False,42.0,36.0,,,0.0,11.0,11.0,25.0,31.0,,4.0,6.0,,,,90.0,52.0,6.7,9.0,0.0119793,59.288991119654,10.0,-8.8725026510186,,0,,0.17,0.02,-0.17,,,,2.0,,,,,,2.0,3.0,1.0,,,,,,,,1.0,,1.0,2.0,1.0,,True,1.0,,,,,,,
14064484,home,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183.0,449,M,1151803,EUR,1088380800,M,5,5,False,51.0,46.0,7.0,6.0,0.0,7.0,7.0,39.0,44.0,1.0,5.0,4.0,,,,90.0,70.0,8.0,10.0,0.340759,117.66279623113,18.0,58.487422626404,,0,,0.67,0.13,-0.01,,8.0,6.0,5.0,2.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,4.0,,,1.0,,,,,,
14064484,home,Auxerre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,F,7,7,False,18.0,14.0,,,0.0,2.0,3.0,12.0,15.0,2.0,6.0,3.0,,,,61.0,32.0,6.9,8.0,0.0135259,86.420080628971,9.0,18.090729047533,,1,,-0.13,0.05,-0.05,,4.0,,2.0,,1.0,,,,3.0,,,0.0501,,13.189517091721,15.368494038129,1.0,0.0,1.0,2.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,
14064484,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,F,10,10,False,22.0,18.0,1.0,1.0,0.0,2.0,2.0,16.0,20.0,,1.0,3.0,,,,90.0,39.0,5.9,7.0,0.0693087,88.507576473742,13.0,11.494475561184,,5,,-0.31,0.25,0.15,,1.0,,4.0,,2.0,1.0,1.0,1.0,,,1.0,0.2195,0.0236,,,,-0.59,2.0,1.0,,,1.0,,1.0,,,,1.0,1.0,3.0,,,
