match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_interceptionWon,stat_wonContest,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_keyPass,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_penaltyFaced,stat_blockedScoringAttempt,stat_goalAssist,stat_penaltyConceded
12224392,home,FC Tulsa,Michael Creek,Michael Creek,,michael-creek,M. Creek,G,1,188.0,5,M,1198238,EUR,894153600,G,1,1,False,30.0,19.0,17.0,6.0,16.0,20.0,3.0,10.0,1.0,1.0,6.0,4.0,5.0,90.0,38.0,7.3,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224392,home,FC Tulsa,Harvey St Clair,,,harvey-st-clair,H. S. Clair,D,47,183.0,24,M,920402,EUR,908236800,D,47,47,False,25.0,21.0,4.0,2.0,13.0,15.0,8.0,16.0,1.0,6.0,3.0,,,90.0,55.0,6.4,20.0,0,6.0,1.0,10.0,5.0,1.0,4.0,4.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
12224392,home,FC Tulsa,Bradley Bourgeois,,,bradley-bourgeois,B. Bourgeois,D,,180.0,1,M,829216,EUR,766195200,D,22,22,False,46.0,39.0,9.0,6.0,21.0,24.0,18.0,22.0,,1.0,7.0,,,90.0,50.0,6.8,7.0,1,,1.0,2.0,,,,,,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,
12224392,home,FC Tulsa,Sebastian Sanchez,Sebastian Sanchez,,sebastian-sanchez,S. Sanchez,D,5,185.0,7,M,1118152,EUR,1071878400,D,63,63,False,43.0,36.0,4.0,1.0,21.0,23.0,15.0,20.0,1.0,2.0,2.0,,,81.0,51.0,6.7,7.0,1,,,1.0,1.0,5.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12224392,home,FC Tulsa,Jean Filho,Jean Filho,,jean-filho,J. Filho,M,13,,1,M,1821083,EUR,965779200,D,13,13,False,11.0,10.0,,,6.0,6.0,4.0,5.0,,1.0,,,,29.0,15.0,6.6,2.0,0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12224392,home,FC Tulsa,Aaron Kačinari,,,aaron-kacinari,A. Kačinari,M,,186.0,16,M,1046845,EUR,998092800,M,33,33,False,22.0,17.0,,,7.0,9.0,10.0,13.0,,6.0,3.0,,,81.0,31.0,6.9,6.0,0,,1.0,4.0,2.0,,3.0,2.0,1.0,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
12224392,home,FC Tulsa,Edwin Laszo,Edwin Laszo,,edwin-laszo,E. Laszo,M,14,183.0,33,M,1100613,EUR,920332800,M,17,17,False,45.0,38.0,4.0,2.0,21.0,23.0,18.0,23.0,,7.0,8.0,,,90.0,62.0,7.5,10.0,0,1.0,,2.0,2.0,,5.0,3.0,1.0,,,,,2.0,2.0,,1.0,2.0,2.0,2.0,,,,,,,,,,
12224392,home,FC Tulsa,Blaine Ferri,,,blaine-ferri,B. Ferri,M,22,175.0,7,M,906019,EUR,970185600,M,8,8,False,19.0,15.0,3.0,2.0,1.0,2.0,14.0,17.0,2.0,4.0,3.0,,,70.0,29.0,7.3,9.0,0,,1.0,2.0,1.0,2.0,,,3.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,
12224392,home,FC Tulsa,Nathan Worth,Nathan Worth,,nathan-worth,N. Worth,M,18,173.0,30,M,1383931,EUR,1172448000,M,18,18,False,25.0,20.0,,,5.0,7.0,17.0,24.0,1.0,4.0,1.0,,,90.0,38.0,6.6,12.0,0,6.0,1.0,6.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,
12224392,home,FC Tulsa,Alex Dalou,Alex Dalou,,alex-dalou,A. Dalou,F,,,7,M,1484712,EUR,967075200,F,21,21,False,14.0,11.0,1.0,1.0,3.0,4.0,8.0,10.0,,4.0,1.0,,,71.0,23.0,6.4,6.0,1,,1.0,6.0,3.0,,,,,3.0,2.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,
