match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_goodHighClaim
12476417,home,Bromley,Taylor Foran,,,foran-taylor,T. Foran,D,15,196.0,69,M,1086135,EUR,1066089600.0,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,home,Bromley,Frankie Moralee,,,frankie-moralee,F. Moralee,D,38,175.0,5,M,1863418,EUR,1125964800.0,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,home,Bromley,Sam Woods,,,sam-woods,S. Woods,M,,185.0,3,M,948263,EUR,905472000.0,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,home,Bromley,George Penn,George Penn,,george-penn,G. Penn,M,36,,5,M,1909800,EUR,,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,away,AFC Wimbledon,Owen Goodman,Owen,Goodman,owen-goodman,O. Goodman,G,1,193.0,147,M,1087790,EUR,1069891200.0,G,1,1,False,25.0,13.0,17.0,5.0,0.0,9.0,9.0,4.0,16.0,,,1.0,11.0,,2.0,3.0,,,90.0,34.0,6.7,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,1.0
12476417,away,AFC Wimbledon,Isaac Ogundere,Isaac Ogundere,,isaac-ogundere,I. Ogundere,D,33,,35,M,1133486,EUR,1036540800.0,D,33,33,False,45.0,39.0,7.0,4.0,0.0,16.0,16.0,24.0,33.0,3.0,5.0,3.0,3.0,1.0,,,,,90.0,72.0,6.9,17.0,0,4.0,1.0,2.0,5.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,
12476417,away,AFC Wimbledon,Joe Lewis,,,joe-lewis,J. Lewis,D,31,,39,M,970391,EUR,937785600.0,D,31,31,False,47.0,33.0,19.0,8.0,0.0,22.0,24.0,11.0,23.0,7.0,9.0,1.0,3.0,1.0,,,,,90.0,56.0,7.1,15.0,1,,,3.0,4.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,
12476417,away,AFC Wimbledon,Ryan Johnson,,,ryan-johnson,R. Johnson,D,6,188.0,49,M,364682,EUR,844214400.0,D,6,6,False,46.0,35.0,10.0,5.0,0.0,23.0,26.0,13.0,21.0,8.0,11.0,9.0,4.0,1.0,,,,,90.0,71.0,7.3,12.0,0,1.0,1.0,10.0,12.0,,2.0,,,,1.0,,2.0,,2.0,,,,,,3.0,,,,
12476417,away,AFC Wimbledon,Huseyin Biler,,,huseyin-biler,H. Biler,D,,176.0,24,M,1013353,EUR,1014681600.0,M,2,2,False,38.0,29.0,6.0,2.0,0.0,13.0,14.0,20.0,33.0,,4.0,,3.0,,,,,,86.0,65.0,7.4,19.0,1,9.0,4.0,2.0,4.0,,,3.0,3.0,,,,,,2.0,,5.0,4.0,,1.0,1.0,1.0,,,
12476417,away,AFC Wimbledon,Callum Maycock,,,callum-maycock,C. Maycock,M,8,182.0,19,M,842100,EUR,882835200.0,M,8,8,False,29.0,25.0,,,0.0,4.0,5.0,21.0,24.0,,,,1.0,,,,,,90.0,40.0,6.2,12.0,0,,,,6.0,,,3.0,1.0,,,,,,2.0,4.0,1.0,,,,,,,,
12476417,away,AFC Wimbledon,Jake Reeves,,,jake-reeves,J. Reeves,M,4,173.0,21,M,151058,EUR,738720000.0,M,4,4,False,67.0,57.0,12.0,6.0,0.0,32.0,35.0,26.0,35.0,2.0,3.0,1.0,8.0,,,,,,90.0,79.0,7.1,15.0,0,3.0,1.0,,1.0,,,,2.0,True,,,1.0,1.0,1.0,,,,,,1.0,,,,
12476417,away,AFC Wimbledon,Myles Hippolyte,,,myles-hippolyte,M. Hippolyte,M,21,183.0,34,M,578330,EUR,784339200.0,M,21,21,False,38.0,26.0,7.0,2.0,1.0,14.0,17.0,12.0,23.0,,2.0,2.0,7.0,1.0,,,,,86.0,58.0,6.3,22.0,2,2.0,,1.0,8.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,3.0,2.0,,,,2.0,,1.0,,
12476417,away,AFC Wimbledon,James Tilley,,,james-tilley,J. Tilley,M,7,174.0,42,M,794660,EUR,897696000.0,M,7,7,False,20.0,12.0,5.0,,0.0,5.0,7.0,8.0,21.0,1.0,6.0,1.0,,1.0,,,,,89.0,47.0,7.3,20.0,2,8.0,1.0,1.0,4.0,,1.0,1.0,,,,,4.0,3.0,1.0,1.0,1.0,,,2.0,1.0,,,,
12476417,away,AFC Wimbledon,Joe Pigott,Joe,Pigott,joe-pigott,J. Pigott,F,39,188.0,37,M,254233,EUR,754099200.0,F,39,39,False,15.0,9.0,2.0,1.0,0.0,,,9.0,15.0,3.0,8.0,,2.0,3.0,,,,,75.0,35.0,6.9,12.0,4,,,6.0,10.0,,,4.0,1.0,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,1.0,
12476417,away,AFC Wimbledon,Josh Kelly,,,josh-kelly,J. Kelly,F,10,175.0,40,M,909821,EUR,914025600.0,F,10,10,False,10.0,9.0,,,0.0,,,10.0,11.0,,3.0,,,,,,,,75.0,23.0,7.3,5.0,3,1.0,1.0,4.0,7.0,2.0,,2.0,,,,,1.0,,1.0,1.0,3.0,2.0,,1.0,,,2.0,1.0,
12476417,away,AFC Wimbledon,Mathew Stevens,,,mathew-stevens,M. Stevens,F,14,180.0,169,M,803684,EUR,887241600.0,F,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,15.0,4.0,6.7,1.0,0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
12476417,away,AFC Wimbledon,Omar Bugiel,,,omar-bugiel,O. Bugiel,F,9,185.0,250,M,876464,EUR,780451200.0,F,9,9,True,6.0,1.0,1.0,,0.0,,,1.0,6.0,3.0,3.0,,1.0,1.0,,,,,15.0,11.0,6.5,8.0,0,,,2.0,4.0,,,1.0,,,,,,,,2.0,,,,,,,,,
12476417,away,AFC Wimbledon,Alistair Smith,,,alistair-smith,A. Smith,M,12,187.0,35,M,962649,EUR,927072000.0,M,12,12,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,9.0,1.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,away,AFC Wimbledon,Josh Neufville,,,josh-neufville,J. Neufville,M,7,183.0,55,M,905787,EUR,957744000.0,F,11,11,True,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,9.0,5.0,6.6,1.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,
12476417,away,AFC Wimbledon,James Furlong,,,james-furlong,J. Furlong,M,23,178.0,116,M,981689,EUR,1023408000.0,D,3,3,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,away,AFC Wimbledon,Lewis Ward,,,lewis-ward,L. Ward,G,12,195.0,27,M,858292,EUR,857520000.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,away,AFC Wimbledon,Ethan Sutcliffe,Ethan Sutcliffe,,ethan-sutcliffe,E. Sutcliffe,D,25,,7,M,1101441,EUR,1077235200.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,away,AFC Wimbledon,James Ball,,,james-ball,J. Ball,D,6,190.0,20,M,824598,EUR,817776000.0,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12476417,away,AFC Wimbledon,Morgan Williams,Morgan Williams,,morgan-williams,M. Williams,M,,183.0,21,M,1155387,EUR,1102723200.0,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
