match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalOffside,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyConceded,player_sofascoreId,captain,stat_punches,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_penaltyMiss,stat_hitWoodwork,stat_penaltyWon
12499273,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185.0,224,M,1397347,EUR,1073260800,D,21,21,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,1.0,1.0,,,,,,23.0,8.0,6.6,1.0,0.00380183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Borna Sosa,borna-sosa,B. Sosa,M,24,187.0,3741,M,357584,EUR,885340800,D,24,24,True,,,,,0.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,12.0,3.0,6.6,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,BornaSosa,,,,,,,
12499273,home,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180.0,311,M,1114354,EUR,1106697600,M,72,72,True,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185.0,1024,M,802149,EUR,899856000,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,0.120528,0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192.0,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192.0,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Alessandro Dellavalle,dellavalle-alessandro,A. Dellavalle,D,25,189.0,174,M,1141167,EUR,1084233600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178.0,644,M,934409,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Côme Bianay Balcot,come-bianay-balcot,C. B. Balcot,D,80,188.0,58,M,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194.0,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Saba,Sazonov,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Krisztofer Horváth,krisztofer-horvath,K. Horváth,M,11,185.0,396,M,928572,EUR,1010448000,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181.0,3538,M,333261,EUR,825897600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188.0,924,M,839226,EUR,984787200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185.0,349,M,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,29,29,False,28.0,25.0,6.0,3.0,0.0,25.0,25.0,,3.0,,,,,1.0,6.0,,3.0,,,4.0,90.0,39.0,7.0,3.0,8.06e-05,0,0.3979,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
12499273,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,False,49.0,47.0,1.0,,0.0,24.0,24.0,23.0,25.0,4.0,3.0,5.0,,4.0,4.0,,,,,,90.0,59.0,7.2,2.0,0.0620935,2,,,,1.0,,1.0,1.0,,,1.0,,,1.0,2.0,,,,,1.0,1.0,0.1505,,1.0,,,,,,,,,,,,,
12499273,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191.0,2306,M,1157713,EUR,916185600,D,4,4,False,30.0,22.0,4.0,2.0,0.0,16.0,19.0,6.0,11.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,70.0,38.0,6.9,9.0,0.00206171,0,,,,,,,2.0,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,
12499273,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1856,M,100389,EUR,670204800,D,15,15,False,54.0,48.0,4.0,1.0,0.0,25.0,29.0,23.0,25.0,1.0,4.0,6.0,,,4.0,,,,,,90.0,67.0,6.8,8.0,0.0309568,0,,,,,1.0,,1.0,,,1.0,4.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,True,,,,,,
12499273,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,132318,EUR,708220800,M,77,77,False,37.0,34.0,2.0,,1.0,10.0,12.0,26.0,34.0,,2.0,,2.0,,3.0,,,,,,90.0,56.0,7.1,11.0,0.256835,3,,9.0,2.0,,,,,,1.0,3.0,,,,,,,,,,,0.1122,,3.0,,,,,,,,,,,,,
12499273,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189.0,7385,M,190437,EUR,792288000,M,8,8,False,52.0,42.0,3.0,1.0,0.0,16.0,18.0,26.0,35.0,2.0,4.0,2.0,,1.0,4.0,,,,,,90.0,66.0,6.2,14.0,0.0551116,4,,1.0,,2.0,,,1.0,,1.0,2.0,,,,1.0,,,,,,,1.2214,2.0,2.0,2.0,,1.4063,2.0,,pasalicmario,,,,,1.0,,
12499273,away,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7659,M,946888,EUR,931305600,M,13,13,False,46.0,41.0,5.0,4.0,0.0,17.0,19.0,25.0,29.0,,4.0,,,,4.0,,,,,,85.0,55.0,6.9,9.0,0.0488428,2,,2.0,1.0,,,,1.0,,1.0,,,,,2.0,,,,,,,0.3165,2.0,,2.0,,0.8397,1.0,,ederson99,,,,,,,
12499273,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187.0,2490,M,965011,EUR,1026345600,M,22,22,False,48.0,41.0,7.0,4.0,0.0,13.0,17.0,31.0,37.0,,2.0,1.0,,1.0,6.0,,,,,,90.0,67.0,6.6,11.0,0.0339024,0,,6.0,3.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192.0,14835,M,960441,EUR,984182400,F,17,17,False,38.0,33.0,1.0,1.0,0.0,3.0,4.0,31.0,36.0,2.0,6.0,5.0,,,2.0,,,,,,85.0,54.0,7.7,11.0,0.154843,4,,2.0,1.0,2.0,3.0,,,,2.0,3.0,,,2.0,2.0,,,,1.0,1.0,,0.5014,,1.0,2.0,,0.3585,,,cdk,,,,,,1.0,
12499273,away,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188.0,1111,M,928800,EUR,948326400,F,44,44,False,14.0,12.0,,,0.0,3.0,4.0,9.0,11.0,1.0,,1.0,,,,,,,,,53.0,17.0,6.8,3.0,0.0399661,0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,away,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15837,M,914501,EUR,925344000,F,32,32,False,17.0,14.0,,,0.0,3.0,3.0,11.0,14.0,1.0,5.0,4.0,,2.0,1.0,,,,,,70.0,32.0,7.2,7.0,0.0842081,4,,,,2.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.6034,2.0,2.0,2.0,1.0,1.4398,2.0,,mateoretegui,,,,,,1.0,
12499273,away,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,True,20.0,16.0,3.0,2.0,0.0,4.0,4.0,14.0,19.0,1.0,1.0,2.0,,,3.0,,,,,,37.0,30.0,7.4,8.0,0.177591,3,,3.0,2.0,,1.0,,,,1.0,3.0,1.0,1.0,,,,,,,1.0,,0.119,,1.0,1.0,,0.3672,,,lakisamar10,,,,,,,
12499273,away,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186.0,2182,M,1397736,EUR,1109808000,M,27,27,True,9.0,6.0,1.0,,0.0,4.0,4.0,3.0,7.0,1.0,1.0,4.0,,,,,,,,,20.0,16.0,7.0,5.0,0.204637,0,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12499273,away,Atalanta,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189.0,9127,M,864898,EUR,930873600,M,10,10,True,2.0,1.0,1.0,1.0,0.0,,,1.0,2.0,1.0,3.0,3.0,,,1.0,,,,,,20.0,10.0,6.9,4.0,0.0205911,2,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,0.1748,2.0,2.0,,,,,,nicolozaniolo,,,,,,,
12499273,away,Atalanta,Alberto Manzoni,alberto-manzoni,A. Manzoni,M,7,178.0,137,M,1492462,EUR,1119657600,M,46,46,True,12.0,11.0,,,0.0,3.0,4.0,8.0,8.0,1.0,1.0,2.0,,,,,,,,,14.0,15.0,6.7,1.0,0.00509994,1,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.0628,,,,,,,,,,,,,,,
12499273,away,Atalanta,Federico Cassa,cassa-federico,F. Cassa,M,11,,197,M,1547497,EUR,1138752000,M,25,25,True,5.0,5.0,,,0.0,,,5.0,5.0,,,1.0,,,,,,,,,14.0,7.0,7.2,,0.00469108,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
12499273,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191.0,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,
12499273,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193.0,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,away,Atalanta,Tommaso Del Lungo,del-lungo-tommaso,T. D. Lungo,D,57,186.0,76,M,1143585,EUR,1069372800,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,away,Atalanta,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183.0,614,M,754698,EUR,884822400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499273,away,Atalanta,Pietro Tornaghi,pietro-tornaghi,P. Tornaghi,D,23,,92,M,1399619,EUR,1132790400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Pietro,Tornaghi,,,,,,,,,,,,,,,,,,,,
12499273,away,Atalanta,Lorenzo Riccio,lorenzo-riccio,L. Riccio,M,21,184.0,174,M,1416578,EUR,1153785600,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Lorenzo Riccio,,,,,,,,,,,,,,,,,,,,,
