match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,description,confirmed,length
12499273,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12499273,,,,,90,8.0,,1,,,substitution,122976550.0,False,True,regular,,,,,,,,
12499273,,,,,90,8.0,,1,,,substitution,122976549.0,False,True,regular,,,,,,,,
12499273,,,,,90,7.0,,1,,,card,121506385.0,,False,yellow,Nicolò Zaniolo,Off the ball foul,False,864898.0,Nicolò Zaniolo,,,
12499273,,,,,90,6.0,,1,,,inGamePenalty,118485114.0,,False,missed,,goalkeeperSave,,190437.0,Mario Pašalić,Goalkeeper save,,
12499273,,,,,90,5.0,,1,,,varDecision,27462.0,,False,penaltyNotAwarded,,,,1547497.0,Federico Cassa,,False,
12499273,,,,,90,3.0,,1,,,card,121506362.0,,True,yellow,Vanja Milinković-Savić,Argument,False,356160.0,Vanja Milinković-Savić,,,
12499273,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,,7.0
12499273,,,,,89,,,2,,,card,121506344.0,,True,yellow,Duván Zapata,Foul,False,38162.0,Duván Zapata,,,
12499273,,,,,85,,,6,,,substitution,122976475.0,False,False,regular,,,,,,,,
12499273,,,,,85,,,6,,,substitution,122976474.0,False,False,regular,,,,,,,,
12499273,,,,,78,,,13,,,substitution,122976416.0,True,True,injury,,,,,,,,
12499273,,,,,77,,,14,,,card,121506286.0,,False,yellow,Berat Djimsiti,Foul,False,151003.0,Berat Djimsiti,,,
12499273,,,,,70,,,21,,,substitution,122976345.0,False,False,regular,,,,,,,,
12499273,,,,,70,,,21,,,substitution,122976344.0,False,False,regular,,,,,,,,
12499273,,,,,67,,,24,,,substitution,122976311.0,False,True,regular,,,,,,,,
12499273,,,,,53,,,38,,,substitution,122976144.0,False,False,regular,,,,,,,,
12499273,,2.0,1.0,,50,,,41,,,goal,186312886.0,,True,regular,,,,773409.0,Che Adams,,,
12499273,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12499273,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,4.0
12499273,,,,,40,,,6,,,card,121505766.0,,True,yellow,Ivan Ilić,Foul,False,877371.0,Ivan Ilić,,,
12499273,,,,,38,,,8,,,card,121505759.0,,False,yellow,Isak Hien,Foul,False,1157713.0,Isak Hien,,,
12499273,,1.0,1.0,,31,,,15,,,goal,186311586.0,,True,regular,,,,877371.0,Ivan Ilić,,,
12499273,,,,,29,,,17,,,card,121505711.0,,False,yellow,Mario Pašalić,Foul,False,190437.0,Mario Pašalić,,,
12499273,,0.0,1.0,,26,,,20,,,goal,186311492.0,,False,regular,,,,914501.0,Mateo Retegui,,,
