match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAGoal,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside
11352515,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,24.0,17.0,10.0,4.0,14.0,18.0,3.0,6.0,1.0,1.0,1.0,4.0,10.0,1.0,1.0,2.0,1.0,4.0,4.0,90.0,39.0,6.8,7.0,0.0264,0.0,0.00022751,1,-0.2485,,,,,,,,,,,,,,,,,,,,,,,,,
11352515,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,92.0,77.0,1.0,,41.0,45.0,40.0,54.0,,4.0,,,7.0,,,,,,,90.0,116.0,7.4,21.0,0.0,0.0,0.207569,0,,True,7.0,4.0,4.0,10.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,,,,,,,,,,,
11352515,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,96.0,86.0,11.0,4.0,69.0,73.0,17.0,23.0,2.0,3.0,,,7.0,,,,,,,90.0,98.0,6.3,10.0,0.0962,0.0,0.00998977,1,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
11352515,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,85.0,78.0,6.0,4.0,58.0,62.0,20.0,23.0,2.0,2.0,2.0,3.0,4.0,,,,,,,87.0,98.0,6.9,8.0,0.0842,0.0,0.0103034,2,,,,,2.0,5.0,,,,2.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,
11352515,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,52.0,46.0,,,25.0,27.0,21.0,25.0,,3.0,,4.0,4.0,,,,,,,90.0,66.0,6.8,7.0,0.0,0.0,0.00752548,0,,,,,1.0,4.0,2.0,,,,3.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,
11352515,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,36.0,27.0,2.0,,19.0,20.0,8.0,18.0,,3.0,,,4.0,,,,,,,72.0,47.0,6.8,12.0,0.0208,0.0,0.00476583,1,,,2.0,,,5.0,1.0,3.0,2.0,,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,
11352515,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,76.0,64.0,5.0,5.0,32.0,34.0,32.0,42.0,,6.0,1.0,1.0,3.0,,,,,,,90.0,94.0,7.2,16.0,0.0199,0.0,0.0303832,1,,,,,1.0,10.0,,3.0,2.0,,5.0,1.0,2.0,4.0,2.0,,,1.0,,2.0,,,,,,
11352515,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,34.0,30.0,1.0,,10.0,11.0,20.0,23.0,1.0,7.0,,3.0,8.0,,,,,,,82.0,47.0,7.3,5.0,0.0617,0.0158,0.0553166,1,,,,,,3.0,1.0,1.0,1.0,1.0,2.0,,,4.0,3.0,,,2.0,,1.0,1.0,,,,,
11352515,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,F,24,24,False,36.0,31.0,,,13.0,13.0,18.0,23.0,,3.0,4.0,,5.0,,,,,,,90.0,46.0,7.4,6.0,0.5393,0.1744,0.0177788,6,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,,
11352515,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,1.0,4.0,,,,,,,,,,72.0,10.0,6.7,3.0,0.1613,0.4268,0.0155714,1,,,,,,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,
