match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,from,description
11453073,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453073,,,,,90,6.0,,1,,,substitution,122537870.0,False,True,regular,,,,,,,,
11453073,,3.0,1.0,,90,4.0,,1,,,goal,180397394.0,,True,regular,1474689.0,Marwan Alsahafi,,,,,,
11453073,,,,,90,1.0,,1,,,substitution,122537844.0,False,False,regular,,,,,,,,
11453073,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
11453073,,,,,88,,,3,,,substitution,122537835.0,False,True,regular,,,,,,,,
11453073,,,,,88,,,3,,,substitution,122537834.0,False,True,regular,,,,,,,,
11453073,,,,,75,,,16,,,substitution,122537763.0,False,True,regular,,,,,,,,
11453073,,,,,75,,,16,,,substitution,122537762.0,False,True,regular,,,,,,,,
11453073,,,,,74,,,17,,,card,121229746.0,,True,yellow,984415.0,Ahmed Al-Ghamdi,,Ahmed Al-Ghamdi,Foul,False,,
11453073,,,,,54,,,37,,,substitution,122537654.0,True,False,injury,,,,,,,,
11453073,,,,,46,,,45,,,substitution,122537607.0,False,False,regular,,,,,,,,
11453073,,,,,46,,,45,,,substitution,122537606.0,False,False,regular,,,,,,,,
11453073,,,,,46,,,45,,,substitution,122537605.0,False,False,regular,,,,,,,,
11453073,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453073,,,,,45,6.0,,1,,,card,121229623.0,,False,yellow,893198.0,Sami Al-Khaibary,,Sami Al-Khaibary,Foul,False,,
11453073,,2.0,1.0,,45,2.0,,1,,,goal,180393860.0,,True,regular,984415.0,Ahmed Al-Ghamdi,,,,,,
11453073,,,,,45,0.0,,1,,,injuryTime,,,,,,,8.0,,,,,
11453073,,1.0,1.0,,30,,,16,,,goal,180392658.0,,True,regular,826961.0,Abderrazak Hamdallah,,,,,,
11453073,,0.0,1.0,,25,,,21,,,goal,180392492.0,,False,penalty,807400.0,Abdelhamid Sabiri,,,,,penalty,
11453073,,,,,20,,,26,,,inGamePenalty,118457205.0,,True,missed,3306.0,Karim Benzema,,,goalkeeperSave,,,Goalkeeper save
