match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_outfielderBlock,player_sofascoreId,captain,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltySave,stat_penaltyWon
11453073,home,Al-Ittihad,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,187,197,M,118159,EUR,538358400,G,1,1,False,19.0,17.0,4.0,2.0,16.0,17.0,1.0,2.0,6.0,1.0,1.0,1.0,90.0,24.0,6.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453073,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,176,240,M,818572,EUR,830217600,D,37,37,False,57.0,51.0,3.0,,20.0,23.0,33.0,42.0,3.0,,,,90.0,86.0,7.4,16.0,0,27,1.0,8.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11453073,home,Al-Ittihad,Luiz Felipe,luiz-felipe,L. Felipe,D,187,1042,M,850035,EUR,858988800,D,5,5,False,85.0,80.0,1.0,,59.0,62.0,21.0,23.0,4.0,,,,90.0,93.0,7.0,5.0,0,5,,,,,1.0,1.0,,,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11453073,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,194,4623,M,159653,EUR,664761600,D,26,26,False,73.0,66.0,8.0,4.0,50.0,55.0,16.0,18.0,4.0,,,,90.0,79.0,6.4,7.0,0,26,,,,1.0,2.0,1.0,,,,3.0,1.0,,,,,,1.0,ahmedhegazy6,True,1.0,2.0,,,,,,,,,,,,,,
11453073,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,179,398,M,847235,EUR,712627200,D,15,15,False,59.0,50.0,2.0,1.0,30.0,31.0,20.0,28.0,7.0,,,,89.0,77.0,6.6,10.0,0,15,,,,,3.0,1.0,,,,3.0,,1.0,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,
11453073,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,178,356,M,984415,EUR,1000944000,M,27,27,False,53.0,43.0,1.0,,9.0,9.0,35.0,49.0,5.0,,,,88.0,74.0,7.8,17.0,2,27,,5.0,1.0,,6.0,7.0,2.0,2.0,,,,3.0,2.0,1.0,,,,,,,4.0,,,,2.0,1.0,1.0,1.0,2.0,,,,,,
11453073,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,169,44806,M,234148,EUR,670204800,M,7,7,False,111.0,97.0,8.0,4.0,43.0,50.0,54.0,61.0,7.0,,,,90.0,128.0,7.3,18.0,0,17,,,,,5.0,8.0,3.0,2.0,,2.0,,6.0,2.0,1.0,1.0,1.0,,nglkante,,,1.0,,,1.0,1.0,,,,,,,,,,
11453073,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,185,951,M,966452,EUR,997660800,M,16,16,False,62.0,56.0,2.0,,26.0,26.0,30.0,36.0,4.0,,,,75.0,79.0,7.3,10.0,0,16,,,,,5.0,11.0,3.0,1.0,,,1.0,6.0,6.0,,,,,,,,1.0,Faisal,Al-Ghamdi,1.0,1.0,,,,4.0,,,,,,
11453073,home,Al-Ittihad,Jota,jota,Jota,F,175,5337,M,845786,EUR,922752000,M,11,11,False,30.0,25.0,1.0,1.0,6.0,7.0,20.0,26.0,1.0,,,,88.0,48.0,7.2,12.0,2,7,,3.0,1.0,,3.0,6.0,6.0,3.0,1.0,,,2.0,2.0,2.0,1.0,,,jotafilipe_7,,,,,,,,,1.0,,1.0,1.0,1.0,,,,
11453073,home,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,182,11081,M,826961,EUR,661392000,F,99,99,False,31.0,26.0,,,5.0,7.0,21.0,25.0,2.0,,,,90.0,48.0,8.3,13.0,2,9,1.0,1.0,,,4.0,6.0,7.0,5.0,1.0,,,1.0,1.0,3.0,1.0,,,abderrazak_hamdallah,,,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,
11453073,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,184,194410,M,3306,EUR,566870400,F,9,9,False,30.0,25.0,1.0,1.0,1.0,1.0,24.0,29.0,,,,,75.0,38.0,7.0,9.0,2,90,1.0,,,2.0,3.0,2.0,1.0,,1.0,1.0,,,,,3.0,,,KBenz9,,,,,,,2.0,,2.0,,,,,2.0,1.0,,
11453073,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,176,241,M,1048371,EUR,1016150400,M,14,14,True,17.0,15.0,2.0,2.0,9.0,9.0,6.0,8.0,1.0,,,,15.0,22.0,7.0,2.0,0,14,,,,,1.0,3.0,,,,,,3.0,2.0,,,,,,,,1.0,Awad Al Nashri,,,,,,,,,,,,,
11453073,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,179,1132,M,1474689,EUR,1076976000,M,17,17,True,4.0,4.0,,,2.0,2.0,2.0,2.0,3.0,,,,15.0,11.0,7.2,3.0,1,9,,,,,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,
11453073,home,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,176,147,M,791578,EUR,750556800,F,77,77,True,4.0,4.0,,,4.0,4.0,,,1.0,,,,8.0,5.0,6.5,,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453073,home,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,166,121,M,1501453,EUR,1140998400,M,29,29,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,8.0,3.0,6.4,1.0,0,29,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
11453073,home,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,182,54,M,1217919,EUR,1082160000,D,25,25,True,,,,,,,,,,,,,1.0,,,,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453073,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,180,55,M,1018709,EUR,862185600,G,35,35,True,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
