match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,stat_unsuccessfulTouch,stat_shotOffTarget,stat_outfielderBlock,stat_goals,stat_totalOffside,stat_goalAssist,captain,stat_goodHighClaim
11369932,home,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,26.0,19.0,1.0,,2.0,2.0,17.0,24.0,,2.0,,,,,,90.0,49.0,7.6,18.0,0.185316,4,,,,4.0,10.0,10.0,,2.0,2.0,1.0,,,,2.0,7.0,1.0,2.0,1.0,,5.0,0.6487,0.4,,6.0,1.0,,1.0,3.0,,,
11369932,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,F,20,20,True,16.0,5.0,2.0,,1.0,3.0,7.0,20.0,1.0,,,,,,,34.0,33.0,6.7,16.0,0.290512,0,,7.0,3.0,3.0,4.0,3.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,
11369932,home,Cercle Brugge,Jonas Lietaert,Jonas Lietaert,,lietaert-jonas,J. Lietaert,D,76,190.0,52,M,1469335,EUR,1089936000,D,76,76,True,9.0,4.0,3.0,1.0,2.0,5.0,2.0,5.0,,1.0,,,,,,25.0,18.0,6.6,9.0,0.0123714,0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
11369932,home,Cercle Brugge,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,True,8.0,7.0,1.0,,4.0,5.0,4.0,4.0,,5.0,,,,,,25.0,16.0,6.8,3.0,0.219033,2,,1.0,1.0,,5.0,2.0,1.0,2.0,,,,2.0,2.0,1.0,2.0,,,2.0,,,0.1018,,,,,,,,,,
11369932,home,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,3.0,3.0,,,2.0,2.0,2.0,2.0,,,,,,,,9.0,9.0,6.7,3.0,0.0522685,0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,
11369932,home,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,True,2.0,2.0,,,,,2.0,2.0,3.0,,,,,,,8.0,6.0,6.7,,0.0388455,0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11369932,home,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369932,home,Cercle Brugge,Rayan El Bahri,Rayan El Bahri,,el-bahri-rayan,R. E. Bahri,M,68,,20,M,1625851,EUR,1076630400,F,68,68,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369932,away,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190.0,77,M,1046454,EUR,714009600,G,1,1,False,35.0,5.0,34.0,5.0,,1.0,5.0,34.0,1.0,13.0,8.0,10.0,1.0,,,90.0,51.0,8.8,30.0,0.00135455,0,0.9664,,,2.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0
11369932,away,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185.0,119,M,998740,EUR,1047427200,D,4,4,False,35.0,20.0,16.0,5.0,16.0,25.0,4.0,10.0,9.0,5.0,,,,,,90.0,49.0,6.8,15.0,0.00142224,0,,,,5.0,5.0,5.0,,,,,,,,,2.0,,,,1.0,,,,3.0,,,3.0,,,,,
11369932,away,KV Kortrijk,Aleksandar Radovanović,,,aleksandar-radovanovic,A. Radovanović,D,16,189.0,129,M,823996,EUR,752976000,D,66,66,False,24.0,12.0,9.0,2.0,7.0,13.0,5.0,11.0,5.0,6.0,,,,,,90.0,40.0,6.4,13.0,0.0012841,1,,,,2.0,4.0,3.0,2.0,,,,,1.0,1.0,,2.0,,,,3.0,,0.0806,,,,1.0,1.0,,,,,
11369932,away,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187.0,281,M,1068519,EUR,916272000,D,44,44,False,16.0,8.0,11.0,4.0,8.0,11.0,,5.0,11.0,5.0,,,,,,90.0,38.0,6.6,9.0,6.668e-05,0,,,,4.0,5.0,7.0,1.0,,,,,2.0,1.0,,3.0,,,,2.0,1.0,,,2.0,1.0,,1.0,,,,True,
11369932,away,KV Kortrijk,Sheyi Ojo,,,sheyi-ojo,S. Ojo,D,17,177.0,264,M,284449,EUR,866678400,M,54,54,False,29.0,16.0,7.0,2.0,5.0,9.0,11.0,23.0,1.0,5.0,,,,,,90.0,73.0,6.7,28.0,0.0420661,1,,3.0,,4.0,6.0,12.0,1.0,2.0,3.0,1.0,,5.0,3.0,,,,,1.0,1.0,2.0,0.016,,1.0,2.0,,,,,,,
11369932,away,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,27,27,False,24.0,11.0,2.0,1.0,4.0,10.0,7.0,14.0,2.0,5.0,,,,,,77.0,41.0,6.5,16.0,0.00288287,1,,,,5.0,9.0,11.0,1.0,,,,,5.0,2.0,,6.0,,,,,1.0,0.0083,,2.0,3.0,1.0,,,,,,
11369932,away,KV Kortrijk,Marco Kana,,,marco-kana,M. Kana,D,55,183.0,383,M,964759,EUR,1028764800,M,16,16,False,30.0,15.0,4.0,,4.0,10.0,11.0,20.0,7.0,8.0,,,,,,90.0,55.0,7.0,19.0,0.0181543,0,,,,4.0,8.0,13.0,2.0,2.0,1.0,,,9.0,5.0,,1.0,,,,1.0,,,,2.0,1.0,,2.0,,,,,
11369932,away,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180.0,102,M,923974,EUR,992304000,M,11,11,False,24.0,8.0,8.0,2.0,3.0,8.0,5.0,19.0,4.0,5.0,,,,,,90.0,62.0,6.5,31.0,0.0427594,0,,3.0,,2.0,5.0,9.0,2.0,,5.0,3.0,,4.0,2.0,,1.0,,,,2.0,,,,,3.0,,,,,,,
11369932,away,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177.0,60,M,94298,EUR,748224000,F,70,70,False,22.0,12.0,3.0,2.0,4.0,6.0,9.0,19.0,,6.0,,,,,,62.0,34.0,6.4,15.0,0.0601978,1,,3.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,0.0086,,,,1.0,,,,,,
11369932,away,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,189,M,960007,EUR,918604800,F,99,99,False,24.0,9.0,2.0,,1.0,5.0,8.0,19.0,,4.0,,,,,,84.0,32.0,6.1,18.0,0.013777,0,,,,6.0,23.0,7.0,1.0,1.0,,,,,,,19.0,,,,,1.0,,,2.0,1.0,,,,,,,
11369932,away,KV Kortrijk,Isaak Davies,,,isaak-davies,I. Davies,F,39,175.0,111,M,1005908,EUR,1001376000,F,39,39,False,12.0,8.0,,,3.0,3.0,5.0,9.0,,1.0,,,,,,84.0,22.0,6.6,9.0,0.0196287,1,,,,2.0,8.0,3.0,1.0,,,,,1.0,,,5.0,,1.0,,,,0.0966,0.0252,2.0,4.0,,,,1.0,,,
11369932,away,KV Kortrijk,Alex Mighten,,,alex-mighten,A. Mighten,F,77,171.0,205,M,992044,EUR,1018483200,F,23,23,True,9.0,7.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,2.0,,,,,,28.0,20.0,6.9,6.0,0.0182201,0,,1.0,,,2.0,4.0,,2.0,4.0,4.0,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,
11369932,away,KV Kortrijk,Lynnt Audoor,,,lynnt-audoor,L. Audoor,M,62,184.0,234,M,1067539,EUR,1066003200,M,89,89,True,8.0,6.0,,,,,6.0,8.0,,1.0,,,,,,13.0,12.0,6.5,3.0,0.00781445,0,,,,,2.0,2.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11369932,away,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194.0,145,M,308058,EUR,767318400,F,20,20,True,3.0,1.0,,,,,1.0,4.0,,,,,,,,11.0,7.0,6.6,4.0,0.00011222,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.0163,,,1.0,1.0,,,,,,
11369932,away,KV Kortrijk,Djiby Seck,Djibi Seck,,djiby-seck,D. Seck,F,,175.0,36,M,1526108,EUR,1078617600,F,76,76,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,11.0,3.0,6.3,1.0,0.00163176,0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11369932,away,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191.0,81,M,190379,EUR,794793600,G,95,95,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369932,away,KV Kortrijk,Martin Wasinski,Martin Wasinski,,martin-wasinski,M. Wasinski,D,2,185.0,167,M,1131054,EUR,1081296000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369932,away,KV Kortrijk,Kristiyan Malinov,,,kristiyan-malinov,K. Malinov,M,33,170.0,108,M,136688,EUR,764985600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
