match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,player_firstName,player_lastName,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_bigChanceMissed
12437874,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,25.0,15.0,16.0,6.0,0.0,11.0,14.0,4.0,11.0,1.0,8.0,1.0,2.0,1.0,1.0,90.0,35.0,6.7,11.0,0.00080302,0,-0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437874,home,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,,866810,EUR,839116800,D,2,2,False,54.0,45.0,2.0,,1.0,20.0,21.0,26.0,36.0,5.0,3.0,2.0,,,,90.0,88.0,7.5,12.0,0.360688,0,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437874,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,69.0,59.0,9.0,6.0,0.0,29.0,32.0,30.0,37.0,5.0,3.0,,,,,90.0,85.0,7.2,11.0,0.0188987,0,,,,4.0,3.0,,,12.0,2.0,1.0,1.0,1.0,,,True,3.0,,,,,,,,,,,,,,,,
12437874,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,False,36.0,32.0,7.0,4.0,0.0,13.0,13.0,19.0,23.0,2.0,4.0,,,,,57.0,46.0,6.5,6.0,0.00974902,0,,,,1.0,2.0,,,4.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
12437874,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,,1398511,EUR,1024704000,D,32,32,False,30.0,24.0,2.0,,0.0,10.0,10.0,14.0,21.0,4.0,5.0,,,,,78.0,45.0,6.8,8.0,0.00596376,0,,1.0,,1.0,1.0,,,,,2.0,2.0,1.0,,,,1.0,Adama Boiro,,,1.0,1.0,,,,,,,,,,,
12437874,home,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,,1495844,EUR,1068681600,M,23,23,False,45.0,33.0,3.0,1.0,0.0,13.0,16.0,20.0,30.0,6.0,7.0,4.0,,,,90.0,61.0,6.8,17.0,0.0271609,0,,1.0,,,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,
12437874,home,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,,1012409,EUR,981590400,M,24,24,False,45.0,39.0,3.0,,0.0,22.0,25.0,19.0,22.0,9.0,8.0,1.0,,,,90.0,59.0,7.0,8.0,0.201105,0,,2.0,2.0,3.0,8.0,1.0,,2.0,,3.0,2.0,,2.0,4.0,,3.0,,,,3.0,2.0,1.0,,,,,,,,,,
12437874,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,18.0,13.0,2.0,,0.0,7.0,8.0,7.0,17.0,2.0,5.0,,,,,78.0,39.0,6.4,16.0,0.00932845,0,,7.0,1.0,1.0,5.0,,,3.0,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,3.0,,,,,,,,,,
12437874,home,Athletic Club,Peio Canales,peio-canales,P. Canales,M,18,175,400,M,,1464648,EUR,1105920000,M,28,28,False,18.0,14.0,,,0.0,3.0,4.0,11.0,15.0,1.0,2.0,,,,,54.0,24.0,6.5,7.0,0.00583994,0,,1.0,,,2.0,,,,1.0,,,1.0,,,,1.0,Peio Canales,,,2.0,1.0,,,,,,,,,,,
12437874,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,10,10,False,28.0,18.0,7.0,5.0,0.0,7.0,8.0,11.0,26.0,6.0,2.0,,,,,90.0,62.0,7.2,27.0,0.0246037,4,,6.0,,2.0,11.0,1.0,,1.0,,,,3.0,,,,2.0,,,,8.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5031,0.2378,,
