match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,player_firstName,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonContest,stat_blockedScoringAttempt,stat_goals,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches
11451126,home,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,182,2059,M,587882,EUR,856742400,F,9,9,False,12.0,9.0,,,6.0,6.0,3.0,6.0,1.0,,,72.0,23.0,6.5,7.0,0.0948,0.0624,0.00165154,1,,9,,,8.0,3.0,1.0,2.0,,1.0,,,,2.0,1.0,4.0,1.0,,,2.0,,,,1.0,,,,1.0,,,,,,,
11451126,home,Sivasspor,Modou Barrow,modou-barrow,M. Barrow,M,176,244,M,209098,EUR,718934400,M,77,77,True,7.0,5.0,,,1.0,1.0,4.0,6.0,1.0,,,18.0,10.0,6.6,2.0,0.0,0.0,0.00384696,0,,,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,
11451126,home,Sivasspor,Burak Kapacak,burak-kapacak,B. Kapacak,M,180,490,M,836686,EUR,944611200,M,16,16,True,10.0,7.0,,,3.0,3.0,5.0,9.0,3.0,,,18.0,24.0,6.8,5.0,0.0142,0.0285,0.0571143,1,,17,2.0,1.0,2.0,4.0,1.0,,2.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,
11451126,home,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,4.0,4.0,,,,,4.0,6.0,,,,13.0,10.0,6.0,5.0,0.0,0.0,0.00238848,0,,19,2.0,,3.0,,,1.0,2.0,,,,,,,,,,,,,,,,Emre Gökay,,,,,,,,,,
11451126,home,Sivasspor,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,190,42,M,997705,EUR,801792000,G,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,D,44,44,True,,,,,,,,,,,,,,,,,0.0,,0,,15,,,,,,,,,,,,,,,,,,,,,,,Achilleas,,,,,,,Poungouras,,,
11451126,home,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,186,42,M,60646,EUR,585187200,M,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,home,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,178,285,M,991653,EUR,973468800,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,home,Sivasspor,Roman Kvet,roman-kvet,R. Kvet,M,187,93,M,858926,EUR,882316800,M,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,home,Sivasspor,Ahmed Musa,ahmed-musa,A. Musa,F,170,1704,M,139502,EUR,719020800,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,190,97,M,807289,EUR,821750400,G,99,99,False,20.0,15.0,6.0,2.0,15.0,17.0,,3.0,7.0,,8.0,90.0,39.0,8.2,6.0,0.0,0.0,0.00010493,0,1.0828,13,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,4.0,1.0
11451126,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,173,90,M,189627,EUR,749174400,D,70,70,False,29.0,25.0,3.0,1.0,13.0,14.0,12.0,18.0,4.0,,,90.0,66.0,7.4,11.0,0.0,0.0,0.0093749,0,,70,3.0,,3.0,11.0,2.0,,4.0,2.0,1.0,7.0,5.0,4.0,1.0,,,,,,,,,,,,,,4.0,,,,,,
11451126,away,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,194,313,M,151900,EUR,765072000,D,26,26,False,46.0,41.0,5.0,2.0,34.0,34.0,7.0,12.0,10.0,,,90.0,57.0,7.0,5.0,0.0,0.0,0.00527887,0,,26,,,3.0,4.0,1.0,,1.0,9.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,,
11451126,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,189,775,M,858004,EUR,892598400,D,18,18,False,51.0,48.0,7.0,7.0,39.0,41.0,9.0,10.0,2.0,,,90.0,63.0,7.4,3.0,0.0,0.0,0.00222159,0,,5,,,1.0,5.0,,,,3.0,3.0,3.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,
11451126,away,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,182,56,M,320905,EUR,738979200,D,5,5,False,36.0,28.0,3.0,1.0,13.0,19.0,16.0,20.0,5.0,,,90.0,52.0,7.2,11.0,0.048,0.168,0.0508012,1,,23,3.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,
11451126,away,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,177,78,M,985366,EUR,983404800,M,16,16,False,37.0,34.0,2.0,2.0,20.0,21.0,14.0,16.0,3.0,,,90.0,52.0,6.5,8.0,0.037,0.0,0.0109769,2,,88,,,7.0,3.0,,1.0,3.0,2.0,,2.0,2.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,
11451126,away,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,185,114,M,120298,EUR,701308800,M,30,30,False,60.0,52.0,7.0,5.0,19.0,19.0,33.0,42.0,11.0,,,76.0,76.0,8.3,14.0,0.0821,0.1099,0.0603381,2,,38,1.0,,6.0,7.0,1.0,1.0,3.0,,1.0,5.0,5.0,2.0,2.0,,1.0,1.0,,,True,,,3.0,,,,1.0,1.0,,1.0,,,,
11451126,away,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,172,1462,M,833613,EUR,924998400,M,80,80,False,32.0,23.0,3.0,2.0,7.0,9.0,17.0,27.0,7.0,,,89.0,53.0,7.7,16.0,0.0665,0.4521,0.0610092,2,,80,4.0,1.0,6.0,6.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,3.0,,,,1.0,2.0,1.0,1.0,,,,
11451126,away,MKE Ankaragücü,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,185,168,M,800458,EUR,811036800,M,10,10,False,39.0,32.0,,,8.0,9.0,24.0,31.0,,,,87.0,46.0,6.7,12.0,0.0203,0.0628,0.0381567,1,,11,1.0,,2.0,,1.0,,1.0,,,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,,
11451126,away,MKE Ankaragücü,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,173,946,M,787429,EUR,659664000,M,11,11,False,22.0,21.0,,,5.0,5.0,17.0,18.0,4.0,,,76.0,35.0,7.1,6.0,0.163,0.0,0.0382861,3,,10,1.0,1.0,4.0,2.0,,,3.0,,,1.0,1.0,3.0,2.0,,,3.0,,,,,,1.0,,1.0,,,1.0,,,,,,
11451126,away,MKE Ankaragücü,Riad Bajić,riad-bajic,R. Bajić,F,189,335,M,331751,EUR,768182400,F,9,9,False,10.0,6.0,2.0,1.0,4.0,5.0,2.0,5.0,,,,90.0,21.0,6.7,7.0,0.0605,0.0,0.00624309,2,,11,,,3.0,3.0,,,,4.0,,,,3.0,,3.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,
11451126,away,MKE Ankaragücü,Cem Türkmen,cem-turkmen,C. Türkmen,M,173,69,M,997127,EUR,1017360000,M,6,6,True,12.0,10.0,2.0,1.0,6.0,7.0,4.0,5.0,2.0,,,14.0,13.0,7.1,2.0,0.0,0.0,0.00223356,0,,18,,,2.0,,,,,,1.0,,,,2.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,,
11451126,away,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,179,811,M,1384968,EUR,944611200,F,29,29,True,4.0,3.0,,,2.0,2.0,1.0,2.0,2.0,,,14.0,14.0,7.5,3.0,1.0575,0.6677,0.00014704,2,,21,,,2.0,5.0,,,4.0,,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,Renaldo Cephas,,1.0,1.0,3.0,,1.0,,,,
11451126,away,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,183,28,M,867848,EUR,955152000,M,23,23,True,1.0,1.0,,,,,1.0,1.0,1.0,,,10.0,3.0,6.8,1.0,0.0,0.0,0.0001049,0,,23,,,3.0,1.0,1.0,,1.0,,,,,1.0,,2.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,
11451126,away,MKE Ankaragücü,Alperen Kuyubaşı,alperen-kuyubasi,A. Kuyubaşı,D,186,2,M,1008651,EUR,959299200,D,2,2,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,away,MKE Ankaragücü,Doğukan Kaya,dogukan-kaya,D. Kaya,G,191,4,M,952981,EUR,947980800,G,41,41,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,away,MKE Ankaragücü,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,170,27,M,852161,EUR,800928000,D,77,77,True,,,,,,,,,,,,,,,,,0.0,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,180,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,35,,,,,,,,,,,,,,,,,,,,,,,Atakan Cankaya,,,,,,,,,,
11451126,away,MKE Ankaragücü,Alper Uludağ,alper-uludag,A. Uludağ,D,180,20,M,100102,EUR,660873600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,away,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,175,405,M,850770,EUR,865036800,M,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451126,away,MKE Ankaragücü,Federico Macheda,federico-macheda,F. Macheda,F,184,327,M,50130,EUR,682819200,F,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,41,,,,,,,,,,,,,,,,,,,,,,,Federico,,,,,,,Macheda,,,
