match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalClearance,stat_fouls,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed
12765107,home,FC Petrocub Hîncesti,Mihai Lupan,,,mihai-lupan,M. Lupan,F,23,173.0,48,M,1388127,EUR,1094601600,F,23,23,False,14.0,6.0,1.0,,0.0,3.0,5.0,9.0,4.0,,90.0,29.0,6.6,14.0,0.00032655,1,,3.0,,,5.0,6.0,1.0,3.0,1.0,,,,1.0,1.0,,,1.0,3.0,4.0,0.0624,,,2.0,,,,,,,,,,,,,,
12765107,home,FC Petrocub Hîncesti,Vasile Jardan,,,vasile-jardan,V. Jardan,M,22,178.0,14,M,98091,EUR,743126400,M,30,30,True,19.0,17.0,1.0,1.0,0.0,12.0,13.0,6.0,2.0,,37.0,21.0,6.5,2.0,0.00187954,0,,5.0,,,1.0,2.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
12765107,home,FC Petrocub Hîncesti,Dumitru Demian,,,dumitru-demian,D. Demian,M,8,184.0,28,M,915558,EUR,918432000,M,8,8,True,11.0,8.0,1.0,1.0,0.0,4.0,6.0,5.0,2.0,,28.0,17.0,6.4,6.0,0.0060772,0,,4.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12765107,home,FC Petrocub Hîncesti,Vsevolod Nihaev,,,vsevolod-nihaev,V. Nihaev,M,,182.0,6,M,931770,EUR,925776000,M,17,17,True,3.0,2.0,,,0.0,2.0,2.0,1.0,,,28.0,3.0,6.4,1.0,7.895e-05,0,,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12765107,home,FC Petrocub Hîncesti,Guilherme Matheus,,,guilherme-matheus,G. Matheus,D,27,191.0,15,M,1465478,EUR,1013212800,D,14,14,True,10.0,8.0,2.0,,0.0,7.0,8.0,2.0,2.0,,15.0,13.0,6.1,3.0,0.00014548,0,,1.0,,,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12765107,home,FC Petrocub Hîncesti,Boubacar Diallo,Boubacar,Diallo,boubacar-diallo,B. Diallo,M,,175.0,27,M,1002377,EUR,1021420800,M,6,6,True,5.0,5.0,,,0.0,3.0,3.0,2.0,,,15.0,9.0,6.4,1.0,0.00051294,0,,2.0,,,1.0,2.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12765107,home,FC Petrocub Hîncesti,Victor Dodon,Victor Dodon,,victor-dodon,V. Dodon,G,31,186.0,19,M,1124041,EUR,1078099200,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765107,home,FC Petrocub Hîncesti,Dumitru Covali,Dumitru Covali,,dumitru-covali,D. Covali,G,,192.0,6,M,1083665,EUR,973468800,G,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765107,home,FC Petrocub Hîncesti,Gilbert Narh,Narh,Gilbert Djangmah,narh-gilbert-djangmah,N. G. Djangmah,D,17,183.0,38,M,1914988,EUR,1090627200,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765107,away,Pafos FC,Ivica Ivušić,,,ivica-ivusic,I. Ivušić,G,1,195.0,1529,M,190417,EUR,791596800,G,1,1,False,43.0,32.0,18.0,7.0,0.0,30.0,34.0,9.0,9.0,,90.0,46.0,6.6,11.0,0.00162073,0,-0.0765,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
12765107,away,Pafos FC,Bruno,,,bruno,Bruno,D,7,179.0,665,M,800106,EUR,769910400,D,7,7,False,53.0,40.0,11.0,6.0,0.0,22.0,26.0,27.0,7.0,,90.0,74.0,7.0,17.0,0.0119572,0,,18.0,1.0,,8.0,9.0,,4.0,2.0,,,1.0,7.0,6.0,1.0,3.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,
12765107,away,Pafos FC,Derrick Luckassen,,,derrick-luckassen,D. Luckassen,D,23,186.0,348,M,363782,EUR,804729600,D,23,23,False,75.0,73.0,6.0,5.0,0.0,55.0,55.0,20.0,13.0,,90.0,86.0,7.0,2.0,0.00750576,0,,18.0,,,1.0,1.0,,,,,1.0,2.0,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12765107,away,Pafos FC,David Goldar,,,david-goldar,D. Goldar,D,5,180.0,125,M,546180,EUR,779587200,D,5,5,False,70.0,61.0,9.0,7.0,0.0,48.0,50.0,20.0,2.0,,90.0,75.0,6.7,11.0,0.00705645,0,,13.0,1.0,2.0,3.0,2.0,,1.0,,,1.0,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
12765107,away,Pafos FC,Jonathan Silva,,,jonathan-silva,J. Silva,D,33,178.0,273,M,155711,EUR,772848000,D,19,19,False,54.0,42.0,10.0,4.0,1.0,29.0,33.0,21.0,4.0,,90.0,80.0,7.3,14.0,0.1059,0,,13.0,,1.0,1.0,7.0,,,,,,1.0,3.0,2.0,4.0,1.0,,,3.0,,,,,,1.0,,,,,,,,,,,,
12765107,away,Pafos FC,Ivan Šunjić,,,ivan-sunjic,I. Šunjić,M,26,185.0,1159,M,283833,EUR,844819200,M,26,26,False,55.0,45.0,6.0,2.0,1.0,26.0,29.0,26.0,4.0,,84.0,65.0,6.8,12.0,0.0122647,0,,19.0,,3.0,6.0,8.0,1.0,,,,,2.0,3.0,2.0,1.0,6.0,,,2.0,,,,,,2.0,,,,,,,,,,1.0,,
12765107,away,Pafos FC,João Correia,,,joao-correia,J. Correia,M,77,175.0,844,M,804272,EUR,841881600,M,77,77,False,21.0,15.0,3.0,1.0,0.0,3.0,4.0,18.0,1.0,,69.0,32.0,8.3,9.0,0.0104029,2,,12.0,,1.0,3.0,5.0,1.0,3.0,2.0,,,,1.0,,,,,,1.0,0.5834,1.0,,1.0,1.0,,,2.0,2.0,1.1531,,,,,,,,
12765107,away,Pafos FC,Muamer Tanković,,,muamer-tankovic,M. Tanković,M,22,180.0,371,M,151131,EUR,793411200,M,22,22,False,42.0,31.0,2.0,1.0,1.0,17.0,18.0,28.0,3.0,,84.0,56.0,7.4,18.0,0.308296,2,,15.0,1.0,3.0,3.0,5.0,,2.0,,,,,2.0,1.0,,,2.0,,,0.0994,4.0,1.0,,,2.0,,,,,,,,,,,1.0,
12765107,away,Pafos FC,Vlad Dragomir,,,vlad-dragomir,V. Dragomir,M,30,178.0,1174,M,559058,EUR,924912000,M,30,30,False,45.0,37.0,4.0,3.0,0.0,14.0,17.0,30.0,6.0,,90.0,63.0,7.9,11.0,0.390223,4,,24.0,2.0,,5.0,4.0,,1.0,,,,3.0,3.0,2.0,,2.0,,1.0,1.0,0.1051,2.0,1.0,,,2.0,1.0,3.0,,0.175,,,,,,,1.0,
12765107,away,Pafos FC,Jajá,,,jaja,Jajá,M,11,177.0,563,M,1020057,EUR,987292800,M,11,11,False,17.0,7.0,1.0,1.0,0.0,2.0,4.0,15.0,2.0,,60.0,29.0,6.5,14.0,0.166068,3,,6.0,,,5.0,3.0,,4.0,2.0,,,,1.0,,,,,,,0.8096,2.0,1.0,3.0,,1.0,2.0,1.0,1.0,0.4249,,,,,,,,1.0
12765107,away,Pafos FC,Jairo da Silva,,,jairo-da-silva,Jairo,F,11,183.0,590,M,539260,EUR,705110400,F,10,10,False,14.0,9.0,1.0,1.0,0.0,3.0,3.0,11.0,3.0,,60.0,24.0,6.7,8.0,0.00500082,2,,6.0,1.0,,2.0,2.0,,1.0,,,,,1.0,,,,,2.0,1.0,0.4102,,,,,,,2.0,,0.0116,True,,,,,,,1.0
12765107,away,Pafos FC,Domingos Quina,,,domingos-quina,D. Quina,M,8,173.0,417,M,842582,EUR,942883200,M,8,8,True,12.0,11.0,1.0,1.0,0.0,5.0,5.0,7.0,2.0,,30.0,18.0,6.8,3.0,0.00921973,1,,6.0,,,2.0,2.0,,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,0.0305,,,,,,1.0,,,,,,,,,,,
12765107,away,Pafos FC,Anderson Silva,,,anderson-silva,A. Silva,F,33,186.0,521,M,892272,EUR,880070400,F,33,33,True,7.0,6.0,,,0.0,3.0,3.0,4.0,2.0,,30.0,10.0,6.7,3.0,0.0113509,0,,3.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
12765107,away,Pafos FC,Moustapha Name,,,moustapha-name,M. Name,M,25,185.0,328,M,997341,EUR,799632000,M,25,25,True,12.0,12.0,2.0,2.0,0.0,7.0,7.0,5.0,2.0,,21.0,15.0,7.6,,0.00735942,2,,5.0,,,1.0,,,,,,,1.0,,,,1.0,,,,0.4847,,,,,,,2.0,1.0,0.8484,,,,,,,,
12765107,away,Pafos FC,Marios Ilia,,,ilia-marios,M. Ilia,M,70,186.0,146,M,558856,EUR,832464000,F,70,70,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,11.0,5.0,6.3,3.0,0.0118591,0,,1.0,,,3.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
12765107,away,Pafos FC,Léo Natel,,,leo-natel,L. Natel,M,23,179.0,245,M,875905,EUR,858297600,F,9,9,True,5.0,4.0,1.0,1.0,0.0,2.0,2.0,3.0,,,11.0,7.0,6.7,1.0,0.00779562,0,,2.0,,,2.0,2.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
12765107,away,Pafos FC,Panagiotis Theodoulou,,,panagiotis-theodoulou,P. Theodoulou,G,1,184.0,11,,1896417,EUR,1176854400,G,83,83,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765107,away,Pafos FC,Neofytos Michael,,,neofytos-michael,N. Michael,G,93,190.0,301,M,801918,EUR,756000000,G,93,93,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765107,away,Pafos FC,Kostas Pileas,,,kostas-pileas,K. Pileas,D,2,180.0,126,M,889002,EUR,913334400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765107,away,Pafos FC,Rafael Pontelo,,,rafael-pontelo,R. Pontelo,D,46,191.0,277,M,1459633,EUR,1043193600,D,45,45,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765107,away,Pafos FC,Pêpê,,,pepe,Pêpê,M,88,182.0,438,M,896354,EUR,864086400,M,88,88,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
