match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,player_lastName,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_keyPass,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist
11452999,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400.0,G,23,23,False,20.0,13.0,15.0,9.0,7.0,10.0,6.0,10.0,1.0,14.0,5.0,8.0,1.0,90.0,34.0,8.1,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452999,home,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200.0,D,99,99,False,40.0,32.0,7.0,4.0,12.0,17.0,20.0,24.0,2.0,10.0,,,,90.0,64.0,6.7,12.0,0,Ahmad Al Mhemaid,1.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11452999,home,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400.0,D,36,36,False,23.0,19.0,3.0,1.0,15.0,16.0,4.0,7.0,5.0,3.0,,,,90.0,35.0,6.2,5.0,0,,,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11452999,home,Al-Hazem,Talal Al-Absi,talal-al-absi,T. Al-Absi,D,,180.0,6,M,818788,EUR,730339200.0,D,3,3,False,26.0,21.0,4.0,1.0,18.0,21.0,3.0,5.0,5.0,5.0,,,,90.0,39.0,6.3,6.0,1,,,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11452999,home,Al-Hazem,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600.0,D,27,27,False,26.0,21.0,1.0,,16.0,19.0,5.0,9.0,,5.0,,,,89.0,54.0,6.2,15.0,0,Majed Mohammed,2.0,,2.0,6.0,1.0,1.0,2.0,,,,1.0,,3.0,,1.0,1.0,,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,
11452999,home,Al-Hazem,Ben Traoré,ben-traore,B. Traoré,M,21,180.0,20,M,1090779,EUR,945648000.0,M,21,21,False,22.0,19.0,5.0,4.0,11.0,14.0,8.0,8.0,,3.0,,,,89.0,34.0,6.5,7.0,0,,,3.0,5.0,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11452999,home,Al-Hazem,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600.0,M,88,88,False,17.0,14.0,2.0,2.0,6.0,8.0,8.0,9.0,1.0,3.0,,,,65.0,24.0,6.8,4.0,1,,,,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11452999,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800.0,M,11,11,False,18.0,12.0,2.0,,6.0,8.0,6.0,11.0,,4.0,,,,85.0,34.0,6.8,12.0,2,,1.0,,4.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,,,2.0,,2.0,,1.0,,3.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,
11452999,home,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,M,20,20,False,43.0,39.0,3.0,1.0,14.0,14.0,27.0,41.0,,7.0,,,,90.0,65.0,6.9,18.0,3,,12.0,,5.0,1.0,,,1.0,,,4.0,,,3.0,,,1.0,2.0,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,
11452999,home,Al-Hazem,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600.0,M,10,10,False,28.0,20.0,3.0,1.0,10.0,11.0,12.0,21.0,,6.0,,,,90.0,58.0,7.3,21.0,2,,4.0,,5.0,6.0,,1.0,2.0,2.0,2.0,1.0,,,4.0,,,2.0,1.0,,4.0,2.0,,3.0,1.0,,,,2.0,,1.0,1.0,,,,,,
