match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
12441765,home,PEC Zwolle,Eliano Reijnders,,,eliano-reijnders,E. Reijnders,D,2,168.0,8068,M,960112,EUR,972259200,M,23,23,True,14.0,10.0,4.0,2.0,0.0,7.0,10.0,3.0,4.0,1.0,2.0,2.0,1.0,,,,48.0,29.0,6.7,9.0,0.00680059,2,,2.0,,,,,,,,,2.0,1.0,,2.0,0.1088,1.0,,,,,,,,,,,eliano.r,,,,,
12441765,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183.0,49,M,1172732,EUR,1074211200,D,33,33,True,8.0,6.0,1.0,1.0,0.0,1.0,1.0,7.0,9.0,2.0,1.0,2.0,,,,,45.0,25.0,7.5,6.0,0.21913,1,,3.0,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,0.6054,,,,1.0,,2.0,2.0,1.0,0.6552,,,,1.0,,,,
12441765,home,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,265,M,923968,EUR,1002758400,F,11,11,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,1.0,,3.0,,,,,19.0,10.0,6.6,3.0,0.0496794,1,,1.0,,,1.0,,,,2.0,1.0,,,,1.0,0.0485,,,,,,,,,,,1.0,,,,,,
12441765,home,PEC Zwolle,Jamiro Monteiro,Jamiro,Monteiro,monteiro-jamiro,J. Monteiro,M,35,175.0,308,M,815080,EUR,754444800,M,35,35,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,,,,,,,18.0,9.0,6.5,2.0,0.00423218,0,,3.0,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,
12441765,home,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184.0,124,M,927605,EUR,975110400,F,22,22,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,3.0,,,1.0,,,,8.0,5.0,6.8,2.0,0.0118193,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12441765,home,PEC Zwolle,Mike Hauptmeijer,,,mike-hauptmeijer,M. Hauptmeijer,G,1,190.0,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,home,PEC Zwolle,Kenneth Vermeer,Kenneth,Vermeer,kenneth-vermeer,K. Vermeer,G,,182.0,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,home,PEC Zwolle,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167.0,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,home,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178.0,50,M,1509752,EUR,1081209600,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,home,PEC Zwolle,Odysseus Velanas,Odysseus,Velanas,odysseus-velanas,O. Velanas,M,18,180.0,83,M,846003,EUR,897004800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,home,PEC Zwolle,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174.0,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Lars Unnerstall,,,lars-unnerstall,L. Unnerstall,G,1,198.0,265,M,94835,EUR,648432000,G,1,1,False,32.0,19.0,15.0,2.0,0.0,17.0,18.0,2.0,14.0,,2.0,5.0,,1.0,2.0,1.0,90.0,39.0,6.5,13.0,0.001519,0,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12441765,away,FC Twente,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174.0,343,M,946506,EUR,990835200,D,28,28,False,28.0,19.0,4.0,,0.0,11.0,14.0,8.0,15.0,8.0,3.0,,3.0,,,,90.0,68.0,6.9,22.0,0.0216779,1,,7.0,,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,,1.0,0.0401,1.0,,,1.0,,1.0,,,,,,,,,,,
12441765,away,FC Twente,Mees Hilgers,,,mees-hilgers,M. Hilgers,D,2,185.0,8875,M,1014288,EUR,989712000,D,2,2,False,37.0,29.0,6.0,1.0,0.0,23.0,25.0,6.0,12.0,8.0,2.0,5.0,1.0,,,,90.0,49.0,6.5,10.0,0.00501887,0,,9.0,2.0,6.0,2.0,,3.0,,1.0,1.0,,4.0,,,,,,,4.0,,,,,,,1.0,meeshilgerss,,,,,
12441765,away,FC Twente,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187.0,120,M,974203,EUR,914976000,D,17,17,False,40.0,29.0,9.0,2.0,0.0,22.0,24.0,7.0,16.0,2.0,5.0,2.0,,,,,90.0,53.0,7.3,12.0,0.0022419,1,,1.0,,1.0,,,1.0,1.0,,,2.0,,,,0.2335,,,,1.0,,,,1.0,0.8961,,,,1.0,,,,
12441765,away,FC Twente,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180.0,146,M,339879,EUR,777081600,D,5,5,False,19.0,17.0,1.0,,0.0,8.0,8.0,9.0,15.0,4.0,,5.0,1.0,,,,77.0,44.0,7.3,9.0,0.0360935,0,,,,2.0,1.0,1.0,,1.0,,,2.0,,,,,,,1.0,2.0,,4.0,,,,,,,,,,,
12441765,away,FC Twente,Michel Vlap,,,michel-vlap,M. Vlap,M,14,189.0,423,M,798181,EUR,865209600,M,18,18,False,41.0,31.0,4.0,2.0,0.0,17.0,20.0,15.0,31.0,5.0,1.0,8.0,,,,,89.0,69.0,7.4,22.0,0.330598,2,,2.0,,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,0.1011,1.0,1.0,,3.0,,10.0,1.0,,,,,,,,,1.0,
12441765,away,FC Twente,Michal Sadílek,,,michal-sadilek,M. Sadílek,M,23,168.0,329,M,825731,EUR,928108800,M,23,23,False,45.0,32.0,5.0,1.0,1.0,13.0,16.0,22.0,36.0,9.0,2.0,3.0,1.0,,,,90.0,70.0,7.6,20.0,0.204564,0,,5.0,1.0,7.0,,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,4.0,,7.0,3.0,,,1.0,,,,,,,
12441765,away,FC Twente,Daan Rots,,,daan-rots,D. Rots,M,11,179.0,509,M,1048430,EUR,996019200,M,11,11,False,14.0,10.0,,,0.0,3.0,4.0,7.0,12.0,7.0,,4.0,4.0,,,,70.0,30.0,6.5,9.0,0.00556993,0,,7.0,2.0,2.0,1.0,,,,2.0,1.0,,3.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,
12441765,away,FC Twente,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173.0,3417,M,944467,EUR,1005523200,M,14,14,False,26.0,19.0,,,0.0,8.0,8.0,11.0,18.0,2.0,,5.0,,,,,90.0,34.0,6.9,10.0,0.0622894,1,,2.0,,1.0,2.0,,1.0,,2.0,1.0,,,,,0.1257,,,,1.0,,,,1.0,0.5324,,,,,,,,
12441765,away,FC Twente,Sayfallah Ltaief,,,sayfallah-ltaief,S. Ltaief,M,47,180.0,1619,M,1032926,EUR,956361600,M,30,30,False,15.0,10.0,1.0,,0.0,1.0,2.0,11.0,19.0,11.0,,1.0,3.0,,,,89.0,47.0,7.4,17.0,0.524595,3,,5.0,2.0,4.0,6.0,1.0,1.0,,4.0,4.0,,1.0,,,0.0602,1.0,2.0,,1.0,,6.0,2.0,1.0,0.1022,,1.0,,,,,,1.0
12441765,away,FC Twente,Ricky van Wolfswinkel,,,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,794,M,35193,EUR,601862400,F,9,9,False,8.0,5.0,1.0,,0.0,1.0,1.0,4.0,7.0,3.0,1.0,2.0,,,,,76.0,17.0,6.5,7.0,0.022362,0,,13.0,2.0,1.0,3.0,1.0,6.0,2.0,1.0,,,4.0,,,,,,,1.0,True,,,,,,2.0,,,,,,
12441765,away,FC Twente,Naci Ünüvar,,,naci-unuvar,N. Ünüvar,M,9,168.0,1162,M,954317,EUR,1055462400,M,37,37,True,5.0,4.0,,,0.0,,,5.0,6.0,3.0,,,1.0,,,,20.0,12.0,6.6,3.0,0.196645,0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
12441765,away,FC Twente,Lucas Vennegoor of Hesselink,,,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188.0,148,M,1634542,EUR,1142294400,F,25,25,True,4.0,2.0,,,0.0,,,2.0,4.0,2.0,1.0,,1.0,,,,14.0,9.0,6.8,3.0,0.00381182,1,,3.0,,,1.0,,2.0,1.0,,,,1.0,,1.0,0.178,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,32,32,True,5.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,,1.0,,,,,13.0,10.0,6.8,2.0,0.0134693,1,,,,1.0,1.0,,,1.0,,,1.0,,,,0.1048,,1.0,,1.0,,,,,,,,,,,,,
12441765,away,FC Twente,Younes Taha,Younes Taha,,younes-taha,Y. Taha,M,10,176.0,1453,M,1146623,EUR,1038355200,F,19,19,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Gijs Besselink,,,besselink-gijs,G. Besselink,M,6,180.0,105,M,1440801,EUR,1087344000,M,41,41,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,5.124e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Sam Karssies,Sam Karssies,,sam-karssies,S. Karssies,G,21,186.0,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Yannick Gerritsen,Yannick Gerritsen,,yannick-gerritsen,Y. Gerritsen,G,31,,18,M,1928510,EUR,1139875200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Gustaf Lagerbielke,,,gustaf-lagerbielke,G. Lagerbielke,D,14,193.0,475,M,965263,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Julien Mesbahi,Juliën Mesbahi,,mesbahi-julien,J. Mesbahi,D,24,181.0,459,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Ruud Nijstad,Ruud,Nijstad,ruud-nijstad,R. Nijstad,D,43,192.0,397,M,1890313,EUR,1200528000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Harrie Kuster,,,harrie-kuster,H. Kuster,M,20,179.0,95,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441765,away,FC Twente,Mathias Kjølø,,,mathias-kjolo,M. Kjølø,M,4,174.0,167,M,966546,EUR,993600000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
