match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_crossNotClaimed,stat_goodHighClaim,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt
11352464,home,Luton Town,Jacob Brown,jacob-brown,J. Brown,F,40,178,156,M,858911,EUR,892166400,F,19,19,False,15.0,9.0,2.0,1.0,4.0,7.0,5.0,8.0,5.0,,,90.0,34.0,6.7,13.0,0.0511653,0,,,,6.0,12.0,6.0,,2.0,3.0,2.0,2.0,2.0,,2.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
11352464,home,Luton Town,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,28,28,True,9.0,9.0,2.0,2.0,6.0,6.0,3.0,3.0,,,,18.0,13.0,6.8,,0.00482871,0,,,,,1.0,3.0,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11352464,home,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,True,1.0,,,,,,,2.0,,,,18.0,5.0,6.5,4.0,,0,,,,,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11352464,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,True,1.0,1.0,,,,,1.0,2.0,,,,13.0,6.0,7.0,2.0,0.0396136,1,,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,0.0259,,,,,,,,,,,,,
11352464,home,Luton Town,Jordan Clark,jordan-clark,J. Clark,M,18,183,134,M,150477,EUR,748656000,M,18,18,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352464,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352464,home,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,38,180,86,M,825550,EUR,1140480000,D,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352464,home,Luton Town,Mads Juel Andersen,mads-juel-andersen,M. J. Andersen,D,5,194,150,M,841005,EUR,883180800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352464,home,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,387116,EUR,742867200,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352464,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177,75,M,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352464,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,254491,EUR,745545600,G,31,31,False,25.0,22.0,4.0,1.0,21.0,21.0,1.0,4.0,7.0,,1.0,90.0,32.0,6.6,3.0,0.00010786,0,-0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ederson93,1.0,2.0,,,
11352464,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,44614,EUR,643852800,D,2,2,False,42.0,33.0,4.0,3.0,18.0,23.0,17.0,22.0,6.0,,,90.0,65.0,6.9,15.0,0.123893,1,,,,1.0,4.0,7.0,2.0,1.0,1.0,,1.0,,True,3.0,,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0191,,2.0,,,,,,KyleWalker2,,,,,
11352464,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,318941,EUR,863568000,D,3,3,False,82.0,70.0,9.0,2.0,48.0,52.0,22.0,30.0,4.0,,,90.0,93.0,6.6,15.0,0.0232436,1,,,,3.0,7.0,5.0,1.0,1.0,1.0,1.0,,2.0,,4.0,2.0,,1.0,,1.0,,,,,0.146,,,,1.0,0.1317,,,RúbenD,,,1.0,1.0,
11352464,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,149663,EUR,793065600,D,6,6,False,52.0,47.0,2.0,1.0,31.0,33.0,16.0,20.0,4.0,,,90.0,69.0,7.4,11.0,0.146108,0,,,,,1.0,7.0,,1.0,1.0,,,,,5.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,nathanake,,,,,
11352464,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,964994,EUR,1011744000,D,24,24,False,43.0,30.0,2.0,,10.0,11.0,20.0,33.0,5.0,,,69.0,68.0,6.5,19.0,0.0224515,1,,,,1.0,5.0,3.0,1.0,1.0,3.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,0.0371,,,,,,,,JGvardiol,,,,,1.0
11352464,away,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,827606,EUR,835401600,M,16,16,False,96.0,87.0,5.0,2.0,39.0,42.0,48.0,54.0,7.0,,,90.0,108.0,7.5,10.0,0.201515,3,,,,1.0,6.0,7.0,,,3.0,,,4.0,,2.0,2.0,,3.0,2.0,,1.0,,2.0,2.0,0.1816,,,,1.0,0.0304,,1.0,Rodri,,,,,
11352464,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,136710,EUR,768182400,M,8,8,False,83.0,79.0,2.0,1.0,36.0,38.0,43.0,45.0,6.0,,,83.0,97.0,7.2,7.0,0.0623763,1,,,,,5.0,5.0,2.0,1.0,2.0,,2.0,,,,1.0,,3.0,3.0,,1.0,,,1.0,0.0514,,,,,,,,Kova8,,,,,
11352464,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,331209,EUR,776476800,M,20,20,False,45.0,40.0,2.0,1.0,8.0,9.0,32.0,37.0,3.0,,,90.0,66.0,8.0,11.0,0.151965,3,,,,,5.0,8.0,2.0,2.0,2.0,1.0,3.0,,,,,,4.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1601,,,,1.0,0.5149,1.0,,BSilva,,,,,1.0
11352464,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,859765,EUR,959472000,M,47,47,False,51.0,44.0,2.0,1.0,14.0,14.0,30.0,38.0,2.0,,,89.0,67.0,7.8,11.0,0.0630057,2,,,,,1.0,8.0,,,3.0,,4.0,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,,0.1326,,,,2.0,0.1397,,,Foden,,,,,
11352464,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,189061,EUR,810691200,M,10,10,False,41.0,35.0,,,8.0,9.0,27.0,32.0,2.0,,,90.0,59.0,8.1,10.0,0.390088,3,,,,1.0,5.0,7.0,1.0,2.0,4.0,,3.0,,,,,,1.0,,1.0,1.0,,3.0,,0.4244,,,1.0,1.0,0.3504,1.0,,JGrealish,,,,,2.0
11352464,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,29.0,22.0,,,6.0,8.0,17.0,22.0,4.0,,,90.0,55.0,7.1,17.0,0.296306,3,,,,3.0,5.0,5.0,,2.0,1.0,,1.0,,,,3.0,,3.0,1.0,6.0,1.0,1.0,1.0,2.0,0.4637,1.0,1.0,1.0,,,,,LaAraña,,,1.0,,1.0
11352464,away,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,152077,EUR,770083200,D,5,5,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,21.0,6.0,6.6,,8.186e-05,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,johnstones5,,,,,
11352464,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,True,2.0,1.0,,,,,1.0,2.0,2.0,,,14.0,5.0,6.6,3.0,0.00028872,0,,,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,matheusnunes,,,,,
11352464,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,383560,EUR,806112000,D,25,25,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuel_akanji,,,,,
11352464,away,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scottpcarson33,,,,,
11352464,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stefan.ortega1,,,,,
11352464,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,0,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rico_Lewis,,,,,
11352464,away,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,1065216,EUR,1057968000,M,52,52,True,,,,,,,,,,,,,,,,,0,,Oscar Bobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oscarbobb,,,,,
11352464,away,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalvinphillips,,,,,
11352464,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergiogm_10,,,,,
