match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,player_firstName,player_lastName,stat_wasFouled,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_goals,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon
10389936,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,24.0,20.0,12.0,8.0,18.0,19.0,2.0,5.0,1.0,9.0,1.0,2.0,1.0,2.0,1.0,90.0,35.0,6.9,4.0,0.0,0.0,0.00039385,0,1.3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389936,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,66.0,50.0,9.0,5.0,17.0,20.0,34.0,52.0,5.0,6.0,,,,,,90.0,93.0,6.4,25.0,0.0,0.0,0.0515883,0,,6.0,1.0,1.0,7.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389936,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,False,30.0,22.0,4.0,3.0,17.0,22.0,5.0,8.0,2.0,1.0,,,,,,45.0,37.0,6.6,8.0,0.0977,0.209,0.00230848,1,,,,,3.0,1.0,2.0,,,,,1.0,dari_achraf,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10389936,home,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,False,66.0,59.0,10.0,9.0,41.0,44.0,18.0,22.0,,6.0,,,,,,90.0,70.0,7.2,7.0,0.0,0.0,0.00415001,0,,,,1.0,1.0,8.0,,,,,,,,6.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,
10389936,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,56.0,48.0,8.0,2.0,23.0,23.0,26.0,38.0,2.0,3.0,,,,,,76.0,79.0,6.6,14.0,0.0378,0.0,0.0168563,1,,5.0,1.0,,3.0,1.0,,,,,,2.0,,,,,3.0,,,,,2.0,1.0,1.0,,,,,,,,,
10389936,home,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,False,26.0,23.0,1.0,1.0,11.0,12.0,12.0,14.0,,6.0,,,,,,57.0,36.0,6.7,5.0,0.0672,0.0,0.00969153,1,,,,2.0,5.0,2.0,,,2.0,1.0,1.0,2.0,,,,,4.0,,,,,1.0,,1.0,,,,,,,,,
10389936,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,44.0,40.0,3.0,2.0,18.0,19.0,23.0,29.0,1.0,7.0,,,,,,90.0,61.0,6.7,9.0,0.0,0.0,0.0326679,0,,4.0,1.0,1.0,8.0,6.0,5.0,1.0,3.0,1.0,,1.0,,1.0,,,2.0,,,,2.0,,,,2.0,,,,,,,,
10389936,home,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,28.0,25.0,1.0,,4.0,4.0,29.0,39.0,1.0,5.0,,,,,,90.0,57.0,7.7,14.0,0.0727,0.0,0.231359,1,,15.0,8.0,,4.0,3.0,1.0,2.0,,,1.0,,,,,1.0,,,,,1.0,3.0,2.0,,5.0,1.0,1.0,,,,,,
10389936,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,37.0,28.0,9.0,7.0,3.0,5.0,25.0,33.0,,2.0,,,,,,90.0,56.0,7.4,13.0,0.2471,0.3363,0.0300919,3,,1.0,,2.0,6.0,6.0,3.0,1.0,4.0,3.0,2.0,,,1.0,1.0,,1.0,,,,1.0,,,2.0,,,,True,1.0,,,,
10389936,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,29,29,False,16.0,10.0,1.0,,5.0,8.0,5.0,10.0,1.0,5.0,,,,,,57.0,24.0,6.3,11.0,0.0,0.0,0.00353143,0,,2.0,,1.0,4.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,
