match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_aerialWon,stat_onTargetScoringAttempt,stat_wonTackle,stat_errorLeadToAShot,stat_keyPass,captain,stat_shotOffTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_bigChanceMissed
11451160,home,İstanbulspor,Jackson,jackson,Jackson,M,178,61,M,911351,EUR,924912000,F,99,99,False,21.0,18.0,2.0,2.0,5.0,6.0,17.0,2.0,,1.0,1.0,,,,,,83.0,35.0,7.0,11.0,0.1461,0.236,0.0220764,3,,,,,13.0,2.0,,1.0,2.0,,1.0,,4.0,,,,,,1.0,1.0,,,,,2.0,,,,,,,
11451160,home,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179,36,M,816571,EUR,886982400,M,24,24,True,6.0,6.0,,,4.0,4.0,2.0,,,,,,,,,,12.0,6.0,6.5,,0.0,0.0,0.00187014,0,,,,24,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11451160,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,True,5.0,4.0,,,2.0,2.0,3.0,2.0,,1.0,,,,,,,12.0,10.0,6.6,3.0,0.0,0.0,0.00112107,0,,,,9,2.0,,,,1.0,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,
11451160,home,İstanbulspor,Mendy Mamadou,mendy-mamadou,M. Mamadou,M,185,525,M,929718,EUR,907459200,F,12,12,True,4.0,3.0,1.0,,,,4.0,,,1.0,,,,,,,11.0,9.0,6.4,4.0,0.0,0.0,0.0181437,0,,,,66,3.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
11451160,home,İstanbulspor,Mücahit Serbest,serbest-mucahit,M. Serbest,G,190,18,M,1174228,EUR,1101168000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,home,İstanbulspor,Apostolos Diamantis,apostolos-diamantis,A. Diamantis,D,187,54,M,947162,EUR,958694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Apostolos,Diamantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,home,İstanbulspor,Eslem Öztürk,eslem-ozturk,E. Öztürk,M,177,8,M,788975,EUR,880934400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,home,İstanbulspor,David Sambissa,david-sambissa,D. Sambissa,M,177,220,M,280459,EUR,821318400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,home,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,180,102,M,987126,EUR,886809600,F,98,98,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,home,İstanbulspor,Kubilay Koylu,koylu-kubilay,K. Koylu,F,177,5,M,1084572,EUR,925776000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Kubilay Koylu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,home,İstanbulspor,Muhammet Berkay Tekke,muhammet-berkay-tekke,M. B. Tekke,F,186,10,M,1145956,EUR,1054771200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,185,235,M,825850,EUR,923529600,G,25,25,False,32.0,21.0,19.0,8.0,14.0,19.0,13.0,,1.0,7.0,,,2.0,,,,90.0,38.0,6.0,11.0,0.0,0.0,0.00172541,0,-0.5382,,,25,7.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
11451160,away,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,176,59,M,993108,EUR,924307200,D,17,17,False,32.0,29.0,,,21.0,23.0,11.0,,2.0,6.0,,,,,,,90.0,49.0,6.7,7.0,0.0,0.0,0.00494998,0,,,,,8.0,2.0,,,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,183,104,M,68228,EUR,687571200,D,4,4,False,68.0,63.0,3.0,1.0,47.0,49.0,20.0,1.0,2.0,4.0,,,,,,,90.0,79.0,6.9,6.0,0.0272,0.0,0.008782,1,,,,,16.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,True,,,1.0,,,,,
11451160,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,184,69,M,1173638,EUR,1063497600,D,54,54,False,49.0,45.0,2.0,1.0,37.0,39.0,10.0,,5.0,1.0,,,,,,,90.0,55.0,6.5,4.0,0.0,0.0,0.00327099,0,,,,43,8.0,,,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,180,183,M,332963,EUR,769564800,D,3,3,False,68.0,64.0,10.0,10.0,39.0,42.0,26.0,,3.0,6.0,,,,,,,90.0,79.0,7.1,5.0,0.0,0.0,0.00890813,0,,,,3,25.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,177,828,M,280447,EUR,837820800,M,10,10,False,41.0,32.0,10.0,7.0,15.0,18.0,23.0,6.0,,5.0,3.0,,,,,,89.0,56.0,7.4,14.0,0.1554,0.0955,0.0565703,2,,,,8,17.0,,,,4.0,,2.0,,2.0,1.0,4.0,3.0,,,,1.0,,,1.0,,,,1.0,,,,,
11451160,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,169,85,M,984096,EUR,928195200,M,89,89,False,42.0,39.0,2.0,1.0,19.0,20.0,23.0,3.0,1.0,6.0,1.0,,,,,,90.0,52.0,6.8,6.0,0.0,0.0,0.0134395,0,,,,79,20.0,1.0,,1.0,2.0,1.0,,,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,
11451160,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,176,325,M,344009,EUR,771984000,M,7,7,False,26.0,24.0,,,11.0,11.0,22.0,5.0,,2.0,2.0,,,,,,69.0,38.0,7.5,7.0,0.0548,0.0,0.155871,1,,,,7,15.0,7.0,2.0,,,,,1.0,,,1.0,1.0,,,2.0,,,,2.0,,1.0,,,,,,1.0,
11451160,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,186,410,M,803869,EUR,760924800,M,6,6,False,49.0,41.0,9.0,6.0,20.0,23.0,27.0,7.0,1.0,4.0,,,,,,,86.0,61.0,7.0,10.0,0.2005,0.0,0.0938628,2,,,,24,21.0,1.0,,1.0,3.0,,1.0,,,1.0,,,,5.0,2.0,,1.0,,2.0,,2.0,,,,,,,1.0
11451160,away,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,185,1076,M,180981,EUR,718588800,M,9,9,False,48.0,32.0,2.0,1.0,13.0,18.0,32.0,9.0,2.0,8.0,,,,,,,90.0,71.0,8.1,21.0,0.0358,0.0274,0.271522,1,,,,17,20.0,2.0,1.0,,8.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,,3.0,3.0,1.0,3.0,,2.0,,,,,1.0,1.0,,,
11451160,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,179,948,M,595396,EUR,780019200,F,11,11,False,17.0,13.0,1.0,1.0,6.0,6.0,12.0,5.0,,4.0,2.0,,,,,,90.0,34.0,6.8,14.0,0.1897,0.0698,0.0129135,2,,,,25,7.0,1.0,,2.0,9.0,1.0,3.0,1.0,5.0,2.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,
11451160,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,172,381,M,859748,EUR,763344000,M,20,20,True,9.0,7.0,1.0,1.0,5.0,5.0,10.0,2.0,,2.0,1.0,,,,,,21.0,18.0,7.2,7.0,0.0,0.0,0.125194,0,,,,20,3.0,6.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,
11451160,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,182,95,M,1215110,EUR,1125014400,M,26,26,True,5.0,4.0,1.0,,3.0,3.0,2.0,1.0,,1.0,1.0,,,,,,9.0,6.0,6.6,1.0,0.0,0.0,0.00056708,0,,Baran Ali Gezek,,55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,172,61,M,781408,EUR,822268800,M,28,28,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,0.0,0.0,5.07e-06,0,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Mehmet Şamil Öztürk,ozturk-mehmet-samil,M. Ş. Öztürk,G,194,25,M,1216027,EUR,1115596800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Mehmet Ozturk,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Ahmet Kağan Malatyalı,ahmet-kagan-malatyali,A. K. Malatyalı,D,180,3,M,1096284,EUR,1057795200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Muhammed Arıkan,muhammed-arikan,M. Arıkan,D,179,15,M,1066099,EUR,1106956800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Muhammed Arikan,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Ethem Balcı,ethem-balci,E. Balcı,F,184,6,M,1216030,EUR,1055808000,F,88,88,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ethem Balci,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,175,10,M,1177165,EUR,1056067200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,172,37,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451160,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,186,86,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
