match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_aerialWon,stat_goals,player_firstName,player_lastName,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11541537,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,22.0,15.0,11.0,4.0,12.0,14.0,3.0,8.0,5.0,1.0,2.0,90.0,27.0,6.6,7.0,0.0,0.0,0.0019768,0,-0.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541537,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,False,45.0,34.0,7.0,3.0,16.0,20.0,18.0,28.0,7.0,,,90.0,74.0,6.8,19.0,0.5789,1.5115,0.0529553,4,,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11541537,home,Vasco da Gama,Gary Medel,gary-medel,G. Medel,D,17,171,1841,M,,22975,EUR,554947200,D,17,17,False,57.0,54.0,4.0,2.0,46.0,47.0,8.0,10.0,8.0,,,90.0,66.0,7.1,3.0,0.0,0.0,0.0028624,0,,,,,4.0,,1.0,1.0,,,,1.0,2.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11541537,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,51.0,49.0,4.0,3.0,35.0,35.0,14.0,16.0,4.0,,,90.0,63.0,7.0,2.0,0.0,0.0,0.00425947,0,,,,,3.0,,1.0,1.0,,,,,1.0,,,,5.0,,,1.0,,,,,,,,,,,,,,
11541537,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,55.0,45.0,4.0,,19.0,24.0,28.0,37.0,9.0,,,90.0,87.0,6.8,21.0,0.0956,0.2977,0.199659,3,,6.0,1.0,7.0,3.0,,2.0,,,,2.0,,3.0,,1.0,,2.0,,2.0,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,
11541537,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,,879902,EUR,852681600,M,18,18,False,39.0,37.0,3.0,3.0,14.0,14.0,24.0,26.0,2.0,,,90.0,57.0,6.8,6.0,0.0304,0.0,0.219976,1,,1.0,,8.0,5.0,2.0,3.0,1.0,,,,1.0,2.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,
11541537,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,M,23,23,False,30.0,28.0,,,22.0,23.0,6.0,7.0,5.0,,,60.0,37.0,7.1,4.0,0.2107,0.372,0.00167157,1,,,,4.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,
11541537,home,Vasco da Gama,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,,1018093,EUR,1013126400,M,21,21,False,35.0,29.0,5.0,2.0,21.0,25.0,8.0,11.0,6.0,,,68.0,43.0,6.6,8.0,0.0,0.0,0.00512034,0,,1.0,,3.0,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
11541537,home,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,,243425,EUR,735436800,F,31,31,False,22.0,18.0,1.0,,7.0,8.0,14.0,21.0,2.0,,,73.0,39.0,8.5,12.0,0.9787,0.893,0.505212,1,,7.0,1.0,3.0,4.0,1.0,,,1.0,,1.0,,,2.0,3.0,,,,,3.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,
11541537,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,11.0,8.0,2.0,1.0,2.0,3.0,6.0,8.0,1.0,,,68.0,17.0,8.3,4.0,0.2752,0.1946,0.00234114,2,,,3.0,4.0,4.0,,,,,,2.0,,1.0,1.0,,,,,1.0,2.0,,,1.0,,,1.0,2.0,,,,,,,
