match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_totalCross,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_wasFouled,captain,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_crossNotClaimed,stat_goodHighClaim,stat_lastManTackle
11105606,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,589,M,253875,EUR,817948800,G,22,22,False,41.0,33.0,16.0,9.0,27.0,28.0,6.0,13.0,1.0,1.0,1.0,11.0,3.0,3.0,1.0,90.0,51.0,6.6,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11105606,home,Feyenoord,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,16,178,658,M,934409,EUR,963705600,D,2,2,False,19.0,12.0,3.0,1.0,10.0,13.0,2.0,6.0,,1.0,1.0,2.0,,,,68.0,29.0,6.2,9.0,0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11105606,home,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,52.0,46.0,8.0,4.0,33.0,34.0,13.0,18.0,3.0,3.0,3.0,3.0,,,,67.0,60.0,6.5,6.0,0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11105606,home,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,72.0,60.0,13.0,6.0,45.0,47.0,15.0,26.0,1.0,3.0,1.0,7.0,,,,90.0,82.0,7.0,13.0,2,,,,,,,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11105606,home,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1255,M,1392044,EUR,1005696000,D,5,5,False,39.0,29.0,,,13.0,16.0,16.0,26.0,3.0,6.0,,2.0,,,,89.0,54.0,6.3,18.0,0,6.0,3.0,,,1.0,1.0,1.0,3.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11105606,home,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,7,7,False,22.0,14.0,,,4.0,6.0,11.0,19.0,2.0,4.0,,6.0,,,,67.0,44.0,7.0,16.0,1,5.0,,5.0,1.0,2.0,1.0,,3.0,1.0,,1.0,1.0,,,2.0,2.0,alirezajb,1.0,1.0,1.0,1.0,,,,,,,,,
11105606,home,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188,2173,M,959628,EUR,942710400,M,20,20,False,67.0,54.0,8.0,5.0,29.0,33.0,25.0,35.0,2.0,7.0,,12.0,,,,90.0,83.0,6.8,16.0,1,6.0,,2.0,1.0,1.0,1.0,,1.0,,,3.0,2.0,4.0,,,,,,,1.0,,1.0,1.0,,,,,,,
11105606,home,Feyenoord,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,13536,M,907461,EUR,978048000,M,10,10,False,59.0,50.0,8.0,6.0,19.0,21.0,34.0,46.0,1.0,5.0,,10.0,,,,90.0,86.0,7.5,21.0,0,9.0,,4.0,2.0,2.0,4.0,2.0,8.0,,1.0,2.0,,1.0,2.0,1.0,5.0,orkunkokcu,,3.0,,,,,True,,,,,,
11105606,home,Feyenoord,Sebastian Szymański,,,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,F,17,17,False,10.0,9.0,,,1.0,1.0,8.0,9.0,,4.0,,2.0,,,,68.0,20.0,6.7,4.0,1,2.0,,1.0,,2.0,1.0,1.0,,1.0,,2.0,,,,,,szymanski_11,,,,,,2.0,,,,,,,
11105606,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32463,M,892141,EUR,987552000,F,29,29,False,15.0,11.0,1.0,,2.0,3.0,9.0,12.0,3.0,5.0,,3.0,,,,90.0,33.0,7.1,11.0,4,6.0,,1.0,,5.0,2.0,,,2.0,,,,2.0,1.0,,,sant.gimenez,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,,
11105606,home,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,11,175,2824,M,823963,EUR,825292800,F,26,26,False,27.0,21.0,,,6.0,8.0,17.0,22.0,1.0,8.0,,6.0,,,,82.0,52.0,6.9,16.0,0,5.0,,3.0,1.0,4.0,1.0,1.0,3.0,,,4.0,2.0,,2.0,,2.0,,,2.0,,,,2.0,,,,,,,
11105606,home,Feyenoord,Danilo,,,danilo,Danilo,F,9,174,1242,M,940647,EUR,923443200,F,9,9,True,15.0,11.0,,,5.0,7.0,6.0,8.0,2.0,4.0,,2.0,,,,23.0,21.0,6.6,7.0,0,3.0,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,
11105606,home,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12533,M,981815,EUR,962150400,F,14,14,True,9.0,8.0,,,4.0,4.0,4.0,6.0,1.0,3.0,,,,,,23.0,14.0,6.6,3.0,0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,
11105606,home,Feyenoord,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,417,M,961678,EUR,1013990400,D,28,28,True,21.0,18.0,3.0,1.0,14.0,14.0,4.0,8.0,,1.0,,2.0,,,,22.0,26.0,6.6,4.0,0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
11105606,home,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184,546,M,960077,EUR,972518400,M,30,30,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,22.0,4.0,6.6,1.0,1,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
11105606,home,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,24,175,727,M,803028,EUR,898473600,F,11,11,True,7.0,7.0,,,3.0,3.0,4.0,5.0,,,,2.0,,,,8.0,10.0,6.5,2.0,1,2.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,
11105606,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,3.0,3.0,,,,,3.0,3.0,,,,1.0,,,,1.0,7.0,,1.0,0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11105606,home,Feyenoord,Jaimy Kroesen,Jaimy Kroesen,,jaimy-kroesen,J. Kroesen,G,,184,22,M,1047355,EUR,1048723200,G,59,59,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11105606,home,Feyenoord,Ofir Marciano,,,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
