match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_wonTackle,captain,stat_dispossessed,stat_penaltyConceded,stat_wonContest,player_firstName,player_lastName,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_penaltyWon,stat_outfielderBlock,stat_penaltyMiss
10390129,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,22.0,18.0,6.0,2.0,18.0,20.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,90.0,32.0,8.1,4.0,0.0,0.0,4.95921e-05,0,1.2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390129,home,Paris Saint-Germain,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,SergioRamos,10710,EUR,512524800,D,4,4,False,87.0,85.0,3.0,3.0,41.0,42.0,46.0,3.0,10.0,,,,,,,90.0,103.0,7.4,5.0,0.0,0.0,0.0392137,0,,44.0,1.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10390129,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,51.0,47.0,1.0,1.0,33.0,35.0,16.0,4.0,10.0,,,,,,,90.0,60.0,7.2,5.0,0.0623,0.0,0.0106548,1,,14.0,,2.0,2.0,3.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10390129,home,Paris Saint-Germain,Presnel Kimpembe,presnel-kimpembe,P. Kimpembe,D,3,183,7212,M,kimpembe3,352916,EUR,808272000,D,3,3,False,59.0,55.0,2.0,2.0,41.0,43.0,16.0,2.0,3.0,,,,,,,89.0,74.0,7.0,6.0,0.0,0.0,0.150381,0,,14.0,,2.0,7.0,8.0,,,1.0,5.0,,1.0,4.0,2.0,,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,
10390129,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,M,2,2,False,47.0,40.0,1.0,1.0,12.0,12.0,35.0,1.0,2.0,,,,,,,90.0,62.0,7.2,9.0,0.0,0.0,0.0352601,0,,28.0,,,1.0,5.0,,2.0,1.0,2.0,,1.0,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,
10390129,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,67.0,63.0,3.0,3.0,25.0,26.0,41.0,,3.0,,,,,,,87.0,75.0,6.8,5.0,0.0818,0.0,0.0376715,2,,38.0,,1.0,4.0,4.0,,3.0,1.0,,,1.0,3.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,
10390129,home,Paris Saint-Germain,Marco Verratti,marco-verratti,M. Verratti,M,6,165,6337,M,marcoverratti,126691,EUR,720921600,M,6,6,False,75.0,73.0,1.0,1.0,34.0,34.0,41.0,,4.0,,,,,,,62.0,89.0,7.1,6.0,0.0,0.0,0.0533233,0,,39.0,,,3.0,6.0,,2.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,
10390129,home,Paris Saint-Germain,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,,96368,EUR,730944000,M,14,14,False,36.0,30.0,1.0,,11.0,13.0,23.0,1.0,3.0,,,,,,,78.0,45.0,6.5,9.0,0.0,0.0,0.168756,0,,19.0,,,3.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
10390129,home,Paris Saint-Germain,Lionel Messi,lionel-messi,L. Messi,F,10,169,2023630,M,LM10,12994,EUR,551491200,F,30,30,False,68.0,55.0,3.0,3.0,10.0,10.0,61.0,,1.0,,,,,,,90.0,93.0,8.4,23.0,0.7719,0.4581,0.729884,4,,46.0,3.0,,3.0,5.0,,4.0,,1.0,3.0,2.0,,,1.0,1.0,,1.0,,2.0,,,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,
10390129,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,29.0,25.0,,,5.0,7.0,22.0,1.0,2.0,,,,,,,78.0,44.0,6.9,10.0,0.4905,0.0399,0.463868,3,,20.0,,1.0,5.0,3.0,,3.0,,,2.0,2.0,,2.0,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,
