match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,player_firstName,stat_outfielderBlock,stat_wasFouled,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,player_lastName,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_goalAssist
11391281,home,Metz,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,10,10,False,19.0,13.0,,,6.0,6.0,7.0,14.0,4.0,,,90.0,30.0,6.7,11.0,0.00333139,2,,1.0,1.0,1.0,4.0,4.0,,,,,,,1.0,,,,3.0,,2.0,,1.0,0.9692,,1.0,,0.9925,georgesmkd,1.0,1.0,,,,,,,,
11391281,home,Metz,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,True,25.0,20.0,5.0,4.0,8.0,9.0,13.0,17.0,5.0,,,45.0,37.0,6.8,8.0,0.186448,1,,1.0,,,3.0,3.0,1.0,1.0,,,,,,1.0,Lamine Camara,,2.0,,2.0,1.0,,0.0195,,,,,lamine_camara_5,,,1.0,1.0,1.0,,,,,
11391281,home,Metz,Ablie Jallow,ablie-jallow,A. Jallow,M,30,160,681,M,886534,EUR,911001600,M,36,36,True,14.0,13.0,2.0,1.0,6.0,6.0,7.0,8.0,3.0,,,45.0,23.0,7.0,3.0,0.010021,0,,,1.0,,3.0,5.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,4.0,3.0,,,,,,,,,,,,,,,,,
11391281,home,Metz,Cheick Tidiane Sabaly,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,M,14,14,True,6.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,,,,20.0,9.0,6.6,3.0,0.0212848,0,,,,,2.0,2.0,,1.0,,,,,1.0,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,
11391281,home,Metz,Didier Lamkel Zé,didier-lamkel-ze,D. L. Zé,F,60,193,627,M,845272,EUR,842918400,F,11,11,True,5.0,5.0,,,4.0,4.0,1.0,2.0,2.0,,,20.0,7.0,6.4,1.0,0.00270811,0,,1.0,1.0,,5.0,,1.0,,1.0,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11391281,home,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180,636,M,1470032,EUR,1111968000,F,37,37,True,1.0,1.0,,,1.0,1.0,,,,,,9.0,2.0,6.6,,1.46e-06,0,,,,1.0,,1.0,,,,,,,,,Ibou,,,,,,,,Sane,,,,,,,,,,,,,,
11391281,home,Metz,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391281,home,Metz,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391281,home,Metz,Aboubacar Lô,aboubacar-lo,A. Lô,D,28,187,198,M,991692,EUR,946771200,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391281,home,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391281,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,36.0,26.0,18.0,9.0,23.0,26.0,3.0,10.0,3.0,1.0,1.0,90.0,39.0,7.1,10.0,0.0580364,0,0.2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
11391281,away,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,False,41.0,34.0,5.0,2.0,21.0,23.0,13.0,19.0,4.0,,,90.0,63.0,7.1,9.0,0.0573915,0,,1.0,1.0,1.0,3.0,7.0,,1.0,,1.0,1.0,,1.0,1.0,,,5.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
11391281,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,126.0,118.0,6.0,4.0,62.0,65.0,56.0,61.0,5.0,,,90.0,135.0,7.4,8.0,0.034502,1,,,,3.0,1.0,5.0,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,0.1318,,,,,,,,,1.0,1.0,,,,,
11391281,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,79.0,73.0,5.0,2.0,53.0,55.0,20.0,24.0,4.0,,,90.0,91.0,6.9,7.0,0.0082827,1,,,,2.0,1.0,7.0,,1.0,2.0,1.0,1.0,,,3.0,Alexsandro Ribeiro,,3.0,,1.0,1.0,,0.11,,,,,,,,,1.0,,,,1.0,,
11391281,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,64.0,59.0,2.0,,24.0,25.0,35.0,39.0,5.0,,,90.0,82.0,7.4,8.0,0.0635746,1,,,2.0,1.0,7.0,3.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,2.0,1.0,,0.1134,,1.0,,0.634,,,1.0,,,,,,,,
11391281,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,74.0,69.0,5.0,3.0,36.0,38.0,33.0,36.0,4.0,,,90.0,79.0,6.9,6.0,0.38602,0,,,2.0,,6.0,2.0,2.0,,,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,2.0,,,,,
11391281,away,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,109.0,97.0,11.0,8.0,46.0,48.0,51.0,61.0,3.0,,,90.0,117.0,7.1,13.0,0.0845202,0,,,,3.0,2.0,6.0,,1.0,1.0,3.0,2.0,,2.0,,,1.0,,,,,,,,,,,nabilbentaleb,,,,,,,,,1.0,
11391281,away,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,45.0,40.0,,,12.0,12.0,31.0,45.0,2.0,,,87.0,81.0,7.1,20.0,0.475956,6,,12.0,1.0,,10.0,7.0,4.0,2.0,,3.0,3.0,,1.0,,,,,,7.0,4.0,3.0,0.1681,,1.0,,0.5777,edonzhegrova10,1.0,,3.0,2.0,2.0,,,,,
11391281,away,Lille,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,M,12,12,False,36.0,34.0,,,11.0,12.0,23.0,24.0,,,,77.0,44.0,7.4,4.0,0.0851136,2,,,,,4.0,1.0,,1.0,,1.0,,,2.0,,,,,,1.0,,,0.1438,,2.0,,0.2987,,,1.0,,,1.0,,,,,
11391281,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,56.0,52.0,1.0,1.0,12.0,13.0,40.0,46.0,3.0,,,88.0,79.0,7.6,9.0,0.133012,2,,3.0,,,3.0,7.0,1.0,1.0,1.0,3.0,1.0,,,,,,3.0,True,2.0,1.0,2.0,0.089,,,,,,,,,,,,,,,
11391281,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,36.0,30.0,,,10.0,11.0,20.0,25.0,2.0,,,90.0,45.0,7.2,13.0,0.131716,1,,,2.0,1.0,6.0,2.0,,2.0,,,,4.0,1.0,,,,,,2.0,1.0,1.0,0.0244,,,,,jodavid,,,,,3.0,1.0,,,,1.0
11391281,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,13.0,7.0,6.8,1.0,0.00189935,0,,,,,,3.0,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11391281,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,1.0,,,,,1.0,,,,,,3.0,2.0,,1.0,,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11391281,away,Lille,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,19,19,True,,,,,,,,,,,,2.0,1.0,,,,0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391281,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391281,away,Lille,Adam Jakubech,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391281,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Leny Yoro,,,,,,,,,,,,YL15,,,,,,,,,,
11391281,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ayyoub Bouaddi,,,,,,,,,,,,,,,,,,,,,,
11391281,away,Lille,Trévis Dago,trevis-dago,T. Dago,F,11,183,160,M,1445699,EUR,1106265600,F,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Trévis,,,,,,,,Dago,,,,,,,,,,,,,,
11391281,away,Lille,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
