match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_aerialLost,stat_ownGoals,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_shotOffTarget,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
10406948,home,KAS Eupen,Lennart Moser,lennart-moser,L. Moser,G,99,196,55,M,886064,EUR,944438400,G,1,1,False,24.0,19.0,9.0,4.0,18.0,21.0,1.0,3.0,9.0,1.0,2.0,3.0,90.0,36.0,6.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406948,home,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,D,35,35,False,53.0,42.0,12.0,8.0,31.0,36.0,11.0,17.0,10.0,,,,90.0,67.0,6.6,14.0,0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10406948,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,35,M,1020435,EUR,1017273600,D,28,28,False,65.0,62.0,4.0,3.0,56.0,56.0,6.0,9.0,9.0,,,,90.0,69.0,6.6,3.0,0,1.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10406948,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180,74,M,105350,EUR,678153600,D,3,3,False,86.0,61.0,18.0,7.0,32.0,44.0,29.0,42.0,6.0,,,,82.0,107.0,6.2,27.0,0,4.0,6.0,5.0,2.0,,1.0,,,,2.0,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10406948,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191,45,M,921951,EUR,966556800,M,2,2,False,14.0,13.0,3.0,3.0,8.0,9.0,6.0,6.0,2.0,,,,61.0,27.0,7.1,2.0,0,,,4.0,,,,3.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10406948,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173,149,M,990265,EUR,939686400,M,15,15,False,64.0,51.0,3.0,,36.0,40.0,15.0,24.0,10.0,,,,90.0,79.0,7.1,14.0,1,2.0,2.0,6.0,3.0,1.0,2.0,4.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
10406948,home,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188,82,M,201988,EUR,697593600,M,8,8,False,46.0,35.0,7.0,4.0,14.0,15.0,21.0,37.0,2.0,,,,90.0,67.0,7.0,19.0,1,1.0,2.0,5.0,,,3.0,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,6.0,,,True,2.0,1.0,1.0,,,,,,,,,,
10406948,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,False,20.0,11.0,1.0,,4.0,7.0,7.0,13.0,2.0,,,,60.0,26.0,6.4,11.0,0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,
10406948,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175,63,M,803116,EUR,857174400,M,10,10,False,30.0,21.0,3.0,1.0,12.0,14.0,9.0,18.0,7.0,,,,82.0,45.0,6.6,15.0,1,2.0,3.0,4.0,,,2.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,2.0,,,,1.0,1.0,,,,,,,
10406948,home,KAS Eupen,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,11,11,False,22.0,12.0,,,5.0,6.0,7.0,16.0,4.0,,,,90.0,47.0,6.7,23.0,2,1.0,7.0,8.0,,,,2.0,2.0,7.0,2.0,,,,,,3.0,,,,1.0,,5.0,2.0,,1.0,3.0,1.0,,,,,,,
10406948,home,KAS Eupen,Smail Prevljak,smail-prevljak,S. Prevljak,F,9,187,589,M,580658,EUR,800064000,F,9,9,False,18.0,11.0,2.0,,5.0,7.0,6.0,11.0,2.0,,,,61.0,27.0,6.4,13.0,0,2.0,6.0,3.0,,,,1.0,1.0,3.0,,,,1.0,2.0,,,,,,,,,,,,3.0,,,,,,,,
10406948,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171,193,M,1047318,EUR,1001808000,M,7,7,True,9.0,7.0,1.0,,1.0,2.0,6.0,7.0,1.0,,,,30.0,14.0,6.3,5.0,1,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,
10406948,home,KAS Eupen,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178,2182,M,1168646,EUR,1067558400,D,27,27,True,10.0,6.0,,,6.0,8.0,,2.0,1.0,,,,29.0,17.0,6.4,5.0,0,,2.0,3.0,,,1.0,1.0,,,,Ibrahim Diakité,,1.0,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,
10406948,home,KAS Eupen,Nathan Bitumazala,nathan-bitumazala,N. Bitumazala,M,10,178,85,M,1010227,EUR,1039478400,M,17,17,True,9.0,9.0,,,4.0,4.0,5.0,5.0,1.0,,,,29.0,15.0,6.4,4.0,1,,3.0,1.0,,,,,,2.0,,,,,1.0,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,
10406948,home,KAS Eupen,Teddy Alloh,alloh-teddy,T. Alloh,D,75,176,78,M,997181,EUR,1011744000,M,29,29,True,8.0,7.0,,,3.0,3.0,4.0,5.0,1.0,,,,8.0,10.0,6.6,1.0,0,,3.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,
10406948,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175,45,M,839883,EUR,924480000,M,14,14,True,5.0,5.0,,,2.0,2.0,3.0,4.0,,,,,8.0,7.0,6.5,1.0,0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10406948,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406948,home,KAS Eupen,Djeidi Gassama,djeidi-gassama,D. Gassama,F,23,178,891,M,1142674,EUR,1063152000,F,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406948,away,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,21,21,False,54.0,38.0,32.0,16.0,25.0,29.0,13.0,25.0,11.0,1.0,2.0,3.0,90.0,64.0,7.5,17.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
10406948,away,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,False,66.0,53.0,10.0,5.0,33.0,38.0,20.0,29.0,6.0,,,,90.0,83.0,7.2,14.0,0,2.0,5.0,7.0,4.0,1.0,1.0,3.0,1.0,,2.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
