match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,player_sofascoreId,stat_onTargetScoringAttempt,stat_wonTackle,player_firstName,player_lastName,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,captain,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10385595,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,28.0,22.0,12.0,6.0,17.0,18.0,5.0,10.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,90.0,37.0,7.2,6.0,0.0,0.0,0.00124802,0,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385595,home,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,235648,EUR,762652800,D,19,19,False,53.0,44.0,3.0,2.0,21.0,25.0,23.0,29.0,3.0,8.0,2.0,11.0,2.0,,,90.0,78.0,7.1,13.0,0.0306,0.0,0.0264406,1,,1.0,2.0,6.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10385595,home,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,4,4,False,42.0,36.0,8.0,4.0,25.0,30.0,11.0,12.0,2.0,3.0,7.0,5.0,1.0,,,90.0,56.0,7.5,7.0,0.0,0.0,0.00455283,0,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10385595,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,49.0,34.0,13.0,4.0,18.0,22.0,16.0,27.0,3.0,3.0,4.0,4.0,,,,90.0,61.0,6.9,15.0,0.0,0.0,0.00593532,0,,,,3.0,2.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385595,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,False,42.0,35.0,4.0,2.0,9.0,10.0,26.0,32.0,1.0,5.0,1.0,4.0,,,,90.0,63.0,6.9,12.0,0.0214,0.0927,0.0187647,1,,,4.0,8.0,,6.0,2.0,,1.0,2.0,1.0,,,r_aitnouri,1.0,2.0,,,,,,,,,,,,,,,,
10385595,home,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,False,40.0,32.0,7.0,7.0,10.0,11.0,22.0,30.0,1.0,9.0,3.0,6.0,4.0,,,90.0,66.0,7.8,17.0,0.0359,0.0,0.109723,1,,1.0,,5.0,1.0,4.0,2.0,1.0,,2.0,3.0,,,matheusnunes,,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,
10385595,home,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181,15401,M,280955,EUR,858211200,M,8,8,False,51.0,45.0,6.0,4.0,26.0,27.0,19.0,25.0,,3.0,6.0,7.0,,,,90.0,73.0,7.0,9.0,0.0,0.0,0.00926723,0,,1.0,,5.0,1.0,1.0,,,1.0,3.0,,2.0,2.0,rubenneves,,,,,,1.0,,,True,,,,,,,,,
10385595,home,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,False,44.0,37.0,4.0,2.0,18.0,19.0,19.0,27.0,,5.0,1.0,5.0,,,,90.0,54.0,6.7,9.0,0.0,0.0,0.0111944,0,,2.0,2.0,7.0,4.0,,,,,5.0,,1.0,,,,4.0,,,,,,,,,,,,,,,,
10385595,home,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,F,7,7,False,35.0,31.0,2.0,1.0,9.0,9.0,23.0,33.0,,3.0,,4.0,,,,82.0,59.0,7.0,20.0,0.1369,0.0,0.269298,1,,7.0,,5.0,,6.0,2.0,1.0,1.0,1.0,5.0,,,pedroneto_30,,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,
10385595,home,Wolverhampton,Saša Kalajdžić,sasa-kalajdzic,S. Kalajdžić,F,10,200,1158,M,870038,EUR,868233600,F,18,18,False,4.0,2.0,,,2.0,2.0,,2.0,1.0,1.0,,2.0,1.0,,,45.0,8.0,6.3,3.0,0.267,0.0,3.73e-06,1,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
