match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
11352410,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,False,15.0,5.0,12.0,2.0,3.0,3.0,2.0,12.0,1.0,5.0,2.0,90.0,21.0,6.8,10.0,0.00012628,0,0.0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,372336,EUR,793584000,D,23,23,False,14.0,10.0,,,7.0,9.0,4.0,8.0,1.0,4.0,,78.0,30.0,6.8,7.0,0.035343,0,,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,985,M,150396,EUR,775785600,D,17,17,False,20.0,14.0,1.0,1.0,10.0,11.0,4.0,9.0,4.0,6.0,,90.0,33.0,7.1,8.0,0.0512433,1,,,,3.0,2.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.0206,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,101882,EUR,693187200,D,5,5,False,19.0,13.0,9.0,4.0,6.0,7.0,7.0,12.0,5.0,3.0,,89.0,36.0,8.2,7.0,0.0663757,1,,,,7.0,5.0,,2.0,1.0,4.0,2.0,,4.0,1.0,2.0,2.0,,,,0.0503,1.0,1.0,2.0,1.0,0.204,,,,,,,,,,,,,
11352410,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,99090,EUR,705369600,D,33,33,False,29.0,17.0,8.0,3.0,9.0,14.0,8.0,15.0,3.0,3.0,,90.0,37.0,6.9,12.0,0.00607016,1,,,,3.0,2.0,,,,1.0,,,2.0,,1.0,2.0,,1.0,,0.1302,,,1.0,,,True,,,,,,,,,,,,
11352410,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,866191,EUR,878169600,M,36,36,False,14.0,10.0,1.0,,4.0,5.0,6.0,10.0,,1.0,,90.0,23.0,6.8,6.0,0.00599538,0,,1.0,,1.0,4.0,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11352410,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,866469,EUR,879638400,M,39,39,False,20.0,15.0,7.0,5.0,6.0,7.0,9.0,14.0,1.0,7.0,,89.0,38.0,7.8,9.0,0.194746,0,,1.0,,9.0,8.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,,1.0,1.0,,,,,,1.0,4.0,,,BrunoGuimarães,1.0,1.0,1.0,,,,,,,,
11352410,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,32,32,False,13.0,9.0,1.0,,2.0,2.0,7.0,14.0,5.0,6.0,,89.0,48.0,7.8,12.0,0.176386,5,,3.0,,7.0,10.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,,,4.0,,3.0,,0.4072,1.0,,,1.0,0.1353,,,,,1.0,1.0,,,,,,,
11352410,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,914902,EUR,982972800,F,10,10,False,13.0,11.0,1.0,1.0,4.0,4.0,14.0,27.0,,3.0,,90.0,45.0,9.2,17.0,0.784181,2,,18.0,7.0,6.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,8.0,2.0,,,,,0.6191,1.0,1.0,,1.0,0.4013,,AGordon,2.0,1.0,2.0,1.0,1.0,,,,,,
11352410,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,823941,EUR,937872000,F,14,14,False,9.0,6.0,,,3.0,4.0,3.0,5.0,,2.0,,90.0,22.0,8.3,7.0,0.0161732,6,,,,3.0,4.0,,3.0,1.0,,,1.0,1.0,1.0,,2.0,,2.0,,1.5117,2.0,2.0,,,1.6032,,AlexIsak,,,2.0,2.0,1.0,1.0,,,,,
11352410,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,F,15,15,False,16.0,9.0,1.0,,2.0,4.0,8.0,13.0,,2.0,,88.0,24.0,7.3,9.0,0.191175,2,,1.0,1.0,3.0,4.0,,1.0,,,,3.0,,3.0,1.0,1.0,1.0,1.0,,0.1426,,,,,,,,,2.0,,1.0,,,,,,,
11352410,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,980634,EUR,1037059200,D,21,21,True,3.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,12.0,5.0,6.5,1.0,0.00464778,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,1136730,EUR,1094601600,D,20,20,True,1.0,1.0,,,1.0,1.0,,,,2.0,,8.0,2.0,6.4,1.0,1.6e-07,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,lewishall_10,,,,,,,,,,,
11352410,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,303,M,42699,EUR,621388800,M,11,11,True,2.0,1.0,,,1.0,2.0,,,,,,1.0,3.0,,1.0,2.181e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Paul Dummett,,,paul-dummett,P. Dummett,D,,183,154,M,185995,EUR,685843200,D,3,3,True,1.0,,,,,,,1.0,1.0,,,1.0,2.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Joe White,,,joe-white,J. White,M,30,186,206,M,994550,EUR,1033430400,M,40,40,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Mark Gillespie,,,mark-gillespie,M. Gillespie,G,29,190,418,M,108508,EUR,701654400,G,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Loris Karius,,,loris-karius,L. Karius,G,1,190,1739,M,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,717,M,1125214,EUR,1088121600,D,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,home,Newcastle United,Ben Parkinson,Ben Parkinson,,parkinson-ben,B. Parkinson,D,27,183,99,M,1409087,EUR,1110412800,F,63,63,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352410,away,Tottenham Hotspur,Guglielmo Vicario,,,guglielmo-vicario,G. Vicario,G,1,194,7123,M,553606,EUR,844646400,G,13,13,False,46.0,31.0,19.0,4.0,31.0,37.0,,9.0,,5.0,1.0,90.0,51.0,6.0,15.0,0.00012745,0,-1.6562,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,guglielmovicario,,,,,,,1.0,1.0,1.0,,
11352410,away,Tottenham Hotspur,Pedro Porro,,,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,D,23,23,False,17.0,14.0,,,7.0,8.0,7.0,9.0,2.0,2.0,,49.0,34.0,6.4,5.0,0.00602443,0,,,,3.0,5.0,,2.0,2.0,,2.0,1.0,2.0,,,,1.0,,,,,,2.0,1.0,,,pedroporro29,,,,,,,,,,1.0,1.0
11352410,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,65.0,59.0,2.0,2.0,37.0,41.0,22.0,24.0,,3.0,,90.0,70.0,6.3,6.0,0.231575,0,,,,5.0,2.0,,,,2.0,1.0,,3.0,,2.0,1.0,,,,,,,1.0,1.0,,,cutiromero2,,,,,,,,,,,
11352410,away,Tottenham Hotspur,Micky van de Ven,,,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,998247,EUR,987638400,D,37,37,False,54.0,51.0,1.0,1.0,37.0,39.0,14.0,15.0,3.0,5.0,,90.0,62.0,6.3,3.0,0.00564781,0,,,,4.0,3.0,2.0,,,2.0,1.0,,1.0,,1.0,2.0,,,,,,,1.0,1.0,,,mickyvdven,,,,,,,,,,1.0,
11352410,away,Tottenham Hotspur,Destiny Udogie,,,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,D,38,38,False,58.0,54.0,,,15.0,18.0,39.0,41.0,2.0,4.0,,90.0,79.0,6.0,9.0,0.0319997,0,,1.0,,3.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,1.0,,,,udogiethree,,,3.0,,,,,,,,1.0
11352410,away,Tottenham Hotspur,Yves Bissouma,,,yves-bissouma,Y. Bissouma,M,8,181,19170,M,844842,EUR,841363200,M,8,8,False,32.0,28.0,,,9.0,12.0,19.0,20.0,2.0,2.0,,57.0,40.0,6.6,6.0,0.0115302,0,,,,3.0,4.0,,,,1.0,3.0,,2.0,,,1.0,1.0,,,,,,,2.0,,,YB8,,,1.0,,,,,,,,
11352410,away,Tottenham Hotspur,Rodrigo Bentancur,,,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,791190,EUR,867196800,M,30,30,False,30.0,25.0,1.0,1.0,7.0,8.0,18.0,22.0,2.0,2.0,,57.0,42.0,6.6,7.0,0.0271106,1,,,,8.0,5.0,3.0,2.0,1.0,,2.0,2.0,,,4.0,,,,,0.0977,,,,1.0,,,rodrigo_bentancur,,,1.0,1.0,,,,,,,
11352410,away,Tottenham Hotspur,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,1085180,EUR,990576000,M,22,22,False,16.0,15.0,1.0,,1.0,1.0,16.0,18.0,,2.0,,90.0,25.0,6.5,3.0,0.110671,1,,3.0,2.0,5.0,3.0,1.0,2.0,1.0,,,2.0,1.0,1.0,2.0,,,1.0,,0.0251,,,,,,,brenjohnson_,,1.0,,,,,,,,,
11352410,away,Tottenham Hotspur,James Maddison,,,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,False,39.0,35.0,2.0,,7.0,7.0,29.0,35.0,2.0,2.0,,81.0,57.0,7.3,11.0,0.259926,2,,3.0,1.0,5.0,5.0,,4.0,1.0,,1.0,2.0,2.0,4.0,,1.0,,1.0,,0.0681,1.0,,,1.0,0.0705,,Madders,,,2.0,,,,,,,,
11352410,away,Tottenham Hotspur,Timo Werner,,,timo-werner,T. Werner,F,36,180,19084,M,232306,EUR,826070400,M,16,16,False,31.0,25.0,1.0,1.0,4.0,7.0,21.0,25.0,,3.0,,90.0,44.0,6.5,13.0,0.0317604,4,,1.0,,5.0,2.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,2.0,,0.492,1.0,,,,0.0122,,timowerner,,,3.0,1.0,1.0,2.0,,,,,
11352410,away,Tottenham Hotspur,Heung-min Son,,,heung-min-son,H. M. Son,F,7,184,117494,M,111505,EUR,710553600,F,7,7,False,19.0,16.0,1.0,1.0,8.0,9.0,8.0,10.0,,1.0,,58.0,28.0,6.8,7.0,0.0243347,0,,,,2.0,4.0,1.0,,,,,4.0,,2.0,,,1.0,,,,,,,,,True,HMSon,,,3.0,,,1.0,,,,,
11352410,away,Tottenham Hotspur,Emerson Royal,,,emerson-royal,E. Royal,D,22,183,10057,M,856123,EUR,916272000,D,12,12,True,40.0,38.0,1.0,,11.0,11.0,27.0,31.0,1.0,2.0,,41.0,55.0,6.6,6.0,0.0621451,0,,2.0,,1.0,1.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,emerson_royal,,,1.0,,,,,,,,
