match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalOffside,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_hitWoodwork
13472764,home,Botafogo,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186.0,4958,M,870762,EUR,893462400,F,98,98,False,11.0,8.0,,,0.0,5.0,5.0,6.0,2.0,2.0,,,90.0,21.0,7.2,4.0,0.00894512,3,,3.0,,,9.0,7.0,,1.0,3.0,5.0,0.2963,,5.0,3.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,0.1012,,1.0,,arthurcabral9,,,
13472764,home,Botafogo,David Ricardo,david-ricardo,D. Ricardo,D,57,188.0,941,M,1186587,EUR,1040428800,D,57,57,True,16.0,13.0,4.0,1.0,0.0,6.0,6.0,10.0,1.0,1.0,,,26.0,21.0,6.7,3.0,0.00237262,0,,7.0,,,2.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,David Ricardo,,,,,,,,,,,,
13472764,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183.0,1429,M,1099163,EUR,1053734400,D,4,4,True,6.0,3.0,,,0.0,1.0,2.0,4.0,,2.0,,,15.0,8.0,6.7,3.0,0.00040623,0,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
13472764,home,Botafogo,Artur,artur,Artur,M,7,168.0,3069,M,841128,EUR,887500800,F,7,7,True,1.0,1.0,,,0.0,,,1.0,,,,,15.0,2.0,6.4,1.0,0.00253495,0,,1.0,,,3.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
13472764,home,Botafogo,Gabriel Bahia,gabriel-bahia,G. Bahia,D,26,188.0,247,M,1487513,EUR,911865600,D,26,26,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,,,,10.0,8.0,6.7,1.0,0.00067907,0,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
13472764,home,Botafogo,Allan,allan,Allan,M,25,175.0,3946,M,158277,EUR,663292800,M,25,25,True,9.0,8.0,1.0,,0.0,4.0,5.0,4.0,,1.0,,,10.0,10.0,6.4,2.0,0.0020069,0,,4.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13472764,home,Botafogo,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Rhyan,,,,,,,,,,,,
13472764,home,Botafogo,Raúl,raul,Raúl,G,1,189.0,539,M,866736,EUR,870048000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472764,home,Botafogo,Cauã Zappelini Joaquim,caua-zappelini-joaquim,C. Z. Joaquim,M,58,,106,M,1828970,EUR,1174867200,M,58,58,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Cauã,Zappelini Joaquim,,,,,,,,,,,
13472764,home,Botafogo,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180.0,1585,M,345847,EUR,735955200,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472764,home,Botafogo,Chris Ramos,chris-ramos,C. Ramos,F,9,193.0,1665,M,914819,EUR,853545600,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472764,home,Botafogo,Kadir Barría,jose-kadir,K. Barría,F,37,183.0,1529,M,2282985,EUR,1184716800,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Kadir Barría,,,,,,,,,,,,
13472764,away,Bahia,Ronaldo,ronaldo,Ronaldo,G,96,193.0,1025,M,840106,EUR,840672000,G,96,96,False,33.0,24.0,14.0,5.0,0.0,20.0,25.0,8.0,,10.0,6.0,,90.0,44.0,7.3,9.0,0.00041665,0,0.071,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
13472764,away,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177.0,3440,M,158583,EUR,695260800,D,13,13,False,55.0,48.0,2.0,1.0,0.0,29.0,32.0,23.0,3.0,8.0,,,90.0,73.0,6.4,10.0,0.00832971,1,,19.0,1.0,,6.0,2.0,1.0,,2.0,3.0,0.0172,,1.0,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,
13472764,away,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190.0,1259,M,1117710,EUR,989107200,D,3,3,False,55.0,47.0,5.0,2.0,0.0,39.0,44.0,11.0,6.0,1.0,,,90.0,66.0,6.6,8.0,0.00256473,0,,8.0,,,2.0,4.0,,,2.0,2.0,,,,2.0,,,,,,1.0,1.0,1.0,Gabriel Xavier,,,,,,,,,,,,
13472764,away,Bahia,Santiago Ramos Mingo,ramos-mingo-santiago,S. R. Mingo,D,21,185.0,2035,M,989843,EUR,1006300800,D,21,21,False,30.0,25.0,9.0,5.0,0.0,17.0,19.0,11.0,5.0,1.0,,,54.0,38.0,6.7,5.0,0.00191368,0,,8.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
13472764,away,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176.0,3659,M,1017264,EUR,935884800,D,46,46,False,15.0,14.0,,,0.0,3.0,3.0,12.0,1.0,3.0,,,19.0,18.0,6.7,1.0,0.00679125,0,,11.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
13472764,away,Bahia,Rezende,rezende,Rezende,D,5,186.0,736,M,868030,EUR,789004800,M,5,5,False,43.0,38.0,1.0,,0.0,23.0,25.0,18.0,6.0,2.0,,,90.0,57.0,6.9,6.0,0.106264,1,,15.0,,,1.0,5.0,,,,1.0,0.0136,1.0,,4.0,,,,,,3.0,1.0,,,,,,1.0,,,1.0,,,,,
13472764,away,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600,M,6,6,False,36.0,33.0,3.0,2.0,0.0,11.0,12.0,24.0,1.0,4.0,,,90.0,45.0,6.4,6.0,0.0155505,0,,22.0,1.0,,4.0,3.0,,,2.0,,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,
13472764,away,Bahia,Kayky,kayky,Kayky,M,37,175.0,2624,M,1106151,EUR,1055203200,M,37,37,False,20.0,16.0,1.0,1.0,0.0,12.0,13.0,7.0,1.0,1.0,,,45.0,27.0,6.8,5.0,0.00500887,0,,4.0,,,,4.0,,,,,,,,,,1.0,1.0,,,,3.0,1.0,Kayky,,,,1.0,,,,,,,,
13472764,away,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174.0,5845,M,145063,EUR,608169600,M,10,10,False,20.0,16.0,1.0,1.0,0.0,8.0,9.0,11.0,,3.0,,,45.0,28.0,6.7,10.0,0.0120329,0,,8.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,4.0,,True,,,evertonri,,,
13472764,away,Bahia,Mateo Sanabria,mateo-sanabria,M. Sanabria,M,23,178.0,992,M,1182233,EUR,1080604800,M,23,23,False,17.0,12.0,1.0,,0.0,3.0,4.0,13.0,,,,,59.0,27.0,5.8,9.0,0.0141846,0,,9.0,3.0,,1.0,4.0,,,2.0,1.0,,,,1.0,,2.0,1.0,,,,,,Mateo,Sanabria,,,,,,,,,,,
13472764,away,Bahia,Willian José,willian-jose,W. José,F,12,189.0,3025,M,123223,EUR,690854400,F,12,12,False,16.0,8.0,,,0.0,3.0,7.0,9.0,,3.0,,,65.0,23.0,6.6,12.0,0.00296743,0,,5.0,,,4.0,3.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,
13472764,away,Bahia,José Guilherme,jose-guilherme,J. Guilherme,D,66,181.0,396,M,1476894,EUR,1110931200,D,66,66,True,26.0,21.0,3.0,2.0,0.0,16.0,18.0,8.0,2.0,5.0,,,71.0,49.0,7.1,7.0,0.00375224,2,,5.0,,,3.0,6.0,,2.0,2.0,1.0,0.0749,,,2.0,,4.0,2.0,,,3.0,,,José,Guilherme,,,,,,,,,,,1.0
13472764,away,Bahia,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174.0,2064,M,905461,EUR,965779200,M,11,11,True,17.0,16.0,1.0,1.0,0.0,8.0,8.0,9.0,1.0,2.0,,,45.0,29.0,7.8,4.0,0.105294,3,,8.0,5.0,2.0,2.0,2.0,,1.0,2.0,1.0,0.0998,3.0,1.0,,,,,,,,,,,,,2.0,,0.1371,,,1.0,,,,
13472764,away,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178.0,943,M,1469531,EUR,1112918400,F,77,77,True,3.0,2.0,,,0.0,1.0,2.0,1.0,,1.0,,,45.0,13.0,6.7,5.0,0.00097002,0,,1.0,,,6.0,5.0,1.0,,4.0,1.0,,,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,
13472764,away,Bahia,Michel Araújo,michel-araujo,M. Araújo,M,15,178.0,1551,M,924857,EUR,843868800,M,15,15,True,12.0,11.0,1.0,1.0,0.0,7.0,7.0,5.0,3.0,1.0,,,36.0,25.0,6.8,4.0,0.00470548,3,,4.0,,,4.0,3.0,1.0,2.0,1.0,,0.0803,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,
13472764,away,Bahia,Ademir,ademir,Ademir,F,7,172.0,1700,M,922546,EUR,792892800,F,7,7,True,9.0,7.0,1.0,,0.0,2.0,2.0,7.0,,,,,25.0,14.0,6.3,6.0,0.0100831,0,,5.0,2.0,,5.0,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
13472764,away,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189.0,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472764,away,Bahia,Gilberto,gilberto,Gilberto,D,2,181.0,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472764,away,Bahia,Fredi Gomes,frederico-lippert-neto-gomes,F. Gomes,D,83,,374,M,2031382,EUR,1148342400,D,83,83,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Frederico Lippert Neto Gomes,,,,,,,,,,,,
13472764,away,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181.0,848,M,869644,EUR,859075200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472764,away,Bahia,Luiz Gustavo,gustavo-luiz,L. Gustavo,D,44,188.0,882,M,1634148,EUR,1144800000,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Luiz Gustavo Marinho Ribeiro dos Santos,,,,,,,,,,,,
13472764,away,Bahia,Cauly,cauly,Cauly,M,8,175.0,2903,M,255873,EUR,811123200,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472764,away,Bahia,Sidney Duarte,sidney-de-carvalho-duarte,S. Duarte,M,55,168.0,340,M,2249946,EUR,1142035200,M,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,de Carvalho Duarte,,,,,,,,,,,
