match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,player_firstName,player_lastName,stat_accurateLongBalls,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_errorLeadToAShot,stat_goals
13472749,home,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,True,6.0,4.0,1.0,0.0,4.0,6.0,1.0,1.0,1.0,9.0,1.0,2.0,5.0,90.0,18.0,7.2,2.0,1.684e-05,0,0.2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472749,home,São Paulo,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2045,M,82943,EUR,655516800,D,2,2,False,,18.0,16.0,,0.0,12.0,12.0,,,,1.0,,,,31.0,20.0,6.7,2.0,0.00368454,0,,4.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472749,home,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,False,,62.0,55.0,4.0,0.0,40.0,42.0,4.0,5.0,,4.0,,,,90.0,73.0,6.8,8.0,0.00793579,1,,15.0,20.0,2.0,,,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0569,,,,,,,,,,,,,,,,,
13472749,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,,32.0,32.0,,0.0,15.0,15.0,1.0,,,5.0,,,,45.0,35.0,6.8,,0.015484,0,,17.0,17.0,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
13472749,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,False,,65.0,57.0,3.0,0.0,14.0,15.0,3.0,8.0,,1.0,2.0,,,90.0,80.0,8.0,12.0,0.0900476,2,,43.0,50.0,,,,2.0,1.0,3.0,,2.0,,2.0,3.0,3.0,0.0571,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
13472749,home,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,44760,EUR,683596800,M,6,6,False,,39.0,31.0,2.0,0.0,13.0,17.0,1.0,2.0,,3.0,,,,70.0,57.0,6.8,18.0,0.188849,0,,18.0,22.0,,,,,1.0,1.0,,,,1.0,,,,1.0,11.0,,,,1.0,1.0,,,,,,,,,,
13472749,home,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,,94.0,82.0,5.0,0.0,35.0,35.0,3.0,7.0,1.0,4.0,2.0,,,90.0,104.0,7.5,12.0,0.0471418,0,,47.0,59.0,1.0,,,2.0,1.0,3.0,,,1.0,2.0,,1.0,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,
13472749,home,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,15,15,False,,49.0,43.0,3.0,0.0,12.0,13.0,4.0,4.0,2.0,5.0,,,,70.0,59.0,7.3,7.0,0.0358999,3,,31.0,36.0,,Rodriguinho,,2.0,1.0,,,1.0,,3.0,1.0,1.0,0.1383,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,0.0288,,,,,,
13472749,home,São Paulo,Enzo Díaz,enzo-diaz,E. Díaz,D,13,175,2362,M,932937,EUR,818294400,M,13,13,False,,34.0,27.0,2.0,0.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,,,90.0,65.0,7.0,15.0,0.144954,0,,25.0,32.0,,,,,,,,,3.0,2.0,2.0,2.0,,2.0,7.0,,,,1.0,3.0,,,,,2.0,1.0,,,,
13472749,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,F,10,10,False,,13.0,10.0,1.0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,,,90.0,19.0,7.1,3.0,0.0228381,2,,7.0,10.0,1.0,,,,2.0,1.0,,1.0,,,,,0.156,1.0,,,,,,,1.0,,,0.0845,,,luciano10,,,
