match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_totalClearance,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock
11369968,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193.0,1240,M,10406,EUR,573609600,G,22,22,False,26.0,23.0,7.0,4.0,21.0,22.0,2.0,4.0,7.0,2.0,2.0,90.0,32.0,6.4,3.0,0.00058211,0,-1.3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369968,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183.0,4477,M,997152,EUR,977443200,D,55,55,False,82.0,71.0,13.0,10.0,27.0,31.0,48.0,65.0,6.0,,,90.0,119.0,7.4,25.0,0.864123,1,,14.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0663,3.0,,,,,,,,,,,,,,,,,,,
11369968,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188.0,885,M,1104897,EUR,1106265600,D,58,58,False,87.0,80.0,13.0,9.0,49.0,51.0,31.0,36.0,7.0,,,90.0,93.0,6.5,8.0,0.0122452,0,,,,,,1.0,,,,,,1.0,,,,Jorne,Spileers,1.0,1.0,3.0,,,,,,,,,,,,,,
11369968,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188.0,823,M,248331,EUR,728179200,D,44,44,False,107.0,100.0,10.0,7.0,51.0,55.0,49.0,52.0,4.0,,,90.0,116.0,7.7,7.0,0.0503198,2,,,,4.0,5.0,6.0,,1.0,3.0,2.0,2.0,,,0.4566,,,,,,,3.0,1.0,1.0,2.0,0.9598,,,,,,,,,
11369968,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190.0,695,M,1047509,EUR,1047945600,D,14,14,False,65.0,54.0,3.0,1.0,20.0,23.0,37.0,50.0,4.0,,,85.0,88.0,7.6,18.0,0.442453,6,,8.0,3.0,4.0,3.0,5.0,,4.0,,1.0,1.0,1.0,,0.5077,3.0,Bjorn Meijer,,1.0,,,1.0,1.0,,1.0,0.2016,1.0,,,,,,,,
11369968,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182.0,403,M,247471,EUR,767577600,M,27,27,False,33.0,27.0,2.0,,10.0,12.0,20.0,26.0,6.0,,,68.0,50.0,6.8,10.0,0.836422,1,,5.0,3.0,,6.0,3.0,2.0,,,2.0,1.0,,,0.0068,3.0,,,1.0,1.0,,1.0,,,2.0,,1.0,1.0,,,,,,,
11369968,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174.0,784,M,877236,EUR,951696000,M,10,10,False,64.0,59.0,1.0,1.0,16.0,16.0,43.0,49.0,12.0,,,90.0,90.0,7.3,14.0,0.0998931,1,,1.0,,,5.0,9.0,1.0,,4.0,3.0,2.0,3.0,3.0,0.0286,1.0,,,6.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,
11369968,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194.0,2941,M,118085,EUR,714614400,M,20,20,False,85.0,71.0,7.0,4.0,20.0,20.0,51.0,66.0,11.0,,,90.0,108.0,8.8,19.0,0.265583,4,,1.0,,5.0,4.0,14.0,,1.0,,4.0,2.0,2.0,4.0,0.2964,4.0,,,1.0,1.0,,2.0,1.0,,,0.1849,2.0,2.0,True,1.0,2.0,,,,
11369968,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187.0,2523,M,888537,EUR,946425600,F,7,7,False,55.0,46.0,2.0,2.0,11.0,11.0,35.0,49.0,4.0,,,89.0,82.0,8.3,20.0,0.207771,7,,5.0,,,3.0,6.0,1.0,1.0,,2.0,2.0,3.0,,0.4346,2.0,,,6.0,4.0,,,3.0,,,0.3646,3.0,,,,,1.0,,,
11369968,home,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191.0,31387,M,1016907,EUR,993513600,F,99,99,False,29.0,22.0,,,3.0,4.0,19.0,25.0,3.0,,,90.0,44.0,7.9,11.0,0.328112,4,,,,4.0,8.0,6.0,,1.0,,1.0,1.0,,1.0,0.7247,4.0,,,2.0,,,4.0,2.0,1.0,1.0,1.1028,1.0,1.0,,,,2.0,,,
11369968,home,Club Brugge KV,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175.0,1060,M,328247,EUR,787536000,F,77,77,False,41.0,33.0,2.0,1.0,7.0,9.0,27.0,36.0,6.0,,,68.0,59.0,7.6,19.0,0.120044,3,,4.0,1.0,2.0,8.0,4.0,2.0,1.0,,,,3.0,,0.5113,2.0,,,7.0,2.0,,,2.0,1.0,1.0,0.873,,,,,,,,,
11369968,home,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181.0,410,M,322529,EUR,730857600,M,39,39,True,22.0,19.0,,,8.0,9.0,11.0,14.0,1.0,,,22.0,26.0,6.7,4.0,0.0150563,0,,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11369968,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175.0,3732,M,949962,EUR,917827200,F,9,9,True,13.0,10.0,1.0,1.0,1.0,2.0,9.0,12.0,2.0,,,22.0,21.0,6.3,7.0,0.011238,2,,1.0,,,3.0,1.0,,1.0,1.0,,,,1.0,0.3519,1.0,,,1.0,,,,,,,,1.0,2.0,,,,,1.0,,
11369968,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172.0,3088,M,942479,EUR,950572800,F,8,8,True,4.0,3.0,,,1.0,1.0,3.0,6.0,,,,14.0,9.0,7.3,3.0,0.29828,0,,3.0,1.0,,,2.0,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,
11369968,home,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177.0,876,M,58994,EUR,580694400,D,6,6,True,2.0,2.0,,,2.0,2.0,,,,,,1.0,3.0,,,0.00010424,0,,,,,,,,,,,,,,,,Denis,Odoi,,,,,,,,,,,,,,,,,
11369968,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185.0,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369968,home,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188.0,345,M,103928,EUR,659750400,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369968,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176.0,1049,M,1101258,EUR,1106697600,D,64,64,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369968,home,Club Brugge KV,Víctor Barberá,victor-barbera,V. Barberá,F,9,177.0,1453,M,1142257,EUR,1092960000,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369968,away,KV Kortrijk,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191.0,81,M,190379,EUR,794793600,G,95,95,False,32.0,10.0,29.0,7.0,5.0,13.0,5.0,19.0,7.0,5.0,7.0,90.0,44.0,7.6,22.0,0.001736,0,0.6867,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,
