match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId
10438098,home,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,19.0,16.0,6.0,3.0,13.0,15.0,3.0,4.0,11.0,1.0,3.0,1.0,1.0,90.0,30.0,5.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438098,home,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,32.0,21.0,5.0,2.0,6.0,9.0,17.0,26.0,7.0,,,,,90.0,61.0,6.6,16.0,1,3.0,2.0,2.0,8.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
10438098,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,44.0,29.0,8.0,1.0,21.0,29.0,8.0,15.0,7.0,,,,,90.0,60.0,6.3,15.0,0,,,,1.0,,,,8.0,3.0,1.0,1.0,,,,2.0,3.0,1.0,1.0,,,,,,,,,,
10438098,home,Vizela,Ivanildo Fernandes,,,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,False,34.0,31.0,3.0,1.0,24.0,25.0,7.0,9.0,4.0,,,,,90.0,48.0,6.4,4.0,1,,,1.0,1.0,,,1.0,8.0,3.0,,,1.0,,,,,,,,,,,,,,,,
10438098,home,Vizela,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,32.0,24.0,3.0,,16.0,18.0,10.0,16.0,12.0,,,,,78.0,50.0,6.7,10.0,1,2.0,2.0,,4.0,2.0,2.0,,,3.0,,,1.0,2.0,2.0,1.0,1.0,,1.0,True,1.0,,,,,,,,
10438098,home,Vizela,Claudemir,,,claudemir,Claudemir,M,,185,38,M,34257,EUR,575424000,M,6,6,False,33.0,27.0,2.0,1.0,22.0,26.0,5.0,7.0,5.0,,,,,66.0,39.0,6.2,7.0,0,,,,1.0,2.0,1.0,,,,,,,,,2.0,4.0,1.0,,,,,,,,,,,
10438098,home,Vizela,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,49.0,41.0,1.0,1.0,29.0,31.0,13.0,19.0,7.0,,,,,66.0,61.0,6.8,10.0,0,1.0,1.0,,3.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,,2.0,,2.0,1.0,,,,1.0,,,,,,,
10438098,home,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,79,79,False,29.0,21.0,4.0,1.0,10.0,14.0,12.0,17.0,4.0,,,,,61.0,38.0,6.7,9.0,1,2.0,1.0,1.0,4.0,,,1.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,
10438098,home,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,41.0,35.0,3.0,2.0,15.0,17.0,20.0,26.0,4.0,,,,,78.0,54.0,6.7,10.0,1,2.0,,,3.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,3.0,1.0,,,,,,1.0,,,,,
10438098,home,Vizela,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,M,10,10,False,31.0,22.0,4.0,2.0,8.0,11.0,14.0,21.0,8.0,,,,,90.0,50.0,6.4,17.0,2,1.0,,1.0,7.0,5.0,4.0,,,,,,3.0,2.0,2.0,,4.0,1.0,,,1.0,1.0,,1.0,1.0,,,,
