match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_wonContest,player_sofascoreId,captain,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_outfielderBlock
11368757,home,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,70.0,63.0,9.0,2.0,63.0,65.0,5.0,11.0,1.0,1.0,2.0,90.0,74.0,7.3,7.0,0.00068399,0,0.3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,62.0,50.0,8.0,1.0,23.0,27.0,37.0,4.0,,,,90.0,90.0,7.9,14.0,0.210706,1,,28.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0844,0.4472,1.0,,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,94.0,90.0,7.0,3.0,53.0,53.0,41.0,3.0,,,,90.0,99.0,7.0,5.0,0.0216003,0,,37.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,122.0,113.0,14.0,8.0,68.0,69.0,53.0,2.0,,,,90.0,139.0,7.5,10.0,0.0135037,1,,45.0,,,1.0,,5.0,4.0,,,4.0,3.0,3.0,2.0,,3.0,0.0646,,,1.0,,,1.0,1.0,,,,,,,,,,,
11368757,home,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,71.0,67.0,2.0,2.0,28.0,29.0,49.0,6.0,,,,90.0,107.0,7.7,18.0,0.205873,0,,39.0,7.0,,,1.0,4.0,3.0,,,4.0,1.0,2.0,2.0,2.0,,,,2.0,,,,1.0,,3.0,,,,,,,,,,
11368757,home,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,M,2,2,False,37.0,33.0,,,14.0,15.0,25.0,2.0,,,,89.0,56.0,6.5,15.0,0.0165902,1,,19.0,3.0,,,1.0,6.0,4.0,,,,,1.0,1.0,3.0,1.0,0.0385,,,1.0,,,3.0,1.0,,3.0,1.0,,,,,,,,
11368757,home,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,45.0,33.0,3.0,,10.0,10.0,38.0,3.0,,,,89.0,65.0,7.1,22.0,0.0362236,1,,23.0,3.0,,1.0,,4.0,3.0,1.0,,,,1.0,1.0,4.0,,0.0181,0.0198,1.0,,,,3.0,,,2.0,2.0,,,,,,,,
11368757,home,Las Palmas,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,8,8,False,70.0,64.0,1.0,1.0,37.0,39.0,31.0,10.0,,,,80.0,80.0,6.9,8.0,0.0162781,0,,27.0,,,,,5.0,5.0,,,1.0,1.0,3.0,1.0,,1.0,,,,2.0,Maximo Perrone,,,,2.0,2.0,,maxiperrone16,,,,,,,
11368757,home,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,71.0,63.0,2.0,2.0,25.0,26.0,46.0,6.0,,,,90.0,87.0,7.5,12.0,0.0674038,0,,39.0,1.0,1.0,,,3.0,6.0,,,1.0,,5.0,3.0,3.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,True,,,,,,
11368757,home,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,M,17,17,False,26.0,23.0,1.0,,3.0,4.0,22.0,1.0,,,,83.0,40.0,6.8,9.0,0.0355756,2,,20.0,,,2.0,1.0,6.0,3.0,,,,,,,3.0,1.0,0.0866,,,2.0,,,1.0,,,2.0,,,,2.0,1.0,,,,
11368757,home,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,False,34.0,28.0,5.0,3.0,8.0,9.0,29.0,5.0,,,,80.0,50.0,6.8,17.0,0.0650576,1,,20.0,4.0,,,,4.0,1.0,,,,,,,2.0,,0.0221,,,1.0,,,,,,4.0,,,,1.0,,,,,
11368757,home,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,10,10,True,6.0,5.0,1.0,1.0,1.0,1.0,5.0,,,,,10.0,8.0,6.8,2.0,0.0234146,0,,4.0,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,
11368757,home,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,True,7.0,5.0,1.0,,2.0,2.0,7.0,,,,,10.0,10.0,6.4,4.0,0.00394624,0,,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11368757,home,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,3.0,2.0,,,,,4.0,,,,,13.0,7.0,8.5,2.0,0.127866,1,,3.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,0.9737,0.9713,1.0,,,,,,,,,,,,,1.0,1.0,,
11368757,home,Las Palmas,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,978150,EUR,997660800,D,28,28,True,2.0,2.0,,,,,2.0,,,,,1.0,3.0,,,0.0319334,0,,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,julian_araujo,,,,,,,
11368757,home,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,894477,EUR,855705600,M,25,25,True,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,0.00304744,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Alex González Gorrin,alex-gonzalez,A. González,G,31,191,9,M,1022977,EUR,1028764800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Alvaro Killane,killane-alvaro,Á. Killane,G,30,186,58,M,1402668,EUR,1102982400,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Álvaro Killane,,,,,,,,,,,,,,
11368757,home,Las Palmas,Juanma Herzog,juanma-herzog,J. Herzog,D,15,186,242,M,1513451,EUR,1084406400,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,224,M,377206,EUR,804816000,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Cristian Herrera,cristian-herrera,C. Herrera,F,17,189,85,M,362032,EUR,668822400,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,925220,EUR,838598400,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,home,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,930997,EUR,970185600,G,25,25,False,24.0,7.0,22.0,5.0,2.0,2.0,22.0,7.0,,,1.0,90.0,30.0,5.6,18.0,0.00064513,0,-0.5617,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mamardashvili,,,,,,1.0,
11368757,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,False,25.0,13.0,4.0,2.0,7.0,11.0,16.0,9.0,,,,90.0,59.0,6.9,20.0,0.0346763,0,,7.0,2.0,1.0,,,2.0,6.0,,,3.0,2.0,4.0,3.0,1.0,,,,1.0,,,,2.0,,,2.0,2.0,,,,,,,,
11368757,away,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,1144630,EUR,1088294400,D,3,3,False,24.0,18.0,4.0,1.0,15.0,18.0,6.0,5.0,,,,90.0,33.0,6.6,7.0,0.00127799,1,,3.0,,,,,2.0,1.0,,,3.0,,,,,1.0,0.0369,,,1.0,Cristhian Mosquera,,,,,1.0,,,,1.0,,,,,1.0
11368757,away,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,15,15,False,35.0,25.0,6.0,3.0,21.0,26.0,9.0,3.0,,,,90.0,46.0,6.6,11.0,0.00252882,0,,4.0,,,2.0,2.0,2.0,3.0,,,7.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11368757,away,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,227922,EUR,801360000,D,14,14,False,26.0,15.0,2.0,,8.0,12.0,16.0,3.0,,,,90.0,51.0,6.3,16.0,0.00221607,0,,7.0,2.0,,,,3.0,4.0,,,4.0,,4.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,True,,,,,,
11368757,away,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,966637,EUR,1031529600,M,23,23,False,12.0,7.0,1.0,,4.0,7.0,7.0,5.0,,,,74.0,25.0,6.6,12.0,0.017865,0,,3.0,2.0,,1.0,,6.0,5.0,,,,,2.0,1.0,1.0,1.0,,,,2.0,,,1.0,,,4.0,1.0,,,,,,,,
11368757,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,855830,EUR,949276800,M,6,6,False,29.0,16.0,6.0,2.0,12.0,17.0,12.0,5.0,,,,90.0,33.0,6.4,13.0,0.00292191,0,,4.0,,,2.0,,2.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11368757,away,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,826948,EUR,902793600,M,18,18,False,36.0,29.0,7.0,5.0,13.0,16.0,22.0,10.0,,,,90.0,55.0,7.5,9.0,0.0777117,2,,17.0,2.0,1.0,,1.0,2.0,8.0,,,1.0,1.0,5.0,3.0,,1.0,0.0565,,1.0,1.0,,,1.0,,1.0,,1.0,,,2.0,,,,,
11368757,away,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,1122610,EUR,1052784000,M,8,8,False,13.0,9.0,2.0,1.0,5.0,7.0,6.0,4.0,,,,74.0,19.0,6.6,8.0,0.00144771,0,,4.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,
11368757,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,False,10.0,6.0,,,3.0,3.0,7.0,3.0,,,,86.0,26.0,6.8,10.0,0.00079793,1,,3.0,,,1.0,2.0,5.0,6.0,1.0,,,2.0,1.0,,3.0,1.0,0.1472,0.3162,,3.0,,,1.0,,,2.0,,,,,2.0,,,,
11368757,away,Valencia,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,F,19,19,False,11.0,11.0,,,5.0,5.0,6.0,4.0,,,,67.0,24.0,6.7,6.0,0.106266,0,,6.0,,,,,7.0,3.0,,,,,2.0,2.0,2.0,2.0,,,1.0,,,,1.0,,1.0,4.0,1.0,selim_amallah,,,,,,,
11368757,away,Valencia,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,1048927,EUR,1027555200,F,11,11,True,2.0,1.0,1.0,,,,2.0,1.0,,,,23.0,6.0,6.3,3.0,0.00148809,1,,1.0,,,,,3.0,,,,,,,,1.0,1.0,0.0194,,,,,,1.0,,1.0,,,,,1.0,,,,,
11368757,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,True,8.0,3.0,1.0,,1.0,2.0,7.0,2.0,,,,16.0,14.0,6.4,8.0,0.00156779,1,,2.0,1.0,,1.0,1.0,3.0,1.0,,,,,,,1.0,1.0,0.1135,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0
11368757,away,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,790833,EUR,854841600,M,7,7,True,6.0,6.0,1.0,1.0,,,8.0,2.0,,,,16.0,9.0,6.5,1.0,0.0740369,1,,7.0,2.0,1.0,,,,,,,,,,,,,0.0787,,,,,,,,,,,,,1.0,1.0,,,,
11368757,away,Valencia,Alberto Mari,alberto-mari,A. Marí,F,14,183,112,M,990232,EUR,994809600,F,22,22,True,2.0,2.0,,,2.0,2.0,,,,,,10.0,3.0,6.4,1.0,4.282e-05,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
11368757,away,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,away,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,away,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,797306,EUR,850953600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,mouctar_dkh,,,,,,,
11368757,away,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,1167704,EUR,1047600000,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,away,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,1184317,EUR,1105488000,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Yarek Gasiorowski,,,,,,,,,,,,,,
11368757,away,Valencia,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368757,away,Valencia,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,829296,EUR,817430400,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,r.yaremchuk,,,,,,,
