match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_ownGoals,stat_errorLeadToAGoal,stat_totalOffside
14288910,home,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,25.0,23.0,5.0,3.0,0.0,23.0,24.0,1.0,8.0,1.0,1.0,90.0,31.0,5.7,2.0,0.00015757,29.991257142137,7.0,7.77,5.355,0.0002,0,-1.8483,0.02,0.13,-0.22,-0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288910,home,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,34.0,28.0,1.0,,0.0,11.0,12.0,22.0,7.0,,,89.0,61.0,6.6,13.0,0.393163,192.96374579897,17.0,137.025,38.85,,0,,0.41,0.1,-0.42,,17.0,5.0,3.0,3.0,2.0,6.0,7.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,105.8018153387,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,
14288910,home,Famalicão,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,467,M,977676,EUR,983145600,D,3,3,False,61.0,55.0,6.0,4.0,0.0,31.0,31.0,30.0,5.0,,,90.0,71.0,6.4,6.0,0.0224712,245.81718059331,26.0,192.465,23.835,,2,,0.3,0.18,-0.49,,24.0,,,3.0,3.0,6.0,5.0,1.0,,2.0,1.0,,,1.0,2.0,75.245743553243,4.0,1.0,1.0,1.0,1.0,1.0,0.296,-0.41,,,,,,,,,,,,,,,,
14288910,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,63.0,56.0,9.0,4.0,0.0,32.0,33.0,30.0,2.0,,,90.0,79.0,6.7,8.0,0.130239,382.48436684354,34.0,297.045,31.71,,2,,0.35,0.25,-0.45,,24.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,,7.0,1.0,,1.0,2.0,1.0,141.0177517826,5.0,,1.0,1.0,,,0.1468,0.01,,,1.0,,,,,,,,,,,,,
14288910,home,Famalicão,Rafa Soares,rafa-soares,R. Soares,D,5,177,195,M,190137,EUR,799977600,D,5,5,False,40.0,27.0,8.0,2.0,0.0,12.0,15.0,25.0,2.0,,,79.0,57.0,6.4,18.0,0.298292,82.606463280183,12.0,50.61,18.9,,0,,0.48,-0.08,-0.51,,15.0,4.0,2.0,1.0,,4.0,4.0,1.0,,1.0,4.0,3.0,1.0,,1.0,15.452603696465,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,
14288910,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,54.0,52.0,4.0,4.0,0.0,27.0,27.0,27.0,9.0,,,90.0,60.0,6.8,2.0,0.0600453,78.672135120405,13.0,-15.645,2.73,,2,,0.34,0.06,-0.18,,25.0,,,2.0,1.0,4.0,2.0,2.0,,1.0,1.0,,,,,,,,,1.0,,2.0,0.0551,-0.03,,,,,1.0,0.0241,,,,,,,,,,
14288910,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,32.0,26.0,1.0,1.0,0.0,10.0,11.0,21.0,5.0,,,68.0,43.0,6.2,8.0,0.0558386,58.638109622329,10.0,13.02,8.505,,1,,0.07,0.11,-0.32,,16.0,1.0,1.0,2.0,,8.0,4.0,3.0,,,3.0,2.0,,1.0,1.0,,,1.0,,,,,0.0622,-0.18,,,,2.0,1.0,0.4401,1.0,,,,,,,,,
14288910,home,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,M,23,23,False,30.0,21.0,1.0,,1.0,4.0,5.0,25.0,4.0,,,90.0,60.0,7.4,20.0,1.04547,260.94346455709,20.0,80.01,44.1,,3,,0.89,0.28,-0.22,,17.0,11.0,5.0,,,3.0,6.0,1.0,2.0,,2.0,2.0,3.0,2.0,,123.24637789734,5.0,3.0,2.0,1.0,,1.0,0.1241,-0.22,,,,,,,,4.0,2.0,,,,,,,
14288910,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,42.0,35.0,4.0,2.0,0.0,13.0,13.0,29.0,1.0,,,90.0,55.0,6.9,13.0,0.0827436,98.250139553222,14.0,38.325,9.87,,2,,0.1,0.14,-0.22,,22.0,4.0,,,2.0,5.0,4.0,1.0,,1.0,2.0,,2.0,,5.0,,,1.0,1.0,1.0,,,0.0901,-0.25,,,,,,,,,,True,,,,,,
14288910,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,27.0,21.0,2.0,1.0,0.0,3.0,3.0,24.0,3.0,,,89.0,53.0,8.0,16.0,0.0904344,103.28663749012,14.0,32.76,15.015,,4,,0.12,0.02,-0.17,,18.0,7.0,2.0,2.0,4.0,4.0,12.0,,,,4.0,2.0,2.0,4.0,,13.674451506368,1.0,1.0,1.0,2.0,,,0.8432,0.44,Sorriso,,,,1.0,0.9856,,2.0,,,1.0,1.0,,,,
