match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalTackle,stat_wonTackle,captain,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wonContest,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_totalOffside,stat_penaltyConceded,stat_penaltyFaced,stat_clearanceOffLine,stat_blockedScoringAttempt
12530724,home,Eyüpspor,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,1,1,False,33.0,18.0,21.0,6.0,0.0,15.0,15.0,3.0,18.0,1.0,6.0,2.0,1.0,2.0,90.0,43.0,6.6,16.0,0.00224797,0,-0.5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530724,home,Eyüpspor,Rúben Vezo,ruben-vezo,R. Vezo,D,21,183.0,435,M,233180,EUR,767232000,D,14,14,False,41.0,29.0,9.0,4.0,0.0,14.0,18.0,15.0,24.0,1.0,1.0,,,,90.0,57.0,7.2,14.0,0.0128831,1,,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0819,2.0,,,,,,,,,,,,,,,,,,,,,
12530724,home,Eyüpspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183.0,91,M,138154,EUR,759456000,D,6,6,False,48.0,44.0,7.0,6.0,0.0,35.0,35.0,9.0,13.0,6.0,2.0,,,,90.0,57.0,7.0,4.0,0.00784329,0,,,,1.0,1.0,3.0,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
12530724,home,Eyüpspor,Luccas Claro,luccas-claro,L. Claro,D,4,182.0,171,M,998209,EUR,687916800,D,4,4,False,58.0,54.0,4.0,3.0,0.0,35.0,35.0,19.0,23.0,3.0,1.0,,,,90.0,62.0,6.8,4.0,0.00528474,0,,,2.0,4.0,3.0,5.0,,,,,,1.0,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,
12530724,home,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178.0,154,M,609746,EUR,819417600,D,77,77,False,39.0,29.0,6.0,3.0,0.0,19.0,23.0,10.0,16.0,2.0,4.0,,,,90.0,61.0,7.0,18.0,0.00393302,0,,,1.0,5.0,2.0,8.0,,,,,2.0,,,,,,1.0,,,1.0,3.0,4.0,,,,,,,,,,,,,
12530724,home,Eyüpspor,Yalçın Kayan,yalcin-kayan,Y. Kayan,M,20,182.0,80,M,945548,EUR,917654400,M,30,30,False,49.0,44.0,8.0,6.0,0.0,21.0,22.0,23.0,27.0,1.0,7.0,,,,90.0,66.0,7.1,12.0,0.0295013,0,,,3.0,1.0,5.0,4.0,3.0,,,,,1.0,,1.0,,,1.0,1.0,,,2.0,3.0,2.0,,,,,,,,,,,,
12530724,home,Eyüpspor,Emre Mor,emre-mor,E. Mor,M,99,169.0,2594,M,826258,EUR,869702400,M,66,66,False,37.0,31.0,,,1.0,16.0,18.0,17.0,22.0,,6.0,,,,89.0,55.0,7.2,11.0,0.233644,1,,3.0,,,4.0,4.0,4.0,1.0,,,2.0,,0.0276,3.0,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0124,,,,,,,,
12530724,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180.0,414,M,343527,EUR,718156800,M,8,8,False,30.0,23.0,2.0,2.0,0.0,11.0,14.0,13.0,17.0,,2.0,,,,89.0,46.0,6.9,12.0,0.0574903,1,,1.0,,3.0,7.0,5.0,2.0,,,,,3.0,0.7884,,,,1.0,,,1.0,,3.0,1.0,1.0,2.0,1.0,0.7595,1.0,,,,,,,
12530724,home,Eyüpspor,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400,M,75,75,False,41.0,35.0,5.0,3.0,0.0,20.0,23.0,15.0,18.0,1.0,8.0,,,,89.0,50.0,6.6,9.0,0.0155112,0,,,,1.0,4.0,2.0,,,,1.0,,1.0,,,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,
12530724,home,Eyüpspor,Prince Ampem,prince-ampem,P. Ampem,M,40,171.0,278,M,923888,EUR,892425600,M,40,40,False,18.0,13.0,,,0.0,6.0,9.0,7.0,10.0,,2.0,,,,45.0,28.0,7.0,10.0,0.002281,1,,1.0,1.0,,4.0,3.0,4.0,,,,2.0,,0.0879,,,,,,,,,,1.0,,,1.0,0.2328,,1.0,,,,,,
12530724,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,9,9,False,18.0,10.0,1.0,,0.0,5.0,5.0,5.0,13.0,,,,,,90.0,30.0,6.5,10.0,0.00232141,2,,,7.0,5.0,15.0,8.0,,,1.0,,2.0,6.0,0.3759,,,,1.0,,,1.0,4.0,1.0,,,1.0,1.0,,,,1.0,2.0,,,,
12530724,home,Eyüpspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178.0,386,M,869839,EUR,843091200,F,19,19,True,5.0,3.0,1.0,1.0,0.0,3.0,3.0,,2.0,2.0,1.0,,,,45.0,18.0,7.3,6.0,4.256e-05,1,,,1.0,2.0,7.0,6.0,2.0,,,,1.0,3.0,0.251,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,0.8553,1.0,,,,,,,
12530724,home,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170.0,140,M,217782,EUR,752803200,F,7,7,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,9.0,4.0,6.7,,0.00034111,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12530724,home,Eyüpspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180.0,156,M,796133,EUR,832636800,M,5,5,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530724,home,Eyüpspor,Hamza Akman,hamza-akman,H. Akman,M,18,170.0,348,M,1394720,EUR,1096243200,M,81,81,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530724,home,Eyüpspor,Cengiz Alp Köseer,alp-koseer-cengiz,C. A. Köseer,G,,185.0,18,M,947937,EUR,1041379200,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530724,home,Eyüpspor,Muhammed Birkan Tetik,muhammed-birkan-tetik,M. B. Tetik,G,1,190.0,18,M,788087,EUR,814060800,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
