match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,player_sofascoreId,stat_goals
12421195,home,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191.0,81,M,190379,EUR,794793600,G,95,95,False,23.0,19.0,13.0,9.0,0.0,16.0,16.0,3.0,7.0,1.0,6.0,1.0,1.0,90.0,32.0,6.5,6.0,0.00042485,0,-0.6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180.0,52,M,285943,EUR,824169600,D,20,20,False,26.0,17.0,3.0,,0.0,10.0,16.0,8.0,12.0,1.0,4.0,,,81.0,50.0,6.7,14.0,0.0956696,0,,2.0,1.0,2.0,6.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,D,27,27,False,36.0,27.0,8.0,3.0,0.0,23.0,27.0,4.0,9.0,,5.0,,,90.0,47.0,6.2,13.0,0.00081159,1,,,,1.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0846,,,,,,,,,,
12421195,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187.0,281,M,1068519,EUR,916272000,D,44,44,False,17.0,16.0,,,0.0,15.0,15.0,1.0,2.0,1.0,,,,64.0,26.0,6.1,1.0,0.00030777,0,,,,,4.0,3.0,1.0,,5.0,2.0,1.0,,3.0,,1.0,,,,,1.0,,,True,,,,,,,,,
12421195,home,KV Kortrijk,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183.0,177,M,1126688,EUR,1074038400,D,26,26,False,49.0,36.0,12.0,5.0,0.0,26.0,30.0,10.0,19.0,1.0,3.0,,,90.0,70.0,6.9,17.0,0.0071839,0,,,,1.0,1.0,5.0,,,9.0,,,,,,3.0,,,,,1.0,2.0,,,,,,,,,,,
12421195,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180.0,102,M,923974,EUR,992304000,D,11,11,False,21.0,13.0,2.0,,0.0,7.0,8.0,9.0,21.0,,3.0,,,90.0,44.0,6.3,20.0,0.18736,0,,8.0,3.0,,3.0,3.0,1.0,,3.0,2.0,1.0,4.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Karim Dermane,Karim Dermane,,karim-dermane,K. Dermane,M,29,193.0,3302,M,1130307,EUR,1072396800,M,8,8,False,32.0,29.0,3.0,2.0,0.0,15.0,18.0,14.0,14.0,,12.0,,,90.0,56.0,6.8,13.0,0.0898886,2,,,,1.0,8.0,9.0,,6.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,0.0622,,1.0,,,,,,,,
12421195,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172.0,534,M,1064174,EUR,1018569600,M,6,6,False,41.0,37.0,5.0,4.0,0.0,15.0,17.0,22.0,24.0,,5.0,,,90.0,54.0,7.0,8.0,0.361811,0,,,,,4.0,7.0,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,
12421195,home,KV Kortrijk,Marco Ilaimaharitra,,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178.0,500,M,358198,EUR,806716800,M,23,23,False,40.0,35.0,1.0,,0.0,26.0,29.0,9.0,12.0,,,,,81.0,45.0,6.6,6.0,0.00465945,0,,1.0,,,1.0,2.0,,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170.0,2010,M,1007528,EUR,961804800,M,10,10,False,23.0,19.0,,,0.0,10.0,11.0,10.0,18.0,1.0,3.0,,,71.0,39.0,7.1,11.0,0.100952,1,,6.0,1.0,,1.0,5.0,,,,1.0,,1.0,,1.0,,2.0,1.0,,,,3.0,0.0521,,1.0,1.0,,,,,,,
12421195,home,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178.0,423,M,356024,EUR,859507200,F,68,68,False,17.0,13.0,2.0,2.0,0.0,4.0,5.0,9.0,13.0,,1.0,,,90.0,36.0,7.6,9.0,0.0253104,5,,1.0,,1.0,6.0,12.0,3.0,,,1.0,1.0,2.0,,,6.0,7.0,5.0,,3.0,,,0.4923,,,,2.0,2.0,1.161,,,,
12421195,home,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174.0,155,M,122859,EUR,675475200,M,16,16,True,9.0,7.0,2.0,,0.0,2.0,2.0,6.0,9.0,,2.0,,,19.0,17.0,6.9,5.0,0.137415,2,,2.0,1.0,,3.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,,,0.2433,,,,1.0,,0.471,,,,
12421195,home,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188.0,779,M,1014441,EUR,1008547200,D,2,2,True,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,,9.0,5.0,6.2,1.0,0.00030762,0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,189,M,960007,EUR,918604800,F,7,7,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,9.0,5.0,6.5,3.0,0.0046989,0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Ebbe De Vlaeminck,Ebbe De Vlaeminck,,ebbe-de-vlaeminck,E. D. Vlaeminck,G,13,184.0,51,M,1187184,EUR,1131062400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185.0,119,M,998740,EUR,1047427200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Mouhamed Gueye,,,gueye-mouhamed,M. Guèye,M,2,171.0,130,M,1470031,EUR,1068940800,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421195,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177.0,60,M,94298,EUR,748224000,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
