match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_lastManTackle,stat_shotOffTarget,stat_interceptionWon,stat_wonContest,stat_dispossessed,stat_errorLeadToAGoal,stat_penaltyConceded,captain,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_punches,stat_penaltyWon,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_goalAssist
10411661,home,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185.0,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,29.0,19.0,15.0,5.0,19.0,22.0,7.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,90.0,35.0,6.0,10.0,0.0,0.0,8.08e-05,0,0.4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411661,home,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185.0,154,M,,603738,EUR,842054400,D,6,6,False,68.0,62.0,2.0,,28.0,29.0,44.0,6.0,,,,,,,90.0,94.0,7.0,13.0,0.0222,0.0,0.0903703,1,,35.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411661,home,Salernitana,William Troost-Ekong,,,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2273,M,,338991,EUR,746841600,D,15,15,False,55.0,53.0,4.0,4.0,45.0,45.0,10.0,4.0,,,,,,,90.0,60.0,6.5,2.0,0.0,0.0,0.0020552,0,,8.0,,,3.0,3.0,,,,1.0,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411661,home,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186.0,1740,M,,845271,EUR,803520000,D,2,2,False,68.0,65.0,6.0,5.0,45.0,46.0,23.0,8.0,,,,,,,90.0,80.0,6.7,5.0,0.0224,0.0,0.00688226,1,,20.0,1.0,,2.0,3.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,
10411661,home,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,,897594,EUR,944784000,D,3,3,False,40.0,33.0,5.0,1.0,23.0,25.0,18.0,8.0,,,,,,,60.0,51.0,6.4,11.0,0.0,0.0,0.037923,0,,12.0,3.0,2.0,1.0,3.0,1.0,,,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411661,home,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,,804621,EUR,829094400,M,18,18,False,37.0,29.0,1.0,1.0,12.0,16.0,22.0,5.0,,,,,,,79.0,48.0,6.8,11.0,0.0,0.0,0.0116974,0,,17.0,1.0,,,5.0,2.0,,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,
10411661,home,Salernitana,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1622,M,,876259,EUR,961286400,M,41,41,False,36.0,33.0,2.0,1.0,18.0,19.0,17.0,7.0,,,,,,,71.0,51.0,5.8,9.0,0.0173,0.0,0.0226818,1,,15.0,,,6.0,5.0,1.0,,,,,4.0,3.0,2.0,,3.0,2.0,,,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
10411661,home,Salernitana,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175.0,505,M,,149659,EUR,789091200,M,10,10,False,18.0,15.0,2.0,1.0,7.0,9.0,12.0,2.0,,,,,,,45.0,23.0,6.3,6.0,0.0,0.0,0.00478831,0,,9.0,3.0,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,
10411661,home,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180.0,936,M,,27982,EUR,541468800,F,87,87,False,67.0,54.0,9.0,4.0,14.0,16.0,62.0,4.0,,,,,,,90.0,91.0,7.0,22.0,0.0202,0.1026,0.119674,1,,43.0,11.0,3.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,True,1.0,,,,,,,
10411661,home,Salernitana,Krzysztof Piątek,,,krzysztof-piatek,K. Piątek,F,9,183.0,13210,M,pjona_9,558738,EUR,804556800,F,99,99,False,15.0,7.0,1.0,,5.0,8.0,8.0,,,,,,,,71.0,22.0,6.4,10.0,0.0398,0.0,0.00237241,1,,2.0,1.0,,6.0,4.0,,,1.0,1.0,,,,1.0,1.0,,,5.0,3.0,1.0,,,,,,,,,,,,,,,,
10411661,home,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180.0,11046,M,boulaye_dia,960080,EUR,848102400,F,29,29,False,28.0,19.0,4.0,2.0,4.0,6.0,22.0,7.0,,,,,,,90.0,51.0,6.5,18.0,0.5291,0.0,0.0158233,2,,15.0,,,6.0,7.0,6.0,,,,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,,,,2.0,1.0,3.0,1.0,,,,,1.0,,,,,,
10411661,home,Salernitana,Matteo Lovato,,,lovato-matteo,M. Lovato,D,20,188.0,274,M,,982601,EUR,950486400,D,66,66,True,33.0,30.0,2.0,1.0,19.0,20.0,13.0,2.0,,,,,,,45.0,39.0,6.8,3.0,0.0,0.0,0.00411001,0,,11.0,,,,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,
10411661,home,Salernitana,Federico Bonazzoli,,,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,,284363,EUR,864172800,F,9,9,True,11.0,9.0,,,3.0,3.0,9.0,1.0,,,,,,,30.0,21.0,6.7,5.0,0.0737,0.0,0.011987,2,,6.0,1.0,,2.0,5.0,1.0,,1.0,,,2.0,,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
10411661,home,Salernitana,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185.0,230,M,,824584,EUR,921196800,M,8,8,True,23.0,22.0,1.0,1.0,7.0,7.0,16.0,2.0,,,,,,,19.0,27.0,6.8,2.0,0.0,0.0,0.0331149,0,,15.0,,,2.0,,,,,,1.0,,,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10411661,home,Salernitana,Domen Črnigoj,,,domen-crnigoj,D. Črnigoj,M,89,187.0,119,M,,232096,EUR,816652800,M,22,22,True,9.0,9.0,,,7.0,7.0,2.0,2.0,,,,,,,19.0,14.0,6.9,1.0,0.0,0.0,0.00119196,0,,2.0,,,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,
10411661,home,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,,791566,EUR,886118400,M,20,20,True,14.0,11.0,,,2.0,3.0,11.0,,,,,,,,11.0,15.0,6.7,3.0,0.0627,0.0,0.00838157,1,,9.0,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
