match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_clearanceOffLine
11373427,home,Ipswich Town,Marcus Harness,marcus-harness,M. Harness,M,10,182.0,157,M,368146,EUR,825120000,F,11,11,False,42.0,32.0,1.0,9.0,10.0,33.0,,5.0,,,,,73.0,56.0,6.9,17.0,1,,23.0,1.0,,7.0,3.0,4.0,,1.0,3.0,3.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
11373427,home,Ipswich Town,Cameron Humphreys,cameron-humphreys,C. Humphreys,M,8,178.0,146,M,1130909,EUR,1067472000,M,30,30,True,25.0,23.0,2.0,7.0,8.0,17.0,1.0,2.0,,,,,24.0,32.0,7.0,3.0,0,2.0,16.0,,,1.0,4.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11373427,home,Ipswich Town,Sone Aluko,sone-aluko,S. Aluko,F,,173.0,56,M,13251,EUR,603849600,F,23,23,True,18.0,17.0,1.0,3.0,3.0,16.0,,,,,,,24.0,26.0,7.6,4.0,3,1.0,14.0,1.0,,,2.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,
11373427,home,Ipswich Town,Harry Clarke,harry-clarke,H. Clarke,D,44,178.0,190,M,993439,EUR,983491200,D,2,2,True,23.0,22.0,1.0,10.0,10.0,13.0,,2.0,,,,,17.0,25.0,6.7,1.0,0,1.0,12.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11373427,home,Ipswich Town,Conor Chaplin,conor-chaplin,C. Chaplin,M,36,170.0,452,M,784625,EUR,856051200,F,10,10,True,12.0,9.0,,3.0,3.0,10.0,,1.0,,,,,17.0,18.0,6.9,4.0,0,,7.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
11373427,home,Ipswich Town,George Hirst,george-hirst,G. Hirst,F,9,191.0,459,M,839712,EUR,919036800,F,27,27,True,6.0,5.0,,,,6.0,,,,,,,17.0,9.0,7.2,2.0,2,,5.0,,,,,,,,,,1.0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,
11373427,home,Ipswich Town,Nick Hayes,nick-hayes,N. Hayes,G,23,195.0,20,M,826142,EUR,923702400,G,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Nick,,,,,,,,,,,Hayes,,,,,,
11373427,home,Ipswich Town,Zak Bradshaw,zak-bradshaw,Z. Bradshaw,D,22,188.0,12,M,1394299,EUR,1069459200,D,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Zak,,,,,,,,,,,Bradshaw,,,,,,
11373427,home,Ipswich Town,Ryan Carr,ryan-carr,R. Carr,M,6,,16,M,1214347,EUR,1095897600,M,48,48,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ryan Carr,,,,,,,,,,,,,,,,,
11373427,home,Ipswich Town,Leon Ayinde,leon-ayinde,L. Ayinde,F,36,,51,M,1512179,EUR,1094342400,M,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Leon,,,,,,,,,,,Ayinde,,,,,,
11373427,away,Bristol Rovers,Matthew Cox,matthew-cox,M. Cox,G,1,183.0,150,M,1065525,EUR,1051833600,G,33,33,False,45.0,29.0,17.0,28.0,36.0,9.0,2.0,9.0,2.0,2.0,,,90.0,58.0,6.4,16.0,0,4.0,1.0,,,,1.0,,,,,,,,,,1.0,,,Matthew Cox,,,,,,,,,,,,,,1.0,1.0,2.0,
11373427,away,Bristol Rovers,Luca Hoole,luca-hoole,L. Hoole,D,2,180.0,36,M,1005898,EUR,1022976000,D,30,30,False,42.0,34.0,7.0,25.0,28.0,14.0,1.0,2.0,,,,,90.0,61.0,6.5,9.0,0,1.0,9.0,,,2.0,5.0,,,2.0,3.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11373427,away,Bristol Rovers,Connor Taylor,connor-taylor,C. Taylor,D,26,183.0,46,M,1014463,EUR,1003968000,D,17,17,False,37.0,36.0,3.0,35.0,36.0,1.0,2.0,3.0,,,,,61.0,41.0,6.6,1.0,0,2.0,1.0,,,1.0,3.0,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11373427,away,Bristol Rovers,Tristan Crama,crama-tristan,T. Crama,D,4,192.0,133,M,1018087,EUR,1005177600,D,25,25,False,85.0,75.0,14.0,71.0,78.0,7.0,7.0,7.0,,,,,90.0,103.0,7.9,10.0,0,10.0,4.0,,,3.0,4.0,,,2.0,1.0,,,1.0,1.0,,1.0,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0
11373427,away,Bristol Rovers,Lewis Gordon,lewis-gordon,L. Gordon,D,19,172.0,21,M,1020222,EUR,981936000,D,3,3,False,39.0,37.0,2.0,33.0,34.0,5.0,2.0,7.0,,,,,77.0,55.0,6.8,4.0,0,1.0,4.0,,,,2.0,,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11373427,away,Bristol Rovers,Luke Thomas,luke-thomas,L. Thomas,M,11,171.0,36,M,824623,EUR,919382400,M,11,11,False,43.0,35.0,4.0,22.0,25.0,20.0,1.0,4.0,,,,,90.0,62.0,6.9,13.0,0,1.0,13.0,2.0,,4.0,6.0,2.0,,2.0,3.0,3.0,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,,,1.0,,,,
11373427,away,Bristol Rovers,Sam Finley,sam-finley,S. Finley,M,8,170.0,13,M,222820,EUR,712886400,M,6,6,False,45.0,39.0,4.0,32.0,34.0,11.0,,6.0,,,,,65.0,54.0,6.7,9.0,0,2.0,7.0,,,2.0,3.0,,,,1.0,1.0,3.0,1.0,2.0,1.0,,,,Sam,,,,1.0,1.0,,,True,,,Finley,,,,,,
11373427,away,Bristol Rovers,Grant Ward,grant-ward,G. Ward,M,28,178.0,12,M,559508,EUR,786585600,M,8,8,False,72.0,63.0,6.0,42.0,48.0,24.0,1.0,13.0,,,,,90.0,87.0,7.3,11.0,1,3.0,21.0,,,3.0,5.0,,,3.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,
11373427,away,Bristol Rovers,Scott Sinclair,scott-sinclair,S. Sinclair,M,,177.0,101,M,24055,EUR,606787200,M,7,7,False,9.0,8.0,,4.0,4.0,5.0,,1.0,,,,,45.0,15.0,6.3,5.0,0,,4.0,,,2.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11373427,away,Bristol Rovers,Jevani Brown,jevani-brown,J. Brown,F,17,175.0,51,M,155763,EUR,782265600,F,20,20,False,23.0,20.0,,11.0,11.0,13.0,,4.0,,,,,77.0,35.0,6.8,10.0,2,,9.0,1.0,,5.0,4.0,2.0,,,,,1.0,2.0,,1.0,2.0,1.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,
11373427,away,Bristol Rovers,Aaron Collins,aaron-collins,A. Collins,F,10,178.0,138,M,606218,EUR,864691200,F,10,10,False,23.0,18.0,1.0,8.0,12.0,11.0,,2.0,,,,,90.0,32.0,6.7,11.0,2,1.0,10.0,,,3.0,1.0,1.0,1.0,,,,4.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,
11373427,away,Bristol Rovers,John Marquis,john-marquis,J. Marquis,F,27,185.0,40,M,86398,EUR,705974400,F,9,9,True,20.0,14.0,2.0,8.0,8.0,12.0,,3.0,,,,,45.0,23.0,6.8,7.0,1,1.0,6.0,,,,1.0,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,
11373427,away,Bristol Rovers,James Connolly,james-connolly,J. Connolly,D,18,,21,M,1014508,EUR,1004659200,D,2,2,True,15.0,11.0,1.0,11.0,15.0,,2.0,1.0,,,,,29.0,20.0,6.5,4.0,0,,,,,,,,,2.0,,,,,,,,,1.0,James,,,,,,,,,,,Connolly,,,,,,
11373427,away,Bristol Rovers,Antony Evans,antony-evans,A. Evans,M,21,186.0,67,M,867858,EUR,906508800,M,21,21,True,22.0,20.0,5.0,11.0,11.0,11.0,,1.0,,,,,25.0,29.0,6.6,5.0,1,3.0,9.0,,,3.0,,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11373427,away,Bristol Rovers,Joshua Grant,joshua-grant,J. Grant,M,6,183.0,23,M,904968,EUR,908064000,M,4,4,True,7.0,7.0,,4.0,4.0,3.0,,2.0,,,,,13.0,9.0,6.7,,0,,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11373427,away,Bristol Rovers,Luke McCormick,luke-mccormick,L. McCormick,M,8,180.0,49,M,901840,EUR,916876800,M,23,23,True,5.0,4.0,,2.0,3.0,2.0,,,,,,,13.0,7.0,6.5,1.0,0,,2.0,,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11373427,away,Bristol Rovers,James Belshaw,james-belshaw,J. Belshaw,G,31,191.0,24,M,47310,EUR,653270400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373427,away,Bristol Rovers,Ryan Jones,ryan-jones,R. Jones,M,11,177.0,12,M,1133303,EUR,1022112000,M,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ryan Jones,,,,,,,,,,,,,,,,,
11373427,away,Bristol Rovers,Jerry Lawrence,jerry-lawrence,J. Lawrence,M,,178.0,13,M,1150858,EUR,1109980800,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jerry Lawrence,,,,,,,,,,,,,,,,,
11373427,away,Bristol Rovers,Ryan Loft,ryan-loft,R. Loft,F,21,190.0,21,M,865666,EUR,874195200,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
