match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot
11368728,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,25.0,7.0,25.0,7.0,2.0,5.0,5.0,20.0,1.0,6.0,2.0,1.0,1.0,90.0,30.0,6.0,19.0,0.00058612,0,-1.0748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368728,home,Getafe,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,1015240,EUR,1012262400,D,18,18,False,8.0,8.0,,,1.0,1.0,7.0,7.0,,1.0,,,,45.0,17.0,6.2,3.0,0.00278699,0,,,,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368728,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,6,6,False,29.0,19.0,8.0,4.0,13.0,15.0,6.0,14.0,3.0,4.0,,,,90.0,35.0,6.3,10.0,0.00397958,0,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368728,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,491,M,980578,EUR,953856000,D,4,4,False,15.0,7.0,7.0,1.0,5.0,6.0,2.0,9.0,2.0,5.0,,,,90.0,19.0,5.8,8.0,0.00284531,0,,,,4.0,1.0,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11368728,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,22.0,14.0,8.0,3.0,4.0,5.0,11.0,21.0,3.0,6.0,,,,90.0,55.0,7.6,16.0,0.219026,0,,,,6.0,3.0,2.0,2.0,,,4.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
11368728,home,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184.0,1287,M,331449,EUR,791078400,M,20,20,False,18.0,12.0,,,3.0,5.0,9.0,13.0,,2.0,,,,90.0,29.0,7.5,6.0,0.0048599,2,,,,4.0,1.0,2.0,,1.0,3.0,5.0,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4914,0.1817,,,,,,,,,,
11368728,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,29.0,24.0,5.0,4.0,9.0,11.0,16.0,21.0,,8.0,,,,90.0,43.0,6.9,9.0,0.119325,1,,,,7.0,,3.0,,4.0,3.0,4.0,1.0,,3.0,1.0,,2.0,,1.0,,3.0,1.0,1.0,,,,0.0091,,,,,,,,,,,
11368728,home,Getafe,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183.0,6577,M,962890,EUR,1042934400,M,24,24,False,13.0,9.0,1.0,,2.0,3.0,7.0,11.0,3.0,1.0,,,,67.0,23.0,6.2,7.0,0.0041988,0,,,,4.0,1.0,,2.0,3.0,1.0,4.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,ilaixmk,1.0,,,,,,,,
11368728,home,Getafe,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,942116,EUR,1001894400,F,12,12,False,25.0,15.0,3.0,,5.0,7.0,10.0,21.0,,7.0,,,,90.0,44.0,7.6,18.0,0.0180088,6,,,,1.0,,,4.0,2.0,,5.0,,,3.0,,,5.0,,,,,,1.0,2.0,1.0,,0.9468,0.956,MGreenwood,5.0,3.0,,,,,,,
11368728,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,19,19,False,16.0,13.0,4.0,3.0,6.0,6.0,7.0,10.0,,6.0,,,,78.0,24.0,6.6,9.0,0.0232948,1,,,,9.0,1.0,,3.0,5.0,,,,,,,3.0,,,,,3.0,2.0,,1.0,,,0.0742,0.035,,,,2.0,,,,,,
