match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalContest,stat_wonContest,stat_wasFouled,stat_aerialLost,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_errorLeadToAShot,stat_bigChanceMissed
10411638,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,27.0,16.0,17.0,6.0,14.0,16.0,2.0,11.0,9.0,1.0,2.0,5.0,90.0,40.0,8.0,11.0,0.0,0.0,0.00041053,0,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411638,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,False,48.0,37.0,9.0,3.0,20.0,25.0,17.0,23.0,2.0,,,,90.0,80.0,8.0,15.0,0.1577,0.133,0.0235173,2,,1.0,4.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10411638,home,Bologna,Adama Soumaoro,adama-soumaoro,A. Soumaoro,D,,187,123,M,,158573,EUR,708825600,D,5,5,False,74.0,69.0,7.0,5.0,45.0,47.0,24.0,27.0,4.0,,,,90.0,83.0,7.4,6.0,0.0,0.0,0.0188915,0,,,1.0,5.0,,,,,1.0,,2.0,1.0,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,
10411638,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,,818481,EUR,898819200,D,26,26,False,60.0,53.0,10.0,8.0,37.0,41.0,16.0,19.0,9.0,,,,90.0,70.0,7.4,9.0,0.0618,0.0,0.0344017,1,,,3.0,3.0,1.0,1.0,,,,,1.0,3.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,
10411638,home,Bologna,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,D,50,50,False,55.0,46.0,4.0,1.0,25.0,29.0,22.0,27.0,8.0,,,,90.0,82.0,7.1,12.0,0.0,0.0,0.199626,0,,,6.0,2.0,3.0,,,,1.0,,5.0,2.0,,,1.0,,,,1.0,2.0,3.0,,,1.0,1.0,2.0,,,,,,
10411638,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,False,45.0,36.0,5.0,3.0,12.0,16.0,24.0,29.0,6.0,,,,67.0,55.0,6.9,10.0,0.0239,0.0,0.0268338,1,,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,
10411638,home,Bologna,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1247,M,,844234,EUR,853027200,M,30,30,False,53.0,46.0,,,19.0,22.0,27.0,31.0,13.0,,,,86.0,72.0,7.5,10.0,0.0,0.0,0.0229819,0,,2.0,3.0,9.0,,,,,3.0,,4.0,4.0,2.0,,,2.0,2.0,1.0,1.0,3.0,,,,,,2.0,,,,,,
10411638,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,M,7,7,False,38.0,27.0,2.0,2.0,9.0,10.0,20.0,36.0,10.0,,,,90.0,78.0,8.6,27.0,0.9946,0.8656,0.112078,7,,,8.0,6.0,3.0,2.0,2.0,1.0,1.0,,2.0,2.0,5.0,2.0,,2.0,1.0,3.0,,1.0,4.0,,,8.0,2.0,2.0,1.0,1.0,3.0,,,
10411638,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,False,35.0,30.0,1.0,1.0,16.0,17.0,14.0,19.0,5.0,,,,79.0,47.0,7.3,9.0,0.1143,0.284,0.12982,2,,,,4.0,,,2.0,,,,,,3.0,,1.0,2.0,2.0,2.0,,,1.0,,,1.0,,,,,,,,
10411638,home,Bologna,Roberto Soriano,roberto-soriano,R. Soriano,M,,182,251,,,80406,EUR,665971200,M,21,21,False,49.0,40.0,6.0,4.0,16.0,16.0,25.0,36.0,6.0,,,,86.0,64.0,7.2,15.0,0.0,0.0,0.0522001,0,,2.0,3.0,5.0,1.0,,,,,,1.0,1.0,3.0,1.0,1.0,,,2.0,,1.0,3.0,,,3.0,1.0,1.0,,,,True,,
10411638,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,False,40.0,27.0,,,11.0,11.0,16.0,29.0,4.0,,,,90.0,62.0,7.2,22.0,0.2766,0.0891,0.0304483,5,,2.0,10.0,7.0,6.0,2.0,1.0,,,,1.0,1.0,2.0,2.0,,3.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,2.0,,,
10411638,home,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,8,8,True,16.0,12.0,1.0,,3.0,3.0,9.0,13.0,5.0,,,,23.0,23.0,7.7,6.0,0.0,0.0,0.140629,0,,1.0,1.0,5.0,,,,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,,,
10411638,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,True,12.0,10.0,,,5.0,6.0,5.0,6.0,2.0,,,,11.0,16.0,6.5,3.0,0.0,0.0,0.00185569,0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
