match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_shotOffTarget,captain,stat_goalAssist,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyFaced,stat_errorLeadToAGoal,stat_hitWoodwork,stat_penaltyConceded
10411530,home,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,44.0,25.0,25.0,7.0,20.0,26.0,5.0,18.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,90.0,56.0,7.3,19.0,0.0,0.0,0.00195245,0,-0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411530,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,,580512,EUR,819072000,D,24,24,False,25.0,18.0,4.0,1.0,13.0,17.0,6.0,9.0,3.0,5.0,5.0,3.0,,1.0,,,,,,,,,90.0,48.0,7.1,11.0,0.1208,0.0,0.0602407,1,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10411530,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,,840414,EUR,844041600,D,34,34,False,33.0,25.0,3.0,1.0,20.0,27.0,5.0,6.0,5.0,6.0,5.0,4.0,,1.0,1.0,,,,,,,,90.0,40.0,6.7,8.0,0.0,0.0,0.001464,0,,,,,,1.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
10411530,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,34.0,30.0,8.0,4.0,29.0,29.0,1.0,5.0,6.0,7.0,10.0,3.0,,1.0,,,,,,,,,90.0,51.0,8.0,4.0,0.1266,0.1254,0.00061156,1,,,,,,4.0,4.0,,,,,,4.0,,,,,,1.0,1.0,1.0,,,,,,,,,
10411530,home,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,False,34.0,26.0,4.0,1.0,20.0,25.0,6.0,9.0,1.0,11.0,1.0,9.0,,4.0,4.0,4.0,,,,,,,90.0,65.0,7.1,12.0,0.0339,0.0,0.00418171,1,,,,,,1.0,4.0,,3.0,2.0,,,1.0,3.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,
10411530,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,False,26.0,21.0,,,15.0,17.0,6.0,9.0,1.0,5.0,4.0,7.0,,2.0,2.0,1.0,,,,,,,90.0,43.0,6.5,10.0,0.0,0.0,0.144155,0,,,,,,,8.0,3.0,1.0,1.0,,,,1.0,3.0,,2.0,2.0,,,1.0,,,,,,,,,
10411530,home,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,25,180,70,M,,812332,EUR,796435200,M,25,25,False,33.0,26.0,6.0,3.0,17.0,19.0,9.0,16.0,,3.0,2.0,8.0,,,,2.0,,,,,,,68.0,49.0,6.8,11.0,0.0697,0.0,0.0291096,1,,,,2.0,,,7.0,1.0,1.0,1.0,,,4.0,1.0,3.0,,,3.0,,,1.0,1.0,True,,,,,,,
10411530,home,Empoli,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,11,11,False,11.0,7.0,1.0,1.0,1.0,1.0,6.0,11.0,2.0,8.0,,1.0,,5.0,3.0,,,,,,,,88.0,33.0,6.7,12.0,0.6871,0.6979,0.348538,2,,,,1.0,,2.0,12.0,3.0,2.0,1.0,1.0,,,2.0,4.0,,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,
10411530,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,False,23.0,19.0,2.0,2.0,11.0,13.0,9.0,12.0,1.0,4.0,1.0,3.0,,1.0,,2.0,,,,,,,79.0,41.0,6.2,11.0,0.2081,0.1708,0.0226839,2,,,,2.0,1.0,5.0,11.0,3.0,,,,,,2.0,1.0,,,2.0,1.0,,,1.0,,,1.0,,,,,
10411530,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,M,28,28,False,13.0,10.0,,,8.0,8.0,5.0,9.0,,9.0,1.0,4.0,,2.0,1.0,5.0,,,,,,,79.0,33.0,7.3,9.0,0.0,0.0,0.251303,0,,,,4.0,3.0,,7.0,,4.0,2.0,,,1.0,3.0,2.0,,2.0,3.0,,,,,,,,1.0,,,,
10411530,home,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,,43905,EUR,555206400,F,19,19,False,11.0,8.0,,,4.0,4.0,4.0,7.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,88.0,21.0,8.5,3.0,1.3224,1.3818,0.00254797,4,,,,,,1.0,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,,2.0,2.0,,2.0,,,,,,,,
10411530,home,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,22.0,5.0,6.9,1.0,0.0,0.0,0.00139924,0,,,,,,,2.0,,,,1.0,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,
10411530,home,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,F,14,14,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,11.0,6.0,6.5,2.0,0.0,0.0,0.0016524,0,,,,,,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10411530,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,,287573,EUR,830390400,M,8,8,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,1.0,,2.0,,1.0,1.0,,,,,,,,11.0,8.0,6.5,2.0,0.0,0.0,0.0106068,0,,,,,,1.0,3.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
