match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_challengeLost,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goals,stat_penaltyMiss,stat_penaltyWon
14572821,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185.0,4457,M,1010634,EUR,987033600,F,9,9,False,19.0,15.0,1.0,,0.0,8.0,10.0,7.0,9.0,5.0,4.0,,2.0,,,,1.0,,,,,,90.0,30.0,6.6,9.0,0.00925767,,1,,-0.1,0.01,-0.06,,,,,1.0,,,,3.0,0.5485,,-0.55,1.0,2.0,,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,
14572821,home,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178.0,1169,M,1106546,EUR,1099612800,D,19,19,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,,,,,,,,,,,25.0,18.0,6.8,5.0,0.0236348,,0,,0.09,0.08,0.13,,,4.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171.0,6602,M,1468744,EUR,1195430400,M,20,20,True,9.0,7.0,2.0,2.0,0.0,4.0,4.0,3.0,5.0,3.0,1.0,,1.0,,,,1.0,,,,,,25.0,20.0,6.6,8.0,0.0187791,,2,,0.05,0.02,-0.01,,,3.0,,2.0,,1.0,1.0,1.0,0.0948,0.0095,0.03,,,,2.0,,,,,,,1.0,,,,,,,,,
14572821,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180.0,163,M,961902,EUR,1011571200,D,27,27,True,9.0,8.0,,,0.0,7.0,8.0,1.0,1.0,3.0,3.0,,2.0,2.0,2.0,,,,,,,,12.0,22.0,6.7,5.0,0.00438896,,0,,0.0,-0.02,0.14,,,1.0,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Jusef Erabi,,,jusef-erabi,J. Erabi,F,99,183.0,639,M,1106649,EUR,1055030400,F,99,99,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,,,,,,,,,11.0,5.0,6.4,2.0,0.0025259,,0,,0.02,-0.22,0.13,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174.0,385,M,985162,EUR,964396800,F,14,14,True,4.0,4.0,,,0.0,,,4.0,4.0,1.0,1.0,,,,,,,,,,,,13.0,8.0,6.7,2.0,0.041687,,0,,0.17,-0.11,0.13,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Lucca Brughmans,Lucca Kiaba Mounganga,,lucca-kiaba-mounganga,L. Brughmans,G,28,197.0,390,M,1529975,EUR,1214524800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184.0,310,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Adrian Palacios,,,palacios-adrian,A. Palacios,D,34,186.0,283,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182.0,619,M,1512197,EUR,1119139200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191.0,235,M,1086072,EUR,1074384000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Robin Mirisola,,,robin-mirisola,R. Mirisola,F,29,182.0,303,M,1405446,EUR,1165536000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,home,KRC Genk,Aaron Bibout,,,bibout-aaron,A. Bibout,F,23,193.0,430,M,1502620,EUR,1094688000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Dénes Dibusz,,,denes-dibusz,D. Dibusz,G,90,188.0,864,M,75425,EUR,658713600,G,90,90,False,27.0,18.0,20.0,12.0,0.0,7.0,10.0,11.0,17.0,,1.0,2.0,12.0,,,,,2.0,,,3.0,1.0,90.0,40.0,7.6,9.0,0.00233602,0.0591,0,0.3523,0.2,0.0,0.37,0.07,,,,,,,,,,,,1.0,,,,,,,True,,,,,,1.0,1.0,1.0,,,,
14572821,away,Ferencváros TC,Stefan Gartenmann,,,stefan-gartenmann,S. Gartenmann,D,3,185.0,252,M,803671,EUR,854841600,D,3,3,False,34.0,28.0,8.0,3.0,0.0,20.0,24.0,8.0,10.0,2.0,3.0,7.0,5.0,1.0,,,1.0,,,,,,90.0,58.0,7.3,11.0,0.0165965,,0,,0.18,0.04,0.34,,,3.0,1.0,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,
14572821,away,Ferencváros TC,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195.0,178,M,1006483,EUR,968457600,D,28,28,False,38.0,29.0,6.0,2.0,0.0,26.0,30.0,3.0,8.0,5.0,5.0,7.0,4.0,3.0,,,2.0,,,,,,90.0,52.0,6.8,11.0,0.00121233,,0,,0.03,0.06,0.21,,,,2.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Ibrahim Cissé,,,ibrahim-cisse,I. Cissé,D,27,185.0,841,M,603740,EUR,830995200,D,27,27,False,27.0,25.0,3.0,2.0,0.0,18.0,20.0,7.0,7.0,1.0,,1.0,3.0,,,,1.0,,,,,,90.0,32.0,6.9,3.0,0.0234263,,0,,0.04,0.06,0.34,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,
14572821,away,Ferencváros TC,Cadu,,,cadu,Cadu,M,20,177.0,241,M,1032956,EUR,870998400,M,20,20,False,33.0,24.0,5.0,1.0,0.0,8.0,11.0,16.0,22.0,,4.0,2.0,4.0,3.0,2.0,,1.0,,,,,,90.0,49.0,7.5,12.0,0.0533693,,0,,0.29,0.09,0.5,,,1.0,,,,,,,,,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,
14572821,away,Ferencváros TC,Jonathan Levi,,,jonathan-levi,J. Levi,M,10,185.0,215,M,858203,EUR,822355200,M,10,10,False,18.0,15.0,2.0,1.0,1.0,10.0,11.0,5.0,7.0,2.0,2.0,,,1.0,,,,,,,,,79.0,31.0,6.8,9.0,0.115344,,1,,0.0,0.1,0.14,,,5.0,,2.0,1.0,,,,0.0455,,-0.03,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,
14572821,away,Ferencváros TC,Naby Keïta,,,naby-keita,N. Keïta,M,5,172.0,16796,M,365772,EUR,792374400,M,5,5,False,36.0,30.0,2.0,,0.0,21.0,25.0,9.0,11.0,2.0,7.0,3.0,6.0,4.0,3.0,,1.0,,,,,,85.0,59.0,7.1,8.0,0.0162754,,2,,-0.09,0.14,0.3,,keitanabydeco,,,1.0,1.0,1.0,,2.0,0.0452,0.0579,-0.24,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Alex Tóth,,,alex-toth,A. Tóth,M,27,181.0,3659,M,1476524,EUR,1130025600,M,64,64,False,32.0,31.0,1.0,1.0,0.0,16.0,16.0,15.0,16.0,3.0,5.0,2.0,5.0,4.0,3.0,,1.0,,,,,,90.0,54.0,7.2,9.0,0.0207506,,1,,0.02,0.19,0.43,,,3.0,1.0,1.0,,,,1.0,0.0189,,-0.12,,,2.0,3.0,,,1.0,,,,,,,,,,1.0,,,
14572821,away,Ferencváros TC,Callum O'Dowda,,,callum-odowda,C. O'Dowda,D,47,180.0,200,M,305230,EUR,798595200,M,47,47,False,15.0,12.0,1.0,,0.0,10.0,11.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,,1.0,,,,,,53.0,29.0,6.8,7.0,0.00458428,,0,,-0.01,0.07,0.32,,,4.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,
14572821,away,Ferencváros TC,Barnabás Varga,,,barnabas-varga,B. Varga,F,25,181.0,5649,M,852434,EUR,783043200,F,19,19,False,28.0,11.0,1.0,,0.0,2.0,4.0,9.0,24.0,8.0,14.0,3.0,3.0,2.0,1.0,,3.0,,,,,,85.0,42.0,7.3,21.0,0.0152899,,2,,-0.43,0.0,0.16,,,1.0,4.0,,,2.0,,1.0,0.9267,1.5877,0.28,11.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,
14572821,away,Ferencváros TC,Lenny Joseph,,,lenny-joseph,L. Joseph,F,75,183.0,633,M,1010126,EUR,971308800,F,75,75,False,10.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,8.0,9.0,4.0,1.0,3.0,1.0,1.0,,2.0,,,,,,79.0,30.0,7.4,9.0,0.0212839,,2,,0.11,0.24,0.15,,,,3.0,1.0,1.0,2.0,,1.0,0.1485,0.3818,0.28,1.0,4.0,,4.0,,,,,,,,,1.0,,,,,,,1.0
14572821,away,Ferencváros TC,Barnabás Nagy,,,barnabas-nagy,B. Nagy,M,77,187.0,125,M,928624,EUR,968112000,D,77,77,True,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,37.0,15.0,6.9,5.0,0.00110783,,0,,0.04,0.04,0.19,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Gabi Kanichowsky,,,gabi-kanikovski,G. Kanichowsky,M,36,165.0,361,M,856417,EUR,872380800,M,36,36,True,8.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,5.0,2.0,1.0,,1.0,,,,,,,,,,11.0,11.0,6.7,1.0,0.0107671,,0,,0.09,-0.13,-0.02,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
14572821,away,Ferencváros TC,Yusuf Bamidele,,,yusuf-bamidele,B. I. Yusuf,F,11,180.0,498,M,1020116,EUR,982800000,F,11,11,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,,2.0,1.0,1.0,,,,,,,,11.0,10.0,6.4,6.0,0.0136999,,0,,0.04,0.04,0.16,,,,2.0,1.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Bence Ötvös,,,bence-otvos,B. Ötvös,D,23,182.0,251,M,852564,EUR,889747200,M,23,23,True,6.0,5.0,,,0.0,,,5.0,6.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,13.0,8.0,6.5,1.0,0.00491047,,0,,0.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Kristoffer Zachariassen,,,kristoffer-zachariassen,K. Zachariassen,M,16,180.0,333,M,548312,EUR,759628800,M,16,16,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,,13.0,4.0,6.3,3.0,0.00064183,,0,,-0.04,,0.13,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
14572821,away,Ferencváros TC,Dániel Radnóti,Dániel,Radnóti,daniel-radnoti,D. Radnóti,G,63,187.0,71,M,1462747,EUR,1159574400,G,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Dávid Gróf,,,david-grof,D. Gróf,G,99,193.0,261,M,21267,EUR,608774400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Gábor Szalai,Gábor Szalai,,gabor-szalai,G. Szalai,D,22,191.0,351,M,1147932,EUR,960508800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Ádám Madarász,Ádám Madarász,,adam-madarasz,Á. Madarász,M,72,,118,M,2092374,EUR,1171584000,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Zsombor Gruber,,,zsombor-gruber,Z. Gruber,F,30,183.0,615,M,1108206,EUR,1094515200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Benjámin Gólik,Benjámin Gólik,,benjamin-golik,B. Gólik,F,62,173.0,89,M,1990882,EUR,1200614400,F,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572821,away,Ferencváros TC,Aleksandar Pešić,,,aleksandar-pesic,A. Pešić,F,8,190.0,364,M,41069,EUR,706406400,F,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
