match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_errorLeadToAShot
12499309,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,24.0,22.0,8.0,6.0,0.0,18.0,18.0,4.0,6.0,10.0,1.0,2.0,7.0,90.0,42.0,8.8,2.0,0.00109422,0,0.4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,22,22,False,42.0,38.0,2.0,2.0,0.0,16.0,16.0,23.0,29.0,2.0,,,,90.0,65.0,7.4,10.0,0.078111,0,,3.0,1.0,1.0,2.0,4.0,10.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,False,55.0,52.0,8.0,7.0,0.0,24.0,24.0,28.0,31.0,4.0,,,,90.0,60.0,7.3,3.0,0.0102627,0,,,,,2.0,,4.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,73.0,69.0,,,0.0,39.0,41.0,30.0,32.0,3.0,,,,90.0,80.0,7.2,5.0,0.0172766,0,,,,1.0,2.0,2.0,3.0,,,,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,39.0,36.0,,,1.0,11.0,11.0,26.0,31.0,4.0,,,,75.0,59.0,8.9,6.0,0.243943,2,,3.0,1.0,,,,4.0,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1691,0.3565,,,,,,,,,,,
12499309,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,29,29,False,56.0,52.0,3.0,,0.0,24.0,24.0,28.0,32.0,,,,,63.0,60.0,6.7,4.0,0.0350989,1,,,,3.0,,3.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,0.0118,,,,,,,,,,,,
12499309,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,61.0,59.0,3.0,3.0,0.0,23.0,23.0,36.0,38.0,3.0,,,,90.0,69.0,6.9,7.0,0.0619811,1,,,,1.0,,7.0,,2.0,1.0,,,,,1.0,,,2.0,3.0,,,1.0,,,2.0,0.0184,,,,,,,,,,,,
12499309,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,11,11,False,28.0,24.0,,,0.0,4.0,4.0,20.0,27.0,2.0,,,,63.0,34.0,7.3,9.0,0.0234858,1,,3.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,0.5029,0.5002,,,,,,,,,,,
12499309,home,Milan,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,M,7,7,False,13.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,11.0,4.0,,,,56.0,21.0,8.0,2.0,0.0701274,1,,1.0,,1.0,1.0,1.0,5.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,,1.0,1.0,,0.1541,0.5153,1.0,,,,,,,,,,
12499309,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,M,10,10,False,38.0,32.0,3.0,2.0,1.0,5.0,6.0,27.0,37.0,3.0,,,,90.0,71.0,8.8,19.0,0.153582,3,,5.0,,,2.0,5.0,12.0,1.0,9.0,6.0,,2.0,2.0,4.0,2.0,,3.0,1.0,,,1.0,1.0,,,0.1213,0.0412,1.0,,,True,1.0,,,,,,
12499309,home,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,tammy_abraham,610766,EUR,875750400,F,90,90,False,7.0,4.0,,,0.0,2.0,4.0,2.0,4.0,,,,,76.0,19.0,6.0,8.0,0.00516444,3,,1.0,,,1.0,3.0,2.0,1.0,1.0,,,1.0,,2.0,,2.0,,,,2.0,2.0,1.0,,,0.4943,0.0601,,,,,,1.0,,,,,
12499309,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,8,8,True,16.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,12.0,1.0,,,,34.0,22.0,7.3,1.0,0.0328197,2,,,,,,,2.0,,,,1.0,2.0,1.0,,,,2.0,,,1.0,1.0,1.0,,,0.1698,0.3954,1.0,,,,,1.0,,,,,
12499309,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,24.0,23.0,2.0,1.0,0.0,8.0,8.0,15.0,16.0,1.0,,,,27.0,29.0,6.7,3.0,0.0159989,0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,14.0,13.0,2.0,1.0,0.0,3.0,3.0,11.0,12.0,1.0,,,,27.0,19.0,7.0,2.0,0.0959488,1,,1.0,1.0,,,1.0,2.0,,3.0,2.0,,,,,,,1.0,,,,,,,,0.0674,,1.0,,,,1.0,,,,,,
12499309,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,,1390489,EUR,1135814400,D,33,33,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,5.0,3.0,5.2,,7.678e-05,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,9,9,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,14.0,6.0,6.7,2.0,0.00077314,0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Noah Raveyre,noah-raveyre,N. Raveyre,G,22,182,369,M,,1214870,EUR,1119398400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noah Raveyre,,,,,,,,,
12499309,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499309,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Jiménez,,,,,,,,,
12499309,home,Milan,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,8,187,1422,M,,1397348,EUR,1105401600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499309,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,,256667,EUR,797644800,G,30,30,False,22.0,16.0,12.0,6.0,0.0,16.0,18.0,,4.0,8.0,,2.0,3.0,90.0,35.0,6.7,6.0,0.0001373,0,-1.1313,,,,1.0,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12499309,away,Lecce,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,Odogwu,1397168,EUR,1098748800,D,13,13,False,40.0,31.0,3.0,1.0,0.0,16.0,19.0,15.0,22.0,2.0,,,,90.0,58.0,6.5,14.0,0.0190387,3,,1.0,,1.0,1.0,7.0,4.0,2.0,,,,3.0,2.0,2.0,,1.0,2.0,3.0,,,1.0,1.0,,,0.0905,0.0347,,,,,1.0,,,,,,
12499309,away,Lecce,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,,1090374,EUR,875318400,D,4,4,False,37.0,35.0,3.0,2.0,0.0,28.0,29.0,7.0,8.0,,,,,90.0,51.0,6.8,2.0,0.00834043,2,,,,2.0,1.0,2.0,3.0,,,,4.0,2.0,1.0,,,,2.0,,1.0,,2.0,,,,0.0606,,,Kialonda Gaspar,,,,,,,,,
