match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_aerialLost,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_hitWoodwork,player_firstName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,player_lastName,stat_clearanceOffLine,stat_errorLeadToAShot
14083233,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,True,32.0,25.0,15.0,8.0,0.0,19.0,23.0,6.0,9.0,5.0,90.0,36.0,6.8,7.0,0.00117878,27.381617579059,7.0,8.505,3.15,0.0001,0,0.04,-0.03,0.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,,65.0,59.0,2.0,1.0,0.0,28.0,29.0,31.0,36.0,2.0,90.0,89.0,7.2,13.0,0.254786,263.80387514694,22.0,176.61,50.61,,2,0.4,0.33,-0.05,,1.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,0.3083,126.66699984292,5.0,2.0,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Marc Pubill,marc-pubill,Pubill,D,18,190,2708,M,,1094106,EUR,1056067200,D,18,18,False,,60.0,56.0,3.0,1.0,0.0,36.0,36.0,20.0,24.0,3.0,90.0,74.0,7.5,5.0,0.0119117,143.37676210685,19.0,54.495,17.85,,3,0.15,0.09,0.28,,1.0,1.0,7.0,,,2.0,1.0,8.0,1.0,1.0,1.0,,1.0,0.0886,,,,-0.03,6.0,,,,,,,,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4751,M,,807771,EUR,881971200,D,17,17,False,,72.0,64.0,6.0,4.0,0.0,31.0,32.0,33.0,40.0,4.0,90.0,89.0,7.5,11.0,0.112276,211.0894491946,27.0,105.945,19.53,,0,0.32,0.14,0.28,,,4.0,4.0,,,,,5.0,1.0,2.0,1.0,,,,37.530486160189,2.0,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,D,3,3,False,,44.0,41.0,4.0,4.0,0.0,24.0,25.0,17.0,19.0,9.0,90.0,67.0,7.3,6.0,0.308121,83.671421215307,9.0,34.335,26.355,,0,0.53,0.08,-0.04,,6.0,9.0,2.0,2.0,,,,3.0,,1.0,1.0,,6.0,,48.579104538475,2.0,3.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,M,20,20,False,,32.0,28.0,,,0.0,9.0,10.0,19.0,22.0,3.0,62.0,57.0,6.2,15.0,0.106221,118.7736834527,10.0,58.8,35.91,,5,0.01,-0.62,-0.04,,1.0,7.0,5.0,1.0,5.0,2.0,2.0,,,1.0,1.0,6.0,,0.3186,71.502813226511,3.0,2.0,-0.56,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0363,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,8,8,False,,57.0,52.0,2.0,1.0,1.0,16.0,19.0,36.0,38.0,5.0,90.0,84.0,8.0,13.0,0.209301,266.03622539123,28.0,89.67,28.455,,2,0.55,0.26,0.14,,5.0,2.0,7.0,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,,0.1015,68.356708980727,3.0,5.0,-0.12,,,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5097,M,,990169,EUR,1000944000,M,5,5,False,,44.0,41.0,5.0,4.0,0.0,19.0,21.0,22.0,23.0,3.0,78.0,57.0,7.0,6.0,0.0269474,258.51567091899,23.0,97.125,17.64,,0,0.28,0.2,0.24,,,8.0,4.0,,1.0,,,1.0,,3.0,2.0,1.0,3.0,,35.132832409788,2.0,,,1.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Thiago Almada,thiago-almada,T. Almada,M,11,171,27604,M,thiago_almada23,944660,EUR,988243200,M,11,11,False,,36.0,29.0,1.0,1.0,0.0,10.0,11.0,19.0,25.0,4.0,62.0,51.0,6.6,13.0,0.262383,171.00328449172,20.0,68.565,14.175,,3,0.22,0.24,-0.11,,3.0,3.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,2.0,,0.6764,61.409869858902,5.0,3.0,-0.54,,,,,,2.0,,0.1816,,,2.0,1.0,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,,29.0,23.0,1.0,1.0,0.0,3.0,4.0,20.0,25.0,5.0,62.0,51.0,7.2,17.0,0.190327,149.67760070887,17.0,77.28,16.485,,4,0.25,0.2,-0.03,,5.0,2.0,8.0,,4.0,1.0,2.0,,,,,5.0,,0.1347,16.950231886319,1.0,2.0,-0.4,2.0,1.0,,,3.0,1.0,3.0,0.1378,1.0,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,False,,23.0,18.0,,,0.0,4.0,6.0,14.0,17.0,2.0,86.0,34.0,7.8,8.0,0.0400272,75.830592640899,9.0,-2.835,8.505,,3,0.02,-0.48,0.15,,1.0,3.0,6.0,,,,1.0,1.0,,2.0,1.0,2.0,1.0,0.1422,,,,0.5,4.0,2.0,,,,2.0,,0.5678,,,1.0,1.0,1.0,,,,,,,,,,,,
14083233,home,Atlético Madrid,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,10,10,True,,13.0,10.0,2.0,1.0,0.0,3.0,4.0,7.0,9.0,2.0,28.0,20.0,7.0,5.0,0.0236636,119.65022692528,10.0,52.71,33.705,,1,0.18,0.27,0.16,,,1.0,3.0,,1.0,1.0,,,,1.0,1.0,2.0,,0.0267,72.109637578042,3.0,,-0.1,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
14083233,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,True,,26.0,23.0,2.0,1.0,0.0,9.0,9.0,14.0,17.0,1.0,28.0,31.0,6.6,4.0,0.010072,60.379912538234,8.0,29.085,15.33,,0,-0.03,0.1,0.15,,,2.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,True,,14.0,11.0,,,0.0,2.0,3.0,9.0,11.0,2.0,28.0,18.0,6.5,5.0,0.00598932,49.326098690406,6.0,-6.93,5.46,,0,-0.13,-0.01,-0.01,,,1.0,2.0,,,,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,True,,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,12.0,7.0,6.7,,0.00081939,17.580245703051,2.0,8.505,7.56,,0,0.01,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083233,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,,1.0,1.0,,,0.0,,,1.0,1.0,,10.0,3.0,6.8,,8.446e-05,,,,,,0,0.01,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
